ciona_savignyi ENSCSAVG00000004343
junco_hyemalis ENSJHYG00000014263
zonotrichia_albicollis ENSZALG00000010551
ficedula_albicollis ENSFALG00000009775
parus_major ENSPMJG00000018953
cyanistes_caeruleus ENSCCEG00000003825
lepidothrix_coronata ENSLCOG00000006276
manacus_vitellinus ENSMVIG00005009819
anser_brachyrhynchus ENSABRG00000010352
anas_platyrhynchos ENSAPLG00000015794
meleagris_gallopavo ENSMGAG00000003183
coturnix_japonica ENSCJPG00005009319
gallus_gallus ENSGALG00000032280
numida_meleagris ENSNMEG00000014587
crocodylus_porosus ENSCPRG00005006247
gopherus_agassizii ENSGAGG00000013434
chelonoidis_abingdonii ENSCABG00000011290
chrysemys_picta ENSCPBG00000027744
pelodiscus_sinensis ENSPSIG00000006546
pan_troglodytes ENSPTRG00000008629
pan_paniscus ENSPPAG00000029496
homo_sapiens ENSG00000108559
gorilla_gorilla ENSGGOG00000002734
pongo_abelii ENSPPYG00000007867
nomascus_leucogenys ENSNLEG00000009043
theropithecus_gelada ENSTGEG00000020498
papio_anubis ENSPANG00000024295
macaca_fascicularis ENSMFAG00000036967
macaca_mulatta ENSMMUG00000010467
macaca_nemestrina ENSMNEG00000040349
mandrillus_leucophaeus ENSMLEG00000040540
cercocebus_atys ENSCATG00000035026
chlorocebus_sabaeus ENSCSAG00000012818
rhinopithecus_bieti ENSRBIG00000043260
rhinopithecus_roxellana ENSRROG00000043571
piliocolobus_tephrosceles ENSPTEG00000020389
colobus_angolensis ENSCANG00000035064
saimiri_boliviensis ENSSBOG00000032719
cebus_capucinus ENSCCAG00000025459
callithrix_jacchus ENSCJAG00000011424
aotus_nancymaae ENSANAG00000032703
carlito_syrichta ENSTSYG00000005391
microcebus_murinus ENSMICG00000012678
propithecus_coquereli ENSPCOG00000014919
prolemur_simus ENSPSMG00000020024
otolemur_garnettii ENSOGAG00000001608
tupaia_belangeri ENSTBEG00000006037
chinchilla_lanigera ENSCLAG00000012899
octodon_degus ENSODEG00000017074
cavia_porcellus ENSCPOG00000003668
cavia_aperea ENSCAPG00000007885
heterocephalus_glaber ENSHGLG00000005819
heterocephalus_glaber ENSHGLG00100000868
heterocephalus_glaber ENSHGLG00000019166
heterocephalus_glaber ENSHGLG00100001648
heterocephalus_glaber ENSHGLG00100017212
heterocephalus_glaber ENSHGLG00000012891
fukomys_damarensis ENSFDAG00000020992
urocitellus_parryii ENSUPAG00010019368
spermophilus_dauricus ENSSDAG00000003131
ictidomys_tridecemlineatus ENSSTOG00000003253
marmota_marmota ENSMMMG00000018531
castor_canadensis ENSCCNG00000001004
dipodomys_ordii ENSDORG00000007462
cricetulus_griseus ENSCGRG00015003438
cricetulus_griseus ENSCGRG00001012336
cricetulus_griseus ENSCGRG00000009377
mesocricetus_auratus ENSMAUG00000021416
peromyscus_maniculatus ENSPEMG00000011563
microtus_ochrogaster ENSMOCG00000003415
mus_spicilegus ENSMSIG00000024246
mus_musculus ENSMUSG00000040667
mus_spretus MGP_SPRETEiJ_G0017490
mus_caroli MGP_CAROLIEiJ_G0016654
mus_pahari MGP_PahariEiJ_G0017785
rattus_norvegicus ENSRNOG00000006126
meriones_unguiculatus ENSMUGG00000006650
nannospalax_galili ENSNGAG00000011975
jaculus_jaculus ENSJJAG00000021285
pteropus_vampyrus ENSPVAG00000002460
myotis_lucifugus ENSMLUG00000014421
erinaceus_europaeus ENSEEUG00000007102
sorex_araneus ENSSARG00000009746
ovis_aries ENSOARG00000003688
capra_hircus ENSCHIG00000023339
bos_indicus ENSBIXG00005010261
bos_indicus ENSBIXG00000014730
bos_taurus ENSBTAG00000011507
bos_mutus ENSBMUG00000005873
bison_bison ENSBBBG00000008743
capra_hircus ENSCHIG00000007985
tursiops_truncatus ENSTTRG00000014740
sus_scrofa ENSSSCG00000033706
vicugna_pacos ENSVPAG00000012524
equus_asinus ENSEASG00005015366
equus_caballus ENSECAG00000012800
dasypus_novemcinctus ENSDNOG00000008839
choloepus_hoffmanni ENSCHOG00000008678
loxodonta_africana ENSLAFG00000023359
procavia_capensis ENSPCAG00000005979
oryctolagus_cuniculus ENSOCUG00000004787
ochotona_princeps ENSOPRG00000013112
ursus_maritimus ENSUMAG00000013246
ursus_americanus ENSUAMG00000012176
ailuropoda_melanoleuca ENSAMEG00000006054
neovison_vison ENSNVIG00000019029
mustela_putorius ENSMPUG00000011090
panthera_pardus ENSPPRG00000011767
panthera_tigris ENSPTIG00000014063
felis_catus ENSFCAG00000025780
canis_lupus ENSCAFG00020016511
canis_lupus ENSCAFG00000015552
vulpes_vulpes ENSVVUG00000027428
vombatus_ursinus ENSVURG00010024726
phascolarctos_cinereus ENSPCIG00000020147
notamacropus_eugenii ENSMEUG00000013092
sarcophilus_harrisii ENSSHAG00000001521
monodelphis_domestica ENSMODG00000040599
xenopus_tropicalis ENSXETG00000000272
ornithorhynchus_anatinus ENSOANG00000031876
latimeria_chalumnae ENSLACG00000018231
callorhinchus_milii ENSCMIG00000011443
eptatretus_burgeri ENSEBUG00000012200
petromyzon_marinus ENSPMAG00000009007
drosophila_melanogaster FBgn0026207
