loxodonta_africana ENSLAFG00000004734
periophthalmus_magnuspinnatus ENSPMGG00000014833
labrus_bergylta ENSLBEG00000022813
hippocampus_comes ENSHCOG00000017650
gadus_morhua ENSGMOG00000019121
esox_lucius ENSELUG00000022843
pygocentrus_nattereri ENSPNAG00000023872
astyanax_mexicanus ENSAMXG00000010425
ictalurus_punctatus ENSIPUG00000020318
paramormyrops_kingsleyae ENSPKIG00000018343
scleropages_formosus ENSSFOG00015021629
eptatretus_burgeri ENSEBUG00000000743
mus_caroli MGP_CAROLIEiJ_G0030469
lepisosteus_oculatus ENSLOCG00000018113
latimeria_chalumnae ENSLACG00000007054
eptatretus_burgeri ENSEBUG00000015622
