calidris_pygmaea ENSCPGG00000016656
callorhinchus_milii ENSCMIG00000002095
callorhinchus_milii ENSCMIG00000003806
callorhinchus_milii ENSCMIG00000003873
callorhinchus_milii ENSCMIG00000008402
callorhinchus_milii ENSCMIG00000014211
callorhinchus_milii ENSCMIG00000016303
callorhinchus_milii ENSCMIG00000003564
callorhinchus_milii ENSCMIG00000004485
callorhinchus_milii ENSCMIG00000004401
callorhinchus_milii ENSCMIG00000014436
callorhinchus_milii ENSCMIG00000000351
callorhinchus_milii ENSCMIG00000014286
callorhinchus_milii ENSCMIG00000016525
callorhinchus_milii ENSCMIG00000001852
callorhinchus_milii ENSCMIG00000011772
callorhinchus_milii ENSCMIG00000016549
callorhinchus_milii ENSCMIG00000000827
