ciona_intestinalis ENSCING00000008047
coturnix_japonica ENSCJPG00005013963
gallus_gallus ENSGALG00000006047
numida_meleagris ENSNMEG00000018991
manacus_vitellinus ENSMVIG00005018168
lepidothrix_coronata ENSLCOG00000011421
lonchura_striata_domestica ENSLSDG00000009876
taeniopygia_guttata ENSTGUG00000008045
parus_major ENSPMJG00000012814
cyanistes_caeruleus ENSCCEG00000021956
ficedula_albicollis ENSFALG00000007855
serinus_canaria ENSSCAG00000004751
junco_hyemalis ENSJHYG00000001536
zonotrichia_albicollis ENSZALG00000016817
calidris_pugnax ENSCPUG00000019863
calidris_pygmaea ENSCPGG00000005975
melopsittacus_undulatus ENSMUNG00000007485
apteryx_haastii ENSAHAG00000012415
apteryx_owenii ENSAOWG00000008984
apteryx_rowi ENSARWG00000010518
dromaius_novaehollandiae ENSDNVG00000003046
nothoprocta_perdicaria ENSNPEG00000005723
crocodylus_porosus ENSCPRG00005018104
gopherus_agassizii ENSGAGG00000002932
chelonoidis_abingdonii ENSCABG00000008970
chrysemys_picta_bellii ENSCPBG00000014386
pelodiscus_sinensis ENSPSIG00000010558
notamacropus_eugenii ENSMEUG00000010734
phascolarctos_cinereus ENSPCIG00000027112
sarcophilus_harrisii ENSSHAG00000011029
monodelphis_domestica ENSMODG00000007864
castor_canadensis ENSCCNG00000017529
dipodomys_ordii ENSDORG00000026236
spermophilus_dauricus ENSSDAG00000004304
spermophilus_dauricus ENSSDAG00000004358
urocitellus_parryii ENSUPAG00010005011
ochotona_princeps ENSOPRG00000011217
oryctolagus_cuniculus ENSOCUG00000027115
tupaia_belangeri ENSTBEG00000003692
microcebus_murinus ENSMICG00000046251
capra_hircus ENSCHIG00000016889
bos_taurus ENSBTAG00000022575
tursiops_truncatus ENSTTRG00000017103
sus_scrofa ENSSSCG00000011623
myotis_lucifugus ENSMLUG00000007464
pteropus_vampyrus ENSPVAG00000000012
ursus_americanus ENSUAMG00000021537
ursus_maritimus ENSUMAG00000014378
ailuropoda_melanoleuca ENSAMEG00000014977
neovison_vison ENSNVIG00000017919
mustela_putorius_furo ENSMPUG00000017359
canis_lupus_familiaris ENSCAFG00000004039
canis_lupus_dingo ENSCAFG00020004776
vulpes_vulpes ENSVVUG00000018518
panthera_pardus ENSPPRG00000002097
panthera_tigris_altaica ENSPTIG00000014035
felis_catus ENSFCAG00000028259
equus_asinus_asinus ENSEASG00005006757
pan_paniscus ENSPPAG00000027470
pan_troglodytes ENSPTRG00000015344
homo_sapiens ENSG00000163870
gorilla_gorilla ENSGGOG00000010008
pongo_abelii ENSPPYG00000013444
nomascus_leucogenys ENSNLEG00000014115
rhinopithecus_roxellana ENSRROG00000036317
rhinopithecus_bieti ENSRBIG00000021517
colobus_angolensis_palliatus ENSCANG00000039320
papio_anubis ENSPANG00000000387
theropithecus_gelada ENSTGEG00000010391
macaca_fascicularis ENSMFAG00000038337
macaca_nemestrina ENSMNEG00000030541
mandrillus_leucophaeus ENSMLEG00000034167
cercocebus_atys ENSCATG00000030415
chlorocebus_sabaeus ENSCSAG00000008452
saimiri_boliviensis_boliviensis ENSSBOG00000023805
cebus_capucinus ENSCCAG00000029851
callithrix_jacchus ENSCJAG00000008960
aotus_nancymaae ENSANAG00000035830
carlito_syrichta ENSTSYG00000029988
otolemur_garnettii ENSOGAG00000010093
prolemur_simus ENSPSMG00000005120
macaca_mulatta ENSMMUG00000000756
piliocolobus_tephrosceles ENSPTEG00000010415
propithecus_coquereli ENSPCOG00000019263
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028634
equus_caballus ENSECAG00000016300
bos_mutus ENSBMUG00000017733
ovis_aries ENSOARG00000007194
mus_musculus ENSMUSG00000002871
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029648
mus_spicilegus ENSMSIG00000013070
mus_pahari MGP_PahariEiJ_G0022374
rattus_norvegicus ENSRNOG00000016665
meriones_unguiculatus ENSMUGG00000011127
cricetulus_griseus_crigri ENSCGRG00000008161
cricetulus_griseus_crigri-picr ENSCGRG00015009749
cricetulus_griseus_chok1gshd ENSCGRG00001001126
mesocricetus_auratus ENSMAUG00000012903
peromyscus_maniculatus_bairdii ENSPEMG00000013729
microtus_ochrogaster ENSMOCG00000015000
nannospalax_galili ENSNGAG00000016850
jaculus_jaculus ENSJJAG00000021306
heterocephalus_glaber_male ENSHGLG00100001693
heterocephalus_glaber_female ENSHGLG00000000169
fukomys_damarensis ENSFDAG00000019574
chinchilla_lanigera ENSCLAG00000015612
octodon_degus ENSODEG00000002274
cavia_aperea ENSCAPG00000002770
cavia_porcellus ENSCPOG00000026182
loxodonta_africana ENSLAFG00000010110
procavia_capensis ENSPCAG00000010339
echinops_telfairi ENSETEG00000002073
dasypus_novemcinctus ENSDNOG00000033901
erinaceus_europaeus ENSEEUG00000010046
ornithorhynchus_anatinus ENSOANG00000003056
xenopus_tropicalis ENSXETG00000002058
xenopus_tropicalis ENSXETG00000031598
latimeria_chalumnae ENSLACG00000010780
tetraodon_nigroviridis ENSTNIG00000018716
taeniopygia_guttata ENSTGUG00000014694
caenorhabditis_elegans_strain_n2 WBGene00008366
