caenorhabditis_elegans_strain_n2 WBGene00016244
salvator_merianae ENSSMRG00000005990
sphenodon_punctatus ENSSPUG00000018269
apteryx_haastii ENSAHAG00000011471
apteryx_owenii ENSAOWG00000001720
apteryx_rowi ENSARWG00000015108
dromaius_novaehollandiae ENSDNVG00000014076
lepidothrix_coronata ENSLCOG00000004167
manacus_vitellinus ENSMVIG00005015019
ficedula_albicollis ENSFALG00000006697
cyanistes_caeruleus ENSCCEG00000011926
taeniopygia_guttata ENSTGUG00000004757
serinus_canaria ENSSCAG00000012412
zonotrichia_albicollis ENSZALG00000004635
junco_hyemalis ENSJHYG00000009276
calidris_pygmaea ENSCPGG00000005336
calidris_pugnax ENSCPUG00000009822
melopsittacus_undulatus ENSMUNG00000000080
anser_brachyrhynchus ENSABRG00000008122
meleagris_gallopavo ENSMGAG00000008565
coturnix_japonica ENSCJPG00005010626
gallus_gallus ENSGALG00000024482
numida_meleagris ENSNMEG00000018861
lonchura_striata_domestica ENSLSDG00000004979
parus_major ENSPMJG00000010396
anas_platyrhynchos_platyrhynchos ENSAPLG00000020400
crocodylus_porosus ENSCPRG00005006506
chelonoidis_abingdonii ENSCABG00000019972
gopherus_agassizii ENSGAGG00000011449
chrysemys_picta_bellii ENSCPBG00000015012
pelodiscus_sinensis ENSPSIG00000003002
cricetulus_griseus_chok1gshd ENSCGRG00001000543
cricetulus_griseus_crigri-picr ENSCGRG00015024849
cricetulus_griseus_crigri ENSCGRG00000008131
mesocricetus_auratus ENSMAUG00000011224
microtus_ochrogaster ENSMOCG00000002171
meriones_unguiculatus ENSMUGG00000002891
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032090
mus_musculus ENSMUSG00000031513
mus_spicilegus ENSMSIG00000025701
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030973
mus_pahari MGP_PahariEiJ_G0021442
rattus_norvegicus ENSRNOG00000012601
peromyscus_maniculatus_bairdii ENSPEMG00000000535
nannospalax_galili ENSNGAG00000004995
jaculus_jaculus ENSJJAG00000018340
jaculus_jaculus ENSJJAG00000011365
dipodomys_ordii ENSDORG00000000029
procavia_capensis ENSPCAG00000008650
oryctolagus_cuniculus ENSOCUG00000013931
ochotona_princeps ENSOPRG00000014961
loxodonta_africana ENSLAFG00000017415
ursus_americanus ENSUAMG00000025143
canis_lupus_dingo ENSCAFG00020000999
panthera_pardus ENSPPRG00000007710
panthera_tigris_altaica ENSPTIG00000020373
neovison_vison ENSNVIG00000006579
mustela_putorius_furo ENSMPUG00000011367
ailuropoda_melanoleuca ENSAMEG00000001494
canis_lupus_familiaris ENSCAFG00000006530
vulpes_vulpes ENSVVUG00000019752
myotis_lucifugus ENSMLUG00000026782
prolemur_simus ENSPSMG00000005485
propithecus_coquereli ENSPCOG00000013061
otolemur_garnettii ENSOGAG00000003601
heterocephalus_glaber_male ENSHGLG00100019406
heterocephalus_glaber_female ENSHGLG00000018613
fukomys_damarensis ENSFDAG00000000426
heterocephalus_glaber_female ENSHGLG00000004898
heterocephalus_glaber_male ENSHGLG00100010297
cavia_porcellus ENSCPOG00000030496
cavia_aperea ENSCAPG00000011114
chinchilla_lanigera ENSCLAG00000002667
octodon_degus ENSODEG00000005881
castor_canadensis ENSCCNG00000020681
ictidomys_tridecemlineatus ENSSTOG00000003795
urocitellus_parryii ENSUPAG00010020590
spermophilus_dauricus ENSSDAG00000014914
marmota_marmota_marmota ENSMMMG00000008601
chlorocebus_sabaeus ENSCSAG00000015845
papio_anubis ENSPANG00000018510
pongo_abelii ENSPPYG00000018484
saimiri_boliviensis_boliviensis ENSSBOG00000025921
capra_hircus ENSCHIG00000021192
ovis_aries ENSOARG00000010323
bos_taurus ENSBTAG00000013581
bos_mutus ENSBMUG00000007831
bison_bison_bison ENSBBBG00000021104
vicugna_pacos ENSVPAG00000004768
tursiops_truncatus ENSTTRG00000012410
sus_scrofa ENSSSCG00000038085
erinaceus_europaeus ENSEEUG00000001360
equus_asinus_asinus ENSEASG00005016967
choloepus_hoffmanni ENSCHOG00000012299
microcebus_murinus ENSMICG00000036863
carlito_syrichta ENSTSYG00000026663
ursus_maritimus ENSUMAG00000007357
canis_lupus_dingo ENSCAFG00020025039
felis_catus ENSFCAG00000035274
equus_caballus ENSECAG00000022797
pan_troglodytes ENSPTRG00000039951
pan_paniscus ENSPPAG00000036229
homo_sapiens ENSG00000104660
gorilla_gorilla ENSGGOG00000012811
nomascus_leucogenys ENSNLEG00000011892
rhinopithecus_bieti ENSRBIG00000043780
rhinopithecus_roxellana ENSRROG00000029326
colobus_angolensis_palliatus ENSCANG00000000253
piliocolobus_tephrosceles ENSPTEG00000031668
macaca_fascicularis ENSMFAG00000032781
macaca_nemestrina ENSMNEG00000045245
macaca_mulatta ENSMMUG00000014144
mandrillus_leucophaeus ENSMLEG00000039909
theropithecus_gelada ENSTGEG00000004787
cercocebus_atys ENSCATG00000037168
callithrix_jacchus ENSCJAG00000012319
cebus_capucinus ENSCCAG00000033916
aotus_nancymaae ENSANAG00000030886
dasypus_novemcinctus ENSDNOG00000014538
echinops_telfairi ENSETEG00000012308
notamacropus_eugenii ENSMEUG00000006077
phascolarctos_cinereus ENSPCIG00000022561
sarcophilus_harrisii ENSSHAG00000011880
monodelphis_domestica ENSMODG00000019011
ornithorhynchus_anatinus ENSOANG00000011277
latimeria_chalumnae ENSLACG00000002824
lepisosteus_oculatus ENSLOCG00000002670
scleropages_formosus ENSSFOG00015012829
paramormyrops_kingsleyae ENSPKIG00000014148
fundulus_heteroclitus ENSFHEG00000015511
cyprinodon_variegatus ENSCVAG00000013141
xiphophorus_maculatus ENSXMAG00000023048
gambusia_affinis ENSGAFG00000011577
poecilia_latipinna ENSPLAG00000006012
poecilia_formosa ENSPFOG00000008551
poecilia_mexicana ENSPMEG00000013471
poecilia_reticulata ENSPREG00000005025
xiphophorus_couchianus ENSXCOG00000007578
kryptolebias_marmoratus ENSKMAG00000005864
oryzias_latipes_asm223469v1 ENSORLG00015005549
oryzias_latipes ENSORLG00000030160
oryzias_melastigma ENSOMEG00000009403
stegastes_partitus ENSSPAG00000004815
takifugu_rubripes ENSTRUG00000020347
tetraodon_nigroviridis ENSTNIG00000007854
mola_mola ENSMMOG00000018052
monopterus_albus ENSMALG00000006551
cynoglossus_semilaevis ENSCSEG00000016722
amphiprion_ocellaris ENSAOCG00000024641
amphiprion_percula ENSAPEG00000001465
acanthochromis_polyacanthus ENSAPOG00000022239
maylandia_zebra ENSMZEG00005009382
astatotilapia_calliptera ENSACLG00000013591
pundamilia_nyererei ENSPNYG00000020976
haplochromis_burtoni ENSHBUG00000014950
oreochromis_niloticus ENSONIG00000018625
neolamprologus_brichardi ENSNBRG00000006646
amphilophus_citrinellus ENSACIG00000011883
seriola_dumerili ENSSDUG00000007419
seriola_lalandi_dorsalis ENSSLDG00000022365
mastacembelus_armatus ENSMAMG00000000535
anabas_testudineus ENSATEG00000001131
labrus_bergylta ENSLBEG00000011156
scophthalmus_maximus ENSSMAG00000010375
gasterosteus_aculeatus ENSGACG00000016228
hippocampus_comes ENSHCOG00000005165
periophthalmus_magnuspinnatus ENSPMGG00000009024
gadus_morhua ENSGMOG00000005946
esox_lucius ENSELUG00000004949
pygocentrus_nattereri ENSPNAG00000017500
astyanax_mexicanus ENSAMXG00000042247
ictalurus_punctatus ENSIPUG00000013448
danio_rerio ENSDARG00000110105
lepisosteus_oculatus ENSLOCG00000006886
gopherus_agassizii ENSGAGG00000011400
chelonoidis_abingdonii ENSCABG00000020380
chrysemys_picta_bellii ENSCPBG00000001162
pelodiscus_sinensis ENSPSIG00000009219
lonchura_striata_domestica ENSLSDG00000005461
taeniopygia_guttata ENSTGUG00000010022
ficedula_albicollis ENSFALG00000012714
serinus_canaria ENSSCAG00000007003
parus_major ENSPMJG00000012347
cyanistes_caeruleus ENSCCEG00000007300
junco_hyemalis ENSJHYG00000005670
calidris_pygmaea ENSCPGG00000017784
nothoprocta_perdicaria ENSNPEG00000001156
apteryx_rowi ENSARWG00000013973
apteryx_haastii ENSAHAG00000004963
apteryx_owenii ENSAOWG00000013298
dromaius_novaehollandiae ENSDNVG00000000090
melopsittacus_undulatus ENSMUNG00000012256
gallus_gallus ENSGALG00000011047
meleagris_gallopavo ENSMGAG00000011858
anas_platyrhynchos_platyrhynchos ENSAPLG00000029613
anser_brachyrhynchus ENSABRG00000018309
lepidothrix_coronata ENSLCOG00000003557
manacus_vitellinus ENSMVIG00005008077
sphenodon_punctatus ENSSPUG00000014896
phascolarctos_cinereus ENSPCIG00000031497
notamacropus_eugenii ENSMEUG00000007890
monodelphis_domestica ENSMODG00000001170
sarcophilus_harrisii ENSSHAG00000011550
pan_troglodytes ENSPTRG00000046978
pan_paniscus ENSPPAG00000026304
gorilla_gorilla ENSGGOG00000036673
homo_sapiens ENSG00000213625
nomascus_leucogenys ENSNLEG00000029367
macaca_fascicularis ENSMFAG00000033874
macaca_mulatta ENSMMUG00000003264
macaca_nemestrina ENSMNEG00000033772
cercocebus_atys ENSCATG00000035075
mandrillus_leucophaeus ENSMLEG00000042015
theropithecus_gelada ENSTGEG00000012420
chlorocebus_sabaeus ENSCSAG00000001353
papio_anubis ENSPANG00000003123
rhinopithecus_roxellana ENSRROG00000042854
rhinopithecus_bieti ENSRBIG00000032071
colobus_angolensis_palliatus ENSCANG00000043150
saimiri_boliviensis_boliviensis ENSSBOG00000027406
cebus_capucinus ENSCCAG00000013951
callithrix_jacchus ENSCJAG00000039286
aotus_nancymaae ENSANAG00000022539
carlito_syrichta ENSTSYG00000010403
prolemur_simus ENSPSMG00000006583
microcebus_murinus ENSMICG00000032518
propithecus_coquereli ENSPCOG00000027148
otolemur_garnettii ENSOGAG00000027631
dipodomys_ordii ENSDORG00000005691
castor_canadensis ENSCCNG00000021664
peromyscus_maniculatus_bairdii ENSPEMG00000016339
microtus_ochrogaster ENSMOCG00000019296
cricetulus_griseus_crigri ENSCGRG00000009906
cricetulus_griseus_chok1gshd ENSCGRG00001018267
cricetulus_griseus_crigri-picr ENSCGRG00015021750
mesocricetus_auratus ENSMAUG00000011623
mus_spicilegus ENSMSIG00000005176
mus_spicilegus ENSMSIG00000031702
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027175
mus_musculus ENSMUSG00000035212
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026206
mus_pahari MGP_PahariEiJ_G0028543
rattus_norvegicus ENSRNOG00000050849
meriones_unguiculatus ENSMUGG00000023713
nannospalax_galili ENSNGAG00000000423
jaculus_jaculus ENSJJAG00000024179
jaculus_jaculus ENSJJAG00000000992
chinchilla_lanigera ENSCLAG00000008136
octodon_degus ENSODEG00000006321
heterocephalus_glaber_female ENSHGLG00000017601
heterocephalus_glaber_male ENSHGLG00100005598
fukomys_damarensis ENSFDAG00000014769
cavia_porcellus ENSCPOG00000033712
cavia_aperea ENSCAPG00000009551
urocitellus_parryii ENSUPAG00010008524
marmota_marmota_marmota ENSMMMG00000013361
ictidomys_tridecemlineatus ENSSTOG00000021572
spermophilus_dauricus ENSSDAG00000013059
oryctolagus_cuniculus ENSOCUG00000022449
capra_hircus ENSCHIG00000010872
bos_taurus ENSBTAG00000005909
tursiops_truncatus ENSTTRG00000016296
vicugna_pacos ENSVPAG00000009299
sus_scrofa ENSSSCG00000003806
equus_asinus_asinus ENSEASG00005008125
canis_lupus_dingo ENSCAFG00020020424
canis_lupus_familiaris ENSCAFG00000031524
vulpes_vulpes ENSVVUG00000014028
ursus_americanus ENSUAMG00000021418
ursus_maritimus ENSUMAG00000008414
ailuropoda_melanoleuca ENSAMEG00000018023
mustela_putorius_furo ENSMPUG00000000726
panthera_pardus ENSPPRG00000002176
panthera_tigris_altaica ENSPTIG00000017653
felis_catus ENSFCAG00000044822
pteropus_vampyrus ENSPVAG00000008924
myotis_lucifugus ENSMLUG00000028850
dasypus_novemcinctus ENSDNOG00000033859
dasypus_novemcinctus ENSDNOG00000024822
bos_mutus ENSBMUG00000016758
bison_bison_bison ENSBBBG00000013493
neovison_vison ENSNVIG00000010602
piliocolobus_tephrosceles ENSPTEG00000015995
equus_caballus ENSECAG00000016346
marmota_marmota_marmota ENSMMMG00000020757
loxodonta_africana ENSLAFG00000030966
procavia_capensis ENSPCAG00000001947
ochotona_princeps ENSOPRG00000018620
choloepus_hoffmanni ENSCHOG00000011926
ornithorhynchus_anatinus ENSOANG00000002459
xenopus_tropicalis ENSXETG00000025603
calidris_pugnax ENSCPUG00000015405
zonotrichia_albicollis ENSZALG00000011707
coturnix_japonica ENSCJPG00005014501
numida_meleagris ENSNMEG00000009588
crocodylus_porosus ENSCPRG00005011093
pogona_vitticeps ENSPVIG00000014944
anolis_carolinensis ENSACAG00000008992
notechis_scutatus ENSNSUG00000003416
salvator_merianae ENSSMRG00000019955
latimeria_chalumnae ENSLACG00000005848
eptatretus_burgeri ENSEBUG00000014533
petromyzon_marinus ENSPMAG00000005464
ciona_savignyi ENSCSAVG00000006142
saccharomyces_cerevisiae YJR044C
