anser_brachyrhynchus ENSABRG00000019387
oryctolagus_cuniculus ENSOCUG00000015435
ochotona_princeps ENSOPRG00000008606
tupaia_belangeri ENSTBEG00000007389
loxodonta_africana ENSLAFG00000014455
procavia_capensis ENSPCAG00000007545
dasypus_novemcinctus ENSDNOG00000009960
phascolarctos_cinereus ENSPCIG00000025241
notamacropus_eugenii ENSMEUG00000010491
sarcophilus_harrisii ENSSHAG00000005861
monodelphis_domestica ENSMODG00000015893
xenopus_tropicalis ENSXETG00000032119
xenopus_tropicalis ENSXETG00000031670
latimeria_chalumnae ENSLACG00000022674
amphiprion_percula ENSAPEG00000011050
amphiprion_ocellaris ENSAOCG00000016966
acanthochromis_polyacanthus ENSAPOG00000020985
stegastes_partitus ENSSPAG00000018692
poecilia_formosa ENSPFOG00000015827
poecilia_mexicana ENSPMEG00000012062
poecilia_reticulata ENSPREG00000017040
poecilia_latipinna ENSPLAG00000015906
xiphophorus_maculatus ENSXMAG00000015146
xiphophorus_couchianus ENSXCOG00000003887
gambusia_affinis ENSGAFG00000018482
fundulus_heteroclitus ENSFHEG00000003266
oryzias_latipes_asm223469v1 ENSORLG00015002626
oryzias_latipes ENSORLG00000027198
oryzias_melastigma ENSOMEG00000005268
astatotilapia_calliptera ENSACLG00000002955
maylandia_zebra ENSMZEG00005012668
pundamilia_nyererei ENSPNYG00000008571
oreochromis_niloticus ENSONIG00000000601
neolamprologus_brichardi ENSNBRG00000006953
amphilophus_citrinellus ENSACIG00000009267
haplochromis_burtoni ENSHBUG00000020769
kryptolebias_marmoratus ENSKMAG00000016001
monopterus_albus ENSMALG00000019093
mastacembelus_armatus ENSMAMG00000000223
mola_mola ENSMMOG00000010188
takifugu_rubripes ENSTRUG00000024243
anabas_testudineus ENSATEG00000001241
labrus_bergylta ENSLBEG00000004287
hippocampus_comes ENSHCOG00000017315
scophthalmus_maximus ENSSMAG00000014553
cynoglossus_semilaevis ENSCSEG00000003538
seriola_lalandi_dorsalis ENSSLDG00000002335
seriola_dumerili ENSSDUG00000007418
periophthalmus_magnuspinnatus ENSPMGG00000000840
esox_lucius ENSELUG00000018735
pygocentrus_nattereri ENSPNAG00000000332
astyanax_mexicanus ENSAMXG00000041101
ictalurus_punctatus ENSIPUG00000003542
danio_rerio ENSDARG00000075619
paramormyrops_kingsleyae ENSPKIG00000017377
scleropages_formosus ENSSFOG00015013313
lepisosteus_oculatus ENSLOCG00000015889
gadus_morhua ENSGMOG00000012784
ornithorhynchus_anatinus ENSOANG00000028712
petromyzon_marinus ENSPMAG00000007356
eptatretus_burgeri ENSEBUG00000015532
