scleropages_formosus ENSSFOG00015008155
gambusia_affinis ENSGAFG00000016777
fundulus_heteroclitus ENSFHEG00000012999
cyprinodon_variegatus ENSCVAG00000021705
kryptolebias_marmoratus ENSKMAG00000020356
pundamilia_nyererei ENSPNYG00000002042
haplochromis_burtoni ENSHBUG00000016764
maylandia_zebra ENSMZEG00005002998
astatotilapia_calliptera ENSACLG00000025707
oreochromis_niloticus ENSONIG00000016292
neolamprologus_brichardi ENSNBRG00000003371
amphilophus_citrinellus ENSACIG00000016454
cynoglossus_semilaevis ENSCSEG00000012152
mastacembelus_armatus ENSMAMG00000014545
seriola_lalandi_dorsalis ENSSLDG00000012329
seriola_dumerili ENSSDUG00000010128
scophthalmus_maximus ENSSMAG00000001316
amphiprion_ocellaris ENSAOCG00000018392
amphiprion_percula ENSAPEG00000005794
acanthochromis_polyacanthus ENSAPOG00000011150
stegastes_partitus ENSSPAG00000005185
anabas_testudineus ENSATEG00000008723
oryzias_latipes_asm223469v1 ENSORLG00015017799
oryzias_latipes ENSORLG00020017146
oryzias_latipes ENSORLG00000025093
oryzias_melastigma ENSOMEG00000006937
hippocampus_comes ENSHCOG00000021062
periophthalmus_magnuspinnatus ENSPMGG00000002937
gadus_morhua ENSGMOG00000014681
esox_lucius ENSELUG00000022968
danio_rerio ENSDARG00000071046
paramormyrops_kingsleyae ENSPKIG00000017516
astyanax_mexicanus ENSAMXG00000042694
pygocentrus_nattereri ENSPNAG00000018502
lepisosteus_oculatus ENSLOCG00000012310
caenorhabditis_elegans_strain_n2 WBGene00019482
