pteropus_vampyrus ENSPVAG00000000034
sarcophilus_harrisii ENSSHAG00000004824
monodelphis_domestica ENSMODG00000020894
ornithorhynchus_anatinus ENSOANG00000000707
chelonoidis_abingdonii ENSCABG00000014424
gopherus_agassizii ENSGAGG00000007629
apteryx_haastii ENSAHAG00000010735
lonchura_striata_domestica ENSLSDG00000005664
pogona_vitticeps ENSPVIG00000025525
anolis_carolinensis ENSACAG00000012270
notechis_scutatus ENSNSUG00000019746
salvator_merianae ENSSMRG00000019128
sphenodon_punctatus ENSSPUG00000019286
xenopus_tropicalis ENSXETG00000033574
pygocentrus_nattereri ENSPNAG00000024167
astyanax_mexicanus ENSAMXG00000016817
ictalurus_punctatus ENSIPUG00000012170
danio_rerio ENSDARG00000005772
mastacembelus_armatus ENSMAMG00000011540
cynoglossus_semilaevis ENSCSEG00000017003
anabas_testudineus ENSATEG00000019009
monopterus_albus ENSMALG00000014552
seriola_dumerili ENSSDUG00000019445
seriola_lalandi_dorsalis ENSSLDG00000005598
scophthalmus_maximus ENSSMAG00000012882
mola_mola ENSMMOG00000009751
labrus_bergylta ENSLBEG00000017316
gasterosteus_aculeatus ENSGACG00000000595
poecilia_formosa ENSPFOG00000011824
poecilia_latipinna ENSPLAG00000023520
poecilia_mexicana ENSPMEG00000000360
poecilia_reticulata ENSPREG00000013009
xiphophorus_maculatus ENSXMAG00000024827
cyprinodon_variegatus ENSCVAG00000001845
kryptolebias_marmoratus ENSKMAG00000012611
oryzias_melastigma ENSOMEG00000013975
oryzias_melastigma ENSOMEG00000011483
oryzias_latipes ENSORLG00000022662
oryzias_latipes_asm223469v1 ENSORLG00015017253
oryzias_latipes ENSORLG00020003033
amphiprion_percula ENSAPEG00000023549
amphiprion_ocellaris ENSAOCG00000015893
acanthochromis_polyacanthus ENSAPOG00000004150
pundamilia_nyererei ENSPNYG00000019995
haplochromis_burtoni ENSHBUG00000020989
maylandia_zebra ENSMZEG00005026752
neolamprologus_brichardi ENSNBRG00000007965
oreochromis_niloticus ENSONIG00000000763
astatotilapia_calliptera ENSACLG00000014269
amphilophus_citrinellus ENSACIG00000004880
hippocampus_comes ENSHCOG00000017585
tetraodon_nigroviridis ENSTNIG00000002173
takifugu_rubripes ENSTRUG00000008947
periophthalmus_magnuspinnatus ENSPMGG00000002963
gadus_morhua ENSGMOG00000007150
esox_lucius ENSELUG00000007768
paramormyrops_kingsleyae ENSPKIG00000023676
scleropages_formosus ENSSFOG00015002207
petromyzon_marinus ENSPMAG00000001705
eptatretus_burgeri ENSEBUG00000012895
ciona_savignyi ENSCSAVG00000009298
ciona_intestinalis ENSCING00000002386
drosophila_melanogaster FBgn0039404
caenorhabditis_elegans_strain_n2 WBGene00013109
saccharomyces_cerevisiae YLR435W
