salvator_merianae ENSSMRG00000019721
ictidomys_tridecemlineatus ENSSTOG00000021575
spermophilus_dauricus ENSSDAG00000018118
marmota_marmota_marmota ENSMMMG00000006358
chinchilla_lanigera ENSCLAG00000012914
octodon_degus ENSODEG00000012756
cavia_porcellus ENSCPOG00000012458
cavia_aperea ENSCAPG00000007276
heterocephalus_glaber_female ENSHGLG00000017325
heterocephalus_glaber_male ENSHGLG00100018496
fukomys_damarensis ENSFDAG00000016085
oryctolagus_cuniculus ENSOCUG00000004536
ochotona_princeps ENSOPRG00000005555
tupaia_belangeri ENSTBEG00000008196
loxodonta_africana ENSLAFG00000014782
procavia_capensis ENSPCAG00000007275
echinops_telfairi ENSETEG00000004754
dasypus_novemcinctus ENSDNOG00000007493
choloepus_hoffmanni ENSCHOG00000002782
ornithorhynchus_anatinus ENSOANG00000001406
xenopus_tropicalis ENSXETG00000014293
latimeria_chalumnae ENSLACG00000012068
scleropages_formosus ENSSFOG00015013408
paramormyrops_kingsleyae ENSPKIG00000005606
scophthalmus_maximus ENSSMAG00000013864
cynoglossus_semilaevis ENSCSEG00000009494
seriola_dumerili ENSSDUG00000000890
seriola_lalandi_dorsalis ENSSLDG00000001909
mastacembelus_armatus ENSMAMG00000016617
monopterus_albus ENSMALG00000011865
anabas_testudineus ENSATEG00000006871
hippocampus_comes ENSHCOG00000015732
xiphophorus_couchianus ENSXCOG00000007851
xiphophorus_maculatus ENSXMAG00000000316
gambusia_affinis ENSGAFG00000006159
poecilia_latipinna ENSPLAG00000017440
poecilia_latipinna ENSPLAG00000004531
poecilia_formosa ENSPFOG00000016049
poecilia_mexicana ENSPMEG00000006729
poecilia_reticulata ENSPREG00000021790
fundulus_heteroclitus ENSFHEG00000017754
kryptolebias_marmoratus ENSKMAG00000019967
oryzias_latipes ENSORLG00020008225
oryzias_latipes ENSORLG00000011987
oryzias_latipes_asm223469v1 ENSORLG00015000054
oryzias_melastigma ENSOMEG00000012506
astatotilapia_calliptera ENSACLG00000019387
maylandia_zebra ENSMZEG00005011930
haplochromis_burtoni ENSHBUG00000023533
pundamilia_nyererei ENSPNYG00000017764
neolamprologus_brichardi ENSNBRG00000017303
oreochromis_niloticus ENSONIG00000015592
amphilophus_citrinellus ENSACIG00000006830
amphiprion_ocellaris ENSAOCG00000017129
amphiprion_percula ENSAPEG00000020580
acanthochromis_polyacanthus ENSAPOG00000001134
stegastes_partitus ENSSPAG00000022919
labrus_bergylta ENSLBEG00000002990
labrus_bergylta ENSLBEG00000003488
gasterosteus_aculeatus ENSGACG00000014136
takifugu_rubripes ENSTRUG00000007854
tetraodon_nigroviridis ENSTNIG00000007928
mola_mola ENSMMOG00000013383
periophthalmus_magnuspinnatus ENSPMGG00000019783
gadus_morhua ENSGMOG00000015264
esox_lucius ENSELUG00000016252
pygocentrus_nattereri ENSPNAG00000004608
astyanax_mexicanus ENSAMXG00000019751
ictalurus_punctatus ENSIPUG00000005756
danio_rerio ENSDARG00000074995
lepisosteus_oculatus ENSLOCG00000004645
petromyzon_marinus ENSPMAG00000000832
eptatretus_burgeri ENSEBUG00000002292
ciona_intestinalis ENSCING00000014650
ciona_intestinalis ENSCING00000000067
ciona_savignyi ENSCSAVG00000010000
piliocolobus_tephrosceles ENSPTEG00000002930
piliocolobus_tephrosceles ENSPTEG00000012291
drosophila_melanogaster FBgn0023512
caenorhabditis_elegans_strain_n2 WBGene00008428
saccharomyces_cerevisiae YDR211W
