vombatus_ursinus ENSVURG00010024614
labrus_bergylta ENSLBEG00000013911
labrus_bergylta ENSLBEG00000016359
larimichthys_crocea ENSLCRG00005002130
seriola_dumerili ENSSDUG00000003448
seriola_lalandi ENSSLDG00000016437
lates_calcarifer ENSLCAG00010010294
anabas_testudineus ENSATEG00000021739
mastacembelus_armatus ENSMAMG00000019566
maylandia_zebra ENSMZEG00005019197
astatotilapia_calliptera ENSACLG00000022226
haplochromis_burtoni ENSHBUG00000000934
pundamilia_nyererei ENSPNYG00000020372
neolamprologus_brichardi ENSNBRG00000008802
oreochromis_niloticus ENSONIG00000004826
parambassis_ranga ENSPRNG00000014245
gambusia_affinis ENSGAFG00000000338
xiphophorus_maculatus ENSXMAG00000010703
poecilia_formosa ENSPFOG00000022086
poecilia_latipinna ENSPLAG00000016966
poecilia_reticulata ENSPREG00000015330
fundulus_heteroclitus ENSFHEG00000017789
kryptolebias_marmoratus ENSKMAG00000000471
lepisosteus_oculatus ENSLOCG00000006772
ciona_intestinalis ENSCING00000005348
ciona_savignyi ENSCSAVG00000007422
