scleropages_formosus ENSSFOG00015002327
sus_scrofa ENSSSCG00000000886
vicugna_pacos ENSVPAG00000004704
ailuropoda_melanoleuca ENSAMEG00000010735
neovison_vison ENSNVIG00000008484
panthera_pardus ENSPPRG00000005899
panthera_tigris_altaica ENSPTIG00000011200
felis_catus ENSFCAG00000027994
prolemur_simus ENSPSMG00000016005
microcebus_murinus ENSMICG00000045036
propithecus_coquereli ENSPCOG00000014902
otolemur_garnettii ENSOGAG00000012222
pan_troglodytes ENSPTRG00000005333
pan_paniscus ENSPPAG00000029167
homo_sapiens ENSG00000075415
gorilla_gorilla ENSGGOG00000015886
nomascus_leucogenys ENSNLEG00000005973
piliocolobus_tephrosceles ENSPTEG00000003458
colobus_angolensis_palliatus ENSCANG00000036175
rhinopithecus_bieti ENSRBIG00000029290
rhinopithecus_roxellana ENSRROG00000032782
mandrillus_leucophaeus ENSMLEG00000030898
cercocebus_atys ENSCATG00000042696
theropithecus_gelada ENSTGEG00000003979
macaca_nemestrina ENSMNEG00000045010
macaca_fascicularis ENSMFAG00000000145
saimiri_boliviensis_boliviensis ENSSBOG00000035474
callithrix_jacchus ENSCJAG00000002392
aotus_nancymaae ENSANAG00000019441
canis_lupus_dingo ENSCAFG00020016348
canis_lupus_familiaris ENSCAFG00000023408
sorex_araneus ENSSARG00000001149
tupaia_belangeri ENSTBEG00000014548
ursus_maritimus ENSUMAG00000004245
ursus_americanus ENSUAMG00000004826
mustela_putorius_furo ENSMPUG00000011387
vulpes_vulpes ENSVVUG00000018699
canis_lupus_familiaris ENSCAFG00000006545
equus_caballus ENSECAG00000023461
ovis_aries ENSOARG00000012970
octodon_degus ENSODEG00000009995
cavia_aperea ENSCAPG00000006222
heterocephalus_glaber_male ENSHGLG00100000314
heterocephalus_glaber_female ENSHGLG00000003383
heterocephalus_glaber_female ENSHGLG00000016126
heterocephalus_glaber_female ENSHGLG00000002345
heterocephalus_glaber_male ENSHGLG00100006785
oryctolagus_cuniculus ENSOCUG00000011847
papio_anubis ENSPANG00000018018
chlorocebus_sabaeus ENSCSAG00000003535
macaca_mulatta ENSMMUG00000023036
pongo_abelii ENSPPYG00000004858
saimiri_boliviensis_boliviensis ENSSBOG00000032046
cebus_capucinus ENSCCAG00000032890
cebus_capucinus ENSCCAG00000021600
aotus_nancymaae ENSANAG00000022029
carlito_syrichta ENSTSYG00000004094
carlito_syrichta ENSTSYG00000028372
myotis_lucifugus ENSMLUG00000008330
canis_lupus_dingo ENSCAFG00020023755
nannospalax_galili ENSNGAG00000022835
nannospalax_galili ENSNGAG00000012326
microtus_ochrogaster ENSMOCG00000001957
microtus_ochrogaster ENSMOCG00000001797
cricetulus_griseus_crigri-picr ENSCGRG00015019236
mus_musculus ENSMUSG00000061904
jaculus_jaculus ENSJJAG00000021686
piliocolobus_tephrosceles ENSPTEG00000010935
loxodonta_africana ENSLAFG00000002007
dasypus_novemcinctus ENSDNOG00000044761
spermophilus_dauricus ENSSDAG00000004532
urocitellus_parryii ENSUPAG00010006073
ictidomys_tridecemlineatus ENSSTOG00000027633
marmota_marmota_marmota ENSMMMG00000019846
procavia_capensis ENSPCAG00000005427
erinaceus_europaeus ENSEEUG00000012402
echinops_telfairi ENSETEG00000012678
phascolarctos_cinereus ENSPCIG00000008290
sarcophilus_harrisii ENSSHAG00000010910
notamacropus_eugenii ENSMEUG00000016593
monodelphis_domestica ENSMODG00000007717
ornithorhynchus_anatinus ENSOANG00000005594
apteryx_owenii ENSAOWG00000003893
apteryx_haastii ENSAHAG00000004509
apteryx_rowi ENSARWG00000016518
crocodylus_porosus ENSCPRG00005004988
chrysemys_picta_bellii ENSCPBG00000003245
chelonoidis_abingdonii ENSCABG00000000984
pelodiscus_sinensis ENSPSIG00000002840
sphenodon_punctatus ENSSPUG00000013821
anolis_carolinensis ENSACAG00000008897
notechis_scutatus ENSNSUG00000018366
salvator_merianae ENSSMRG00000017904
loxodonta_africana ENSLAFG00000032678
dasypus_novemcinctus ENSDNOG00000041364
aotus_nancymaae ENSANAG00000033821
prolemur_simus ENSPSMG00000018353
ictidomys_tridecemlineatus ENSSTOG00000020556
urocitellus_parryii ENSUPAG00010021531
marmota_marmota_marmota ENSMMMG00000015666
spermophilus_dauricus ENSSDAG00000003708
castor_canadensis ENSCCNG00000026749
neovison_vison ENSNVIG00000007280
mustela_putorius_furo ENSMPUG00000006301
ursus_americanus ENSUAMG00000016254
felis_catus ENSFCAG00000030911
panthera_pardus ENSPPRG00000019501
equus_asinus_asinus ENSEASG00005014552
equus_caballus ENSECAG00000018715
xenopus_tropicalis ENSXETG00000018767
latimeria_chalumnae ENSLACG00000007024
eptatretus_burgeri ENSEBUG00000013671
latimeria_chalumnae ENSLACG00000014695
ciona_savignyi ENSCSAVG00000002888
ciona_savignyi ENSCSAVG00000006889
ciona_intestinalis ENSCING00000006424
drosophila_melanogaster FBgn0034497
drosophila_melanogaster FBgn0026409
