latimeria_chalumnae ENSLACG00000022206
capra_hircus ENSCHIG00000020415
bos_mutus ENSBMUG00000017182
bos_taurus ENSBTAG00000006654
bison_bison_bison ENSBBBG00000003352
equus_asinus_asinus ENSEASG00005023129
equus_caballus ENSECAG00000019097
pteropus_vampyrus ENSPVAG00000004761
myotis_lucifugus ENSMLUG00000000952
ursus_americanus ENSUAMG00000028144
ursus_maritimus ENSUMAG00000008654
ailuropoda_melanoleuca ENSAMEG00000012404
neovison_vison ENSNVIG00000007069
mustela_putorius_furo ENSMPUG00000000545
canis_lupus_familiaris ENSCAFG00000009943
canis_lupus_dingo ENSCAFG00020006097
vulpes_vulpes ENSVVUG00000018661
panthera_tigris_altaica ENSPTIG00000021074
panthera_pardus ENSPPRG00000003537
felis_catus ENSFCAG00000004774
sorex_araneus ENSSARG00000003489
erinaceus_europaeus ENSEEUG00000010671
choloepus_hoffmanni ENSCHOG00000003209
dasypus_novemcinctus ENSDNOG00000018045
ornithorhynchus_anatinus ENSOANG00000006171
ornithorhynchus_anatinus ENSOANG00000003236
xenopus_tropicalis ENSXETG00000016203
gasterosteus_aculeatus ENSGACG00000005665
tetraodon_nigroviridis ENSTNIG00000001404
labrus_bergylta ENSLBEG00000005764
fundulus_heteroclitus ENSFHEG00000022612
cyprinodon_variegatus ENSCVAG00000000671
poecilia_formosa ENSPFOG00000017473
poecilia_latipinna ENSPLAG00000000922
poecilia_mexicana ENSPMEG00000015856
poecilia_reticulata ENSPREG00000008131
xiphophorus_maculatus ENSXMAG00000025754
gambusia_affinis ENSGAFG00000007701
kryptolebias_marmoratus ENSKMAG00000013956
oryzias_latipes ENSORLG00000029472
oryzias_latipes ENSORLG00020022337
oryzias_latipes_asm223469v1 ENSORLG00015018161
oryzias_melastigma ENSOMEG00000002403
astatotilapia_calliptera ENSACLG00000013042
haplochromis_burtoni ENSHBUG00000004538
maylandia_zebra ENSMZEG00005007292
pundamilia_nyererei ENSPNYG00000002689
neolamprologus_brichardi ENSNBRG00000015142
amphilophus_citrinellus ENSACIG00000021487
scophthalmus_maximus ENSSMAG00000012222
monopterus_albus ENSMALG00000015696
mola_mola ENSMMOG00000003701
stegastes_partitus ENSSPAG00000000081
periophthalmus_magnuspinnatus ENSPMGG00000006303
esox_lucius ENSELUG00000019391
pygocentrus_nattereri ENSPNAG00000023510
astyanax_mexicanus ENSAMXG00000031468
ictalurus_punctatus ENSIPUG00000014632
danio_rerio ENSDARG00000067723
scleropages_formosus ENSSFOG00015022908
paramormyrops_kingsleyae ENSPKIG00000001469
lepisosteus_oculatus ENSLOCG00000008612
