scophthalmus_maximus ENSSMAG00000004973
poecilia_latipinna ENSPLAG00000004245
poecilia_mexicana ENSPMEG00000023487
poecilia_reticulata ENSPREG00000008519
kryptolebias_marmoratus ENSKMAG00000008668
oryzias_latipes_asm223469v1 ENSORLG00015016776
oryzias_latipes ENSORLG00020018827
oryzias_latipes ENSORLG00000004437
oryzias_melastigma ENSOMEG00000004840
tetraodon_nigroviridis ENSTNIG00000019061
takifugu_rubripes ENSTRUG00000012949
labrus_bergylta ENSLBEG00000025749
gasterosteus_aculeatus ENSGACG00000014961
mola_mola ENSMMOG00000007526
seriola_dumerili ENSSDUG00000011279
seriola_lalandi_dorsalis ENSSLDG00000005245
scophthalmus_maximus ENSSMAG00000001182
amphiprion_percula ENSAPEG00000012600
acanthochromis_polyacanthus ENSAPOG00000024033
stegastes_partitus ENSSPAG00000023261
astatotilapia_calliptera ENSACLG00000027437
haplochromis_burtoni ENSHBUG00000015018
maylandia_zebra ENSMZEG00005003771
pundamilia_nyererei ENSPNYG00000007940
neolamprologus_brichardi ENSNBRG00000013568
oreochromis_niloticus ENSONIG00000012051
amphilophus_citrinellus ENSACIG00000019170
monopterus_albus ENSMALG00000009845
mastacembelus_armatus ENSMAMG00000005197
anabas_testudineus ENSATEG00000000840
hippocampus_comes ENSHCOG00000010146
cynoglossus_semilaevis ENSCSEG00000009309
periophthalmus_magnuspinnatus ENSPMGG00000020451
gadus_morhua ENSGMOG00000009921
esox_lucius ENSELUG00000020486
lepisosteus_oculatus ENSLOCG00000003240
eptatretus_burgeri ENSEBUG00000001384
petromyzon_marinus ENSPMAG00000002681
eptatretus_burgeri ENSEBUG00000009054
takifugu_rubripes ENSTRUG00000012461
tetraodon_nigroviridis ENSTNIG00000018392
cynoglossus_semilaevis ENSCSEG00000008493
labrus_bergylta ENSLBEG00000023805
gasterosteus_aculeatus ENSGACG00000008834
xiphophorus_couchianus ENSXCOG00000019699
xiphophorus_maculatus ENSXMAG00000024455
gambusia_affinis ENSGAFG00000007469
poecilia_mexicana ENSPMEG00000020206
poecilia_latipinna ENSPLAG00000009729
poecilia_formosa ENSPFOG00000017956
poecilia_reticulata ENSPREG00000019257
fundulus_heteroclitus ENSFHEG00000014996
cyprinodon_variegatus ENSCVAG00000009911
kryptolebias_marmoratus ENSKMAG00000005820
oryzias_latipes ENSORLG00020000343
oryzias_latipes ENSORLG00000008484
oryzias_latipes_asm223469v1 ENSORLG00015019493
oryzias_melastigma ENSOMEG00000003615
maylandia_zebra ENSMZEG00005015173
astatotilapia_calliptera ENSACLG00000006504
haplochromis_burtoni ENSHBUG00000016921
pundamilia_nyererei ENSPNYG00000017412
neolamprologus_brichardi ENSNBRG00000014328
oreochromis_niloticus ENSONIG00000005957
amphilophus_citrinellus ENSACIG00000014067
amphiprion_percula ENSAPEG00000000361
amphiprion_ocellaris ENSAOCG00000004052
acanthochromis_polyacanthus ENSAPOG00000004450
stegastes_partitus ENSSPAG00000002598
seriola_dumerili ENSSDUG00000007253
seriola_lalandi_dorsalis ENSSLDG00000016605
scophthalmus_maximus ENSSMAG00000019366
anabas_testudineus ENSATEG00000002555
mastacembelus_armatus ENSMAMG00000011162
monopterus_albus ENSMALG00000012332
mola_mola ENSMMOG00000002988
hippocampus_comes ENSHCOG00000014588
periophthalmus_magnuspinnatus ENSPMGG00000008919
gadus_morhua ENSGMOG00000003804
gadus_morhua ENSGMOG00000000420
cyprinodon_variegatus ENSCVAG00000000992
fundulus_heteroclitus ENSFHEG00000017420
poecilia_latipinna ENSPLAG00000009564
poecilia_reticulata ENSPREG00000019734
poecilia_formosa ENSPFOG00000003899
poecilia_mexicana ENSPMEG00000019458
poecilia_mexicana ENSPMEG00000019971
poecilia_latipinna ENSPLAG00000017614
poecilia_formosa ENSPFOG00000018027
xiphophorus_maculatus ENSXMAG00000014397
xiphophorus_couchianus ENSXCOG00000019706
gambusia_affinis ENSGAFG00000007427
kryptolebias_marmoratus ENSKMAG00000013245
maylandia_zebra ENSMZEG00005015128
haplochromis_burtoni ENSHBUG00000016015
astatotilapia_calliptera ENSACLG00000006447
pundamilia_nyererei ENSPNYG00000017296
neolamprologus_brichardi ENSNBRG00000014533
oreochromis_niloticus ENSONIG00000010753
amphilophus_citrinellus ENSACIG00000014398
amphiprion_ocellaris ENSAOCG00000004145
amphiprion_percula ENSAPEG00000022725
acanthochromis_polyacanthus ENSAPOG00000004703
stegastes_partitus ENSSPAG00000003133
cynoglossus_semilaevis ENSCSEG00000004702
takifugu_rubripes ENSTRUG00000012895
tetraodon_nigroviridis ENSTNIG00000018393
mola_mola ENSMMOG00000002937
hippocampus_comes ENSHCOG00000014665
labrus_bergylta ENSLBEG00000023841
gasterosteus_aculeatus ENSGACG00000008786
monopterus_albus ENSMALG00000012260
seriola_lalandi_dorsalis ENSSLDG00000016551
seriola_dumerili ENSSDUG00000007126
scophthalmus_maximus ENSSMAG00000019462
periophthalmus_magnuspinnatus ENSPMGG00000003149
gadus_morhua ENSGMOG00000000401
esox_lucius ENSELUG00000007369
pygocentrus_nattereri ENSPNAG00000009918
astyanax_mexicanus ENSAMXG00000011009
ictalurus_punctatus ENSIPUG00000022261
danio_rerio ENSDARG00000055901
paramormyrops_kingsleyae ENSPKIG00000022725
scleropages_formosus ENSSFOG00015010152
lepisosteus_oculatus ENSLOCG00000010512
apteryx_rowi ENSARWG00000007990
apteryx_owenii ENSAOWG00000003102
apteryx_haastii ENSAHAG00000006158
dromaius_novaehollandiae ENSDNVG00000005048
nothoprocta_perdicaria ENSNPEG00000000131
anser_brachyrhynchus ENSABRG00000016138
anas_platyrhynchos_platyrhynchos ENSAPLG00000005915
gallus_gallus ENSGALG00000008997
coturnix_japonica ENSCJPG00005005968
meleagris_gallopavo ENSMGAG00000008462
numida_meleagris ENSNMEG00000013303
taeniopygia_guttata ENSTGUG00000001423
taeniopygia_guttata ENSTGUG00000013702
lonchura_striata_domestica ENSLSDG00000005011
serinus_canaria ENSSCAG00000012007
junco_hyemalis ENSJHYG00000016130
zonotrichia_albicollis ENSZALG00000015452
ficedula_albicollis ENSFALG00000007886
parus_major ENSPMJG00000007349
cyanistes_caeruleus ENSCCEG00000016660
lepidothrix_coronata ENSLCOG00000010372
manacus_vitellinus ENSMVIG00005004490
calidris_pygmaea ENSCPGG00000016165
calidris_pugnax ENSCPUG00000019758
melopsittacus_undulatus ENSMUNG00000004379
crocodylus_porosus ENSCPRG00005012256
chelonoidis_abingdonii ENSCABG00000022440
gopherus_agassizii ENSGAGG00000011914
chrysemys_picta_bellii ENSCPBG00000021245
pelodiscus_sinensis ENSPSIG00000010182
sphenodon_punctatus ENSSPUG00000011782
pogona_vitticeps ENSPVIG00000004687
anolis_carolinensis ENSACAG00000015932
notechis_scutatus ENSNSUG00000009657
salvator_merianae ENSSMRG00000013703
pan_troglodytes ENSPTRG00000051066
pan_troglodytes ENSPTRG00000019377
pan_paniscus ENSPPAG00000032582
homo_sapiens ENSG00000127954
gorilla_gorilla ENSGGOG00000013341
pongo_abelii ENSPPYG00000017837
nomascus_leucogenys ENSNLEG00000015112
papio_anubis ENSPANG00000021691
cercocebus_atys ENSCATG00000040292
mandrillus_leucophaeus ENSMLEG00000037667
theropithecus_gelada ENSTGEG00000004410
macaca_fascicularis ENSMFAG00000032562
macaca_nemestrina ENSMNEG00000035786
macaca_mulatta ENSMMUG00000022697
chlorocebus_sabaeus ENSCSAG00000012449
colobus_angolensis_palliatus ENSCANG00000028418
piliocolobus_tephrosceles ENSPTEG00000027031
rhinopithecus_bieti ENSRBIG00000036420
rhinopithecus_roxellana ENSRROG00000020195
saimiri_boliviensis_boliviensis ENSSBOG00000034157
callithrix_jacchus ENSCJAG00000044219
cebus_capucinus ENSCCAG00000026373
aotus_nancymaae ENSANAG00000037956
carlito_syrichta ENSTSYG00000004941
prolemur_simus ENSPSMG00000016445
microcebus_murinus ENSMICG00000011510
otolemur_garnettii ENSOGAG00000005720
heterocephalus_glaber_female ENSHGLG00000004401
heterocephalus_glaber_male ENSHGLG00100002540
fukomys_damarensis ENSFDAG00000006189
cavia_porcellus ENSCPOG00000010556
cavia_aperea ENSCAPG00000012061
chinchilla_lanigera ENSCLAG00000004703
octodon_degus ENSODEG00000002428
