notechis_scutatus ENSNSUG00000007220
cavia_aperea ENSCAPG00000001449
cavia_porcellus ENSCPOG00000035568
chinchilla_lanigera ENSCLAG00000009448
heterocephalus_glaber ENSHGLG00000014156
heterocephalus_glaber ENSHGLG00100000222
meriones_unguiculatus ENSMUGG00000011953
microtus_ochrogaster ENSMOCG00000013505
cricetulus_griseus ENSCGRG00015025697
cricetulus_griseus ENSCGRG00001014979
cricetulus_griseus ENSCGRG00000005955
mesocricetus_auratus ENSMAUG00000012387
peromyscus_maniculatus ENSPEMG00000026508
mus_spicilegus ENSMSIG00000015802
mus_musculus ENSMUSG00000030717
mus_spretus MGP_SPRETEiJ_G0031569
mus_caroli MGP_CAROLIEiJ_G0030455
mus_pahari MGP_PahariEiJ_G0013665
rattus_norvegicus ENSRNOG00000019206
rattus_norvegicus ENSRNOG00000050922
nannospalax_galili ENSNGAG00000007124
jaculus_jaculus ENSJJAG00000007187
dipodomys_ordii ENSDORG00000026674
castor_canadensis ENSCCNG00000000397
spermophilus_dauricus ENSSDAG00000007961
marmota_marmota ENSMMMG00000023635
urocitellus_parryii ENSUPAG00010011921
ictidomys_tridecemlineatus ENSSTOG00000004072
oryctolagus_cuniculus ENSOCUG00000025022
sorex_araneus ENSSARG00000003456
dasypus_novemcinctus ENSDNOG00000011508
vombatus_ursinus ENSVURG00010008479
phascolarctos_cinereus ENSPCIG00000025201
monodelphis_domestica ENSMODG00000015638
sarcophilus_harrisii ENSSHAG00000011405
ornithorhynchus_anatinus ENSOANG00000019930
xenopus_tropicalis ENSXETG00000012397
latimeria_chalumnae ENSLACG00000005936
ictalurus_punctatus ENSIPUG00000001913
electrophorus_electricus ENSEEEG00000002874
astyanax_mexicanus ENSAMXG00005012687
astyanax_mexicanus ENSAMXG00000042734
pygocentrus_nattereri ENSPNAG00000014664
danio_rerio ENSDARG00000094557
denticeps_clupeoides ENSDCDG00000026768
larimichthys_crocea ENSLCRG00005005832
mola_mola ENSMMOG00000012690
scophthalmus_maximus ENSSMAG00000016665
gasterosteus_aculeatus ENSGACG00000015005
hippocampus_comes ENSHCOG00000002005
kryptolebias_marmoratus ENSKMAG00000004396
gouania_willdenowi ENSGWIG00000011448
acanthochromis_polyacanthus ENSAPOG00000022148
acanthochromis_polyacanthus ENSAPOG00000007092
amphiprion_percula ENSAPEG00000007251
amphiprion_ocellaris ENSAOCG00000013468
stegastes_partitus ENSSPAG00000018988
oryzias_latipes ENSORLG00015011806
oryzias_latipes ENSORLG00000027309
oryzias_latipes ENSORLG00020020999
oryzias_melastigma ENSOMEG00000020140
poecilia_formosa ENSPFOG00000010012
poecilia_latipinna ENSPLAG00000015766
poecilia_mexicana ENSPMEG00000006979
poecilia_reticulata ENSPREG00000011889
xiphophorus_couchianus ENSXCOG00000011505
xiphophorus_maculatus ENSXMAG00000010940
gambusia_affinis ENSGAFG00000012836
cyprinodon_variegatus ENSCVAG00000014344
fundulus_heteroclitus ENSFHEG00000022315
maylandia_zebra ENSMZEG00005001177
maylandia_zebra ENSMZEG00005002941
astatotilapia_calliptera ENSACLG00000016716
pundamilia_nyererei ENSPNYG00000012309
haplochromis_burtoni ENSHBUG00000013646
oreochromis_niloticus ENSONIG00000009375
amphilophus_citrinellus ENSACIG00000024431
cynoglossus_semilaevis ENSCSEG00000010613
takifugu_rubripes ENSTRUG00000000816
periophthalmus_magnuspinnatus ENSPMGG00000006679
seriola_lalandi ENSSLDG00000012424
seriola_lalandi ENSSLDG00000009632
seriola_dumerili ENSSDUG00000006007
labrus_bergylta ENSLBEG00000006795
mastacembelus_armatus ENSMAMG00000017896
monopterus_albus ENSMALG00000000212
anabas_testudineus ENSATEG00000017559
betta_splendens ENSBSLG00000012495
lates_calcarifer ENSLCAG00010009460
lates_calcarifer ENSLCAG00010000145
parambassis_ranga ENSPRNG00000007399
cottoperca_gobio ENSCGOG00000004811
gadus_morhua ENSGMOG00000000333
esox_lucius ENSELUG00000023903
hucho_hucho ENSHHUG00000036073
paramormyrops_kingsleyae ENSPKIG00000014834
scleropages_formosus ENSSFOG00015001239
eptatretus_burgeri ENSEBUG00000005460
eptatretus_burgeri ENSEBUG00000009595
phascolarctos_cinereus ENSPCIG00000005199
vombatus_ursinus ENSVURG00010005251
monodelphis_domestica ENSMODG00000023179
ictidomys_tridecemlineatus ENSSTOG00000000064
urocitellus_parryii ENSUPAG00010019254
mus_spretus MGP_SPRETEiJ_G0028789
mus_musculus ENSMUSG00000095789
mus_caroli MGP_CAROLIEiJ_G0027791
mus_pahari MGP_PahariEiJ_G0024392
rattus_norvegicus ENSRNOG00000000917
meriones_unguiculatus ENSMUGG00000005994
cricetulus_griseus ENSCGRG00015019356
cricetulus_griseus ENSCGRG00001013029
mesocricetus_auratus ENSMAUG00000017941
microtus_ochrogaster ENSMOCG00000000483
peromyscus_maniculatus ENSPEMG00000018961
nannospalax_galili ENSNGAG00000021484
chinchilla_lanigera ENSCLAG00000005756
cavia_porcellus ENSCPOG00000036999
oryctolagus_cuniculus ENSOCUG00000023583
ochotona_princeps ENSOPRG00000007858
theropithecus_gelada ENSTGEG00000005973
chlorocebus_sabaeus ENSCSAG00000019593
cercocebus_atys ENSCATG00000043276
macaca_mulatta ENSMMUG00000060025
piliocolobus_tephrosceles ENSPTEG00000000554
homo_sapiens ENSG00000185290
callithrix_jacchus ENSCJAG00000041331
prolemur_simus ENSPSMG00000014518
panthera_pardus ENSPPRG00000016105
felis_catus ENSFCAG00000025675
bos_indicus ENSBIXG00005004841
bos_indicus ENSBIXG00000028630
bos_taurus ENSBTAG00000031583
bison_bison ENSBBBG00000003735
ovis_aries ENSOARG00000010802
capra_hircus ENSCHIG00000017358
neovison_vison ENSNVIG00000009341
ursus_americanus ENSUAMG00000004366
canis_lupus ENSCAFG00020005168
vulpes_vulpes ENSVVUG00000016585
canis_lupus ENSCAFG00000010181
equus_asinus ENSEASG00005008847
equus_caballus ENSECAG00000019836
sorex_araneus ENSSARG00000010165
pteropus_vampyrus ENSPVAG00000001426
tursiops_truncatus ENSTTRG00000015187
procavia_capensis ENSPCAG00000005940
choloepus_hoffmanni ENSCHOG00000013856
chelonoidis_abingdonii ENSCABG00000011556
drosophila_melanogaster FBgn0032400
