notechis_scutatus ENSNSUG00000016928
gorilla_gorilla ENSGGOG00000028317
nomascus_leucogenys ENSNLEG00000035438
colobus_angolensis_palliatus ENSCANG00000034310
rhinopithecus_bieti ENSRBIG00000038178
cercocebus_atys ENSCATG00000041039
mandrillus_leucophaeus ENSMLEG00000031838
papio_anubis ENSPANG00000008204
callithrix_jacchus ENSCJAG00000008265
cebus_capucinus ENSCCAG00000023701
cebus_capucinus ENSCCAG00000003133
saimiri_boliviensis_boliviensis ENSSBOG00000024650
cebus_capucinus ENSCCAG00000032966
saimiri_boliviensis_boliviensis ENSSBOG00000031061
callithrix_jacchus ENSCJAG00000042627
callithrix_jacchus ENSCJAG00000022376
callithrix_jacchus ENSCJAG00000037219
aotus_nancymaae ENSANAG00000034982
nomascus_leucogenys ENSNLEG00000001161
pan_troglodytes ENSPTRG00000047646
piliocolobus_tephrosceles ENSPTEG00000003121
aotus_nancymaae ENSANAG00000035748
homo_sapiens ENSG00000064666
pongo_abelii ENSPPYG00000009302
chlorocebus_sabaeus ENSCSAG00000018917
papio_anubis ENSPANG00000029494
macaca_fascicularis ENSMFAG00000032695
macaca_mulatta ENSMMUG00000015306
rhinopithecus_bieti ENSRBIG00000031183
rhinopithecus_bieti ENSRBIG00000012153
rhinopithecus_bieti ENSRBIG00000041266
rhinopithecus_roxellana ENSRROG00000035268
rhinopithecus_roxellana ENSRROG00000029187
rhinopithecus_roxellana ENSRROG00000038764
colobus_angolensis_palliatus ENSCANG00000035016
piliocolobus_tephrosceles ENSPTEG00000012024
piliocolobus_tephrosceles ENSPTEG00000039405
macaca_fascicularis ENSMFAG00000026620
macaca_nemestrina ENSMNEG00000018206
theropithecus_gelada ENSTGEG00000027128
papio_anubis ENSPANG00000013744
piliocolobus_tephrosceles ENSPTEG00000037246
colobus_angolensis_palliatus ENSCANG00000036933
mandrillus_leucophaeus ENSMLEG00000038116
pan_paniscus ENSPPAG00000041058
gorilla_gorilla ENSGGOG00000028153
macaca_nemestrina ENSMNEG00000038958
pan_troglodytes ENSPTRG00000047910
pan_paniscus ENSPPAG00000035418
gorilla_gorilla ENSGGOG00000011225
pongo_abelii ENSPPYG00000011700
papio_anubis ENSPANG00000034043
cercocebus_atys ENSCATG00000034768
colobus_angolensis_palliatus ENSCANG00000021438
pan_troglodytes ENSPTRG00000045953
pan_paniscus ENSPPAG00000027982
gorilla_gorilla ENSGGOG00000040043
nomascus_leucogenys ENSNLEG00000028949
macaca_nemestrina ENSMNEG00000031595
chlorocebus_sabaeus ENSCSAG00000011949
aotus_nancymaae ENSANAG00000031579
aotus_nancymaae ENSANAG00000032067
saimiri_boliviensis_boliviensis ENSSBOG00000026717
saimiri_boliviensis_boliviensis ENSSBOG00000030922
cebus_capucinus ENSCCAG00000025308
papio_anubis ENSPANG00000034309
rhinopithecus_bieti ENSRBIG00000007956
pan_troglodytes ENSPTRG00000051512
pan_paniscus ENSPPAG00000029405
gorilla_gorilla ENSGGOG00000040832
pan_paniscus ENSPPAG00000041125
nomascus_leucogenys ENSNLEG00000029786
macaca_fascicularis ENSMFAG00000037081
macaca_mulatta ENSMMUG00000029098
macaca_nemestrina ENSMNEG00000024985
mandrillus_leucophaeus ENSMLEG00000001242
papio_anubis ENSPANG00000007114
theropithecus_gelada ENSTGEG00000008762
theropithecus_gelada ENSTGEG00000002054
macaca_mulatta ENSMMUG00000001709
nomascus_leucogenys ENSNLEG00000035724
nannospalax_galili ENSNGAG00000018332
chinchilla_lanigera ENSCLAG00000012128
cavia_porcellus ENSCPOG00000020121
heterocephalus_glaber_female ENSHGLG00000014060
heterocephalus_glaber_male ENSHGLG00100004934
fukomys_damarensis ENSFDAG00000018079
octodon_degus ENSODEG00000012266
myotis_lucifugus ENSMLUG00000013160
anas_platyrhynchos_platyrhynchos ENSAPLG00000029553
phascolarctos_cinereus ENSPCIG00000007309
notamacropus_eugenii ENSMEUG00000005631
sarcophilus_harrisii ENSSHAG00000011675
monodelphis_domestica ENSMODG00000005614
xenopus_tropicalis ENSXETG00000003286
danio_rerio ENSDARG00000035858
