vombatus_ursinus ENSVURG00010000329
amphiprion_percula ENSAPEG00000006745
acanthochromis_polyacanthus ENSAPOG00000010107
stegastes_partitus ENSSPAG00000009108
parambassis_ranga ENSPRNG00000004205
maylandia_zebra ENSMZEG00005018122
astatotilapia_calliptera ENSACLG00000015898
haplochromis_burtoni ENSHBUG00000008046
pundamilia_nyererei ENSPNYG00000006552
oreochromis_niloticus ENSONIG00000002998
amphilophus_citrinellus ENSACIG00000014297
kryptolebias_marmoratus ENSKMAG00000011449
kryptolebias_marmoratus ENSKMAG00000011421
fundulus_heteroclitus ENSFHEG00000020544
cyprinodon_variegatus ENSCVAG00000020256
poecilia_reticulata ENSPREG00000010477
poecilia_formosa ENSPFOG00000023731
xiphophorus_maculatus ENSXMAG00000007422
gambusia_affinis ENSGAFG00000003160
oryzias_latipes ENSORLG00020002563
oryzias_melastigma ENSOMEG00000001271
gouania_willdenowi ENSGWIG00000007462
mastacembelus_armatus ENSMAMG00000010805
monopterus_albus ENSMALG00000005988
anabas_testudineus ENSATEG00000009131
betta_splendens ENSBSLG00000019710
seriola_lalandi ENSSLDG00000001002
seriola_dumerili ENSSDUG00000000662
lates_calcarifer ENSLCAG00010025998
scophthalmus_maximus ENSSMAG00000015466
cynoglossus_semilaevis ENSCSEG00000000718
larimichthys_crocea ENSLCRG00005008327
cottoperca_gobio ENSCGOG00000009930
mola_mola ENSMMOG00000008079
labrus_bergylta ENSLBEG00000010699
hippocampus_comes ENSHCOG00000006725
periophthalmus_magnuspinnatus ENSPMGG00000018793
oryzias_latipes ENSORLG00000001515
oryzias_latipes ENSORLG00015009016
ciona_intestinalis ENSCING00000014447
gadus_morhua ENSGMOG00000006981
hucho_hucho ENSHHUG00000020448
hucho_hucho ENSHHUG00000020499
esox_lucius ENSELUG00000015922
lepisosteus_oculatus ENSLOCG00000016430
erpetoichthys_calabaricus ENSECRG00000014622
tetraodon_nigroviridis ENSTNIG00000015860
ciona_intestinalis ENSCING00000014449
drosophila_melanogaster FBgn0031077
caenorhabditis_elegans WBGene00022361
saccharomyces_cerevisiae YMR259C
