scleropages_formosus ENSSFOG00015016097
jaculus_jaculus ENSJJAG00000020314
chinchilla_lanigera ENSCLAG00000004480
octodon_degus ENSODEG00000014584
cavia_porcellus ENSCPOG00000013749
cavia_aperea ENSCAPG00000017910
heterocephalus_glaber_female ENSHGLG00000005198
heterocephalus_glaber_male ENSHGLG00100013166
urocitellus_parryii ENSUPAG00010003985
spermophilus_dauricus ENSSDAG00000008562
ictidomys_tridecemlineatus ENSSTOG00000016552
marmota_marmota_marmota ENSMMMG00000005570
oryctolagus_cuniculus ENSOCUG00000010880
ochotona_princeps ENSOPRG00000005484
homo_sapiens ENSG00000164291
gorilla_gorilla ENSGGOG00000005782
pan_troglodytes ENSPTRG00000017084
pan_paniscus ENSPPAG00000037483
pongo_abelii ENSPPYG00000015640
nomascus_leucogenys ENSNLEG00000014113
theropithecus_gelada ENSTGEG00000004199
papio_anubis ENSPANG00000004680
macaca_fascicularis ENSMFAG00000035630
macaca_mulatta ENSMMUG00000001209
macaca_nemestrina ENSMNEG00000042437
mandrillus_leucophaeus ENSMLEG00000035010
cercocebus_atys ENSCATG00000015180
chlorocebus_sabaeus ENSCSAG00000014487
colobus_angolensis_palliatus ENSCANG00000039755
piliocolobus_tephrosceles ENSPTEG00000008929
rhinopithecus_roxellana ENSRROG00000034284
rhinopithecus_bieti ENSRBIG00000027386
cebus_capucinus ENSCCAG00000022472
saimiri_boliviensis_boliviensis ENSSBOG00000009356
callithrix_jacchus ENSCJAG00000010294
aotus_nancymaae ENSANAG00000022497
carlito_syrichta ENSTSYG00000013768
propithecus_coquereli ENSPCOG00000017803
prolemur_simus ENSPSMG00000011542
microcebus_murinus ENSMICG00000036521
otolemur_garnettii ENSOGAG00000008325
tupaia_belangeri ENSTBEG00000006313
ursus_maritimus ENSUMAG00000006480
ursus_americanus ENSUAMG00000006860
ailuropoda_melanoleuca ENSAMEG00000010671
mustela_putorius_furo ENSMPUG00000004308
neovison_vison ENSNVIG00000004986
canis_lupus_dingo ENSCAFG00020007029
canis_lupus_familiaris ENSCAFG00000007914
vulpes_vulpes ENSVVUG00000021835
panthera_tigris_altaica ENSPTIG00000017505
panthera_pardus ENSPPRG00000019768
felis_catus ENSFCAG00000022411
erinaceus_europaeus ENSEEUG00000009442
ovis_aries ENSOARG00000017262
capra_hircus ENSCHIG00000016004
bos_taurus ENSBTAG00000020178
bos_mutus ENSBMUG00000021052
bison_bison_bison ENSBBBG00000000459
tursiops_truncatus ENSTTRG00000013065
sus_scrofa ENSSSCG00000014139
vicugna_pacos ENSVPAG00000000860
pteropus_vampyrus ENSPVAG00000010886
myotis_lucifugus ENSMLUG00000014396
equus_caballus ENSECAG00000024881
equus_asinus_asinus ENSEASG00005019454
loxodonta_africana ENSLAFG00000021481
echinops_telfairi ENSETEG00000012796
procavia_capensis ENSPCAG00000006929
choloepus_hoffmanni ENSCHOG00000004342
dasypus_novemcinctus ENSDNOG00000035393
ornithorhynchus_anatinus ENSOANG00000006983
xenopus_tropicalis ENSXETG00000013367
latimeria_chalumnae ENSLACG00000008194
