apteryx_rowi ENSARWG00000000945
microcebus_murinus ENSMICG00000004799
otolemur_garnettii ENSOGAG00000006166
peromyscus_maniculatus_bairdii ENSPEMG00000001423
microtus_ochrogaster ENSMOCG00000021054
cricetulus_griseus_chok1gshd ENSCGRG00001013737
cricetulus_griseus_crigri ENSCGRG00000016942
cricetulus_griseus_crigri-picr ENSCGRG00015019396
mesocricetus_auratus ENSMAUG00000013876
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017893
mus_spicilegus ENSMSIG00000018093
mus_musculus ENSMUSG00000038534
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017047
mus_pahari MGP_PahariEiJ_G0018177
rattus_norvegicus ENSRNOG00000009473
meriones_unguiculatus ENSMUGG00000022484
nannospalax_galili ENSNGAG00000019382
jaculus_jaculus ENSJJAG00000004477
castor_canadensis ENSCCNG00000009535
dipodomys_ordii ENSDORG00000002354
urocitellus_parryii ENSUPAG00010006545
ictidomys_tridecemlineatus ENSSTOG00000001636
marmota_marmota_marmota ENSMMMG00000020336
spermophilus_dauricus ENSSDAG00000012962
chinchilla_lanigera ENSCLAG00000014839
octodon_degus ENSODEG00000017364
cavia_porcellus ENSCPOG00000006914
cavia_aperea ENSCAPG00000005960
heterocephalus_glaber_female ENSHGLG00000012525
heterocephalus_glaber_male ENSHGLG00100003465
oryctolagus_cuniculus ENSOCUG00000009447
ochotona_princeps ENSOPRG00000003904
ursus_maritimus ENSUMAG00000016080
ursus_americanus ENSUAMG00000001797
ailuropoda_melanoleuca ENSAMEG00000004670
neovison_vison ENSNVIG00000005460
mustela_putorius_furo ENSMPUG00000015276
canis_lupus_familiaris ENSCAFG00000016765
canis_lupus_dingo ENSCAFG00020023225
felis_catus ENSFCAG00000009359
myotis_lucifugus ENSMLUG00000006392
tursiops_truncatus ENSTTRG00000012411
sus_scrofa ENSSSCG00000017518
bos_taurus ENSBTAG00000013523
bos_mutus ENSBMUG00000000874
bison_bison_bison ENSBBBG00000022056
capra_hircus ENSCHIG00000023060
ovis_aries ENSOARG00000008101
vicugna_pacos ENSVPAG00000011796
sorex_araneus ENSSARG00000001556
equus_caballus ENSECAG00000019067
equus_asinus_asinus ENSEASG00005000733
pteropus_vampyrus ENSPVAG00000004250
erinaceus_europaeus ENSEEUG00000003891
panthera_pardus ENSPPRG00000001011
panthera_tigris_altaica ENSPTIG00000019388
vulpes_vulpes ENSVVUG00000003127
chlorocebus_sabaeus ENSCSAG00000002580
fukomys_damarensis ENSFDAG00000010137
procavia_capensis ENSPCAG00000001932
loxodonta_africana ENSLAFG00000006819
echinops_telfairi ENSETEG00000007972
dasypus_novemcinctus ENSDNOG00000033308
notamacropus_eugenii ENSMEUG00000007269
phascolarctos_cinereus ENSPCIG00000000940
sarcophilus_harrisii ENSSHAG00000003116
monodelphis_domestica ENSMODG00000012518
ornithorhynchus_anatinus ENSOANG00000012288
ornithorhynchus_anatinus ENSOANG00000006796
latimeria_chalumnae ENSLACG00000016893
labrus_bergylta ENSLBEG00000028546
gasterosteus_aculeatus ENSGACG00000005576
amphiprion_ocellaris ENSAOCG00000002356
amphiprion_percula ENSAPEG00000001162
acanthochromis_polyacanthus ENSAPOG00000001374
stegastes_partitus ENSSPAG00000010925
monopterus_albus ENSMALG00000001117
mastacembelus_armatus ENSMAMG00000000963
anabas_testudineus ENSATEG00000009789
seriola_dumerili ENSSDUG00000018044
seriola_lalandi_dorsalis ENSSLDG00000001420
scophthalmus_maximus ENSSMAG00000015802
xiphophorus_maculatus ENSXMAG00000017472
xiphophorus_couchianus ENSXCOG00000010880
gambusia_affinis ENSGAFG00000003884
poecilia_mexicana ENSPMEG00000018742
poecilia_formosa ENSPFOG00000017009
poecilia_latipinna ENSPLAG00000011417
poecilia_reticulata ENSPREG00000005951
fundulus_heteroclitus ENSFHEG00000017365
cyprinodon_variegatus ENSCVAG00000010272
kryptolebias_marmoratus ENSKMAG00000015264
astatotilapia_calliptera ENSACLG00000002843
maylandia_zebra ENSMZEG00005001552
haplochromis_burtoni ENSHBUG00000019171
neolamprologus_brichardi ENSNBRG00000009115
pundamilia_nyererei ENSPNYG00000002927
oreochromis_niloticus ENSONIG00000003396
amphilophus_citrinellus ENSACIG00000012733
hippocampus_comes ENSHCOG00000008433
takifugu_rubripes ENSTRUG00000008690
tetraodon_nigroviridis ENSTNIG00000010825
mola_mola ENSMMOG00000005110
oryzias_latipes ENSORLG00020016862
oryzias_latipes ENSORLG00000017454
oryzias_latipes_asm223469v1 ENSORLG00015009291
oryzias_melastigma ENSOMEG00000002948
cynoglossus_semilaevis ENSCSEG00000012572
periophthalmus_magnuspinnatus ENSPMGG00000003398
gadus_morhua ENSGMOG00000011979
esox_lucius ENSELUG00000014464
astyanax_mexicanus ENSAMXG00000008092
pygocentrus_nattereri ENSPNAG00000000891
ictalurus_punctatus ENSIPUG00000011895
paramormyrops_kingsleyae ENSPKIG00000014600
scleropages_formosus ENSSFOG00015004752
amphiprion_percula ENSAPEG00000004960
amphiprion_ocellaris ENSAOCG00000006640
acanthochromis_polyacanthus ENSAPOG00000015819
stegastes_partitus ENSSPAG00000002079
pundamilia_nyererei ENSPNYG00000000854
haplochromis_burtoni ENSHBUG00000005121
maylandia_zebra ENSMZEG00005007937
neolamprologus_brichardi ENSNBRG00000023360
astatotilapia_calliptera ENSACLG00000024111
oreochromis_niloticus ENSONIG00000018222
amphilophus_citrinellus ENSACIG00000012891
seriola_dumerili ENSSDUG00000010251
seriola_lalandi_dorsalis ENSSLDG00000023859
xiphophorus_maculatus ENSXMAG00000013669
xiphophorus_couchianus ENSXCOG00000003653
gambusia_affinis ENSGAFG00000012756
poecilia_latipinna ENSPLAG00000021130
poecilia_mexicana ENSPMEG00000022175
poecilia_formosa ENSPFOG00000018036
poecilia_reticulata ENSPREG00000012881
cyprinodon_variegatus ENSCVAG00000012671
fundulus_heteroclitus ENSFHEG00000006051
kryptolebias_marmoratus ENSKMAG00000004714
oryzias_latipes_asm223469v1 ENSORLG00015021220
oryzias_latipes ENSORLG00000012241
oryzias_latipes ENSORLG00020021987
oryzias_melastigma ENSOMEG00000003960
cynoglossus_semilaevis ENSCSEG00000014747
anabas_testudineus ENSATEG00000008218
gasterosteus_aculeatus ENSGACG00000003833
mola_mola ENSMMOG00000000773
takifugu_rubripes ENSTRUG00000012593
tetraodon_nigroviridis ENSTNIG00000010102
labrus_bergylta ENSLBEG00000010551
scophthalmus_maximus ENSSMAG00000009287
hippocampus_comes ENSHCOG00000015840
mastacembelus_armatus ENSMAMG00000006572
monopterus_albus ENSMALG00000013631
periophthalmus_magnuspinnatus ENSPMGG00000003942
gadus_morhua ENSGMOG00000001971
esox_lucius ENSELUG00000008527
pygocentrus_nattereri ENSPNAG00000000854
astyanax_mexicanus ENSAMXG00000010519
ictalurus_punctatus ENSIPUG00000018363
danio_rerio ENSDARG00000012981
paramormyrops_kingsleyae ENSPKIG00000000792
scleropages_formosus ENSSFOG00015001331
lepisosteus_oculatus ENSLOCG00000013354
