tetraodon_nigroviridis ENSTNIG00000007468
mustela_putorius ENSMPUG00000011966
neovison_vison ENSNVIG00000016665
canis_lupus ENSCAFG00000002538
canis_lupus ENSCAFG00020026246
vulpes_vulpes ENSVVUG00000005184
panthera_tigris ENSPTIG00000008283
panthera_pardus ENSPPRG00000005487
felis_catus ENSFCAG00000000611
pteropus_vampyrus ENSPVAG00000012038
myotis_lucifugus ENSMLUG00000016111
equus_caballus ENSECAG00000018573
equus_asinus ENSEASG00005003514
mus_spretus MGP_SPRETEiJ_G0022845
mus_spicilegus ENSMSIG00000011117
mus_musculus ENSMUSG00000024131
mus_caroli MGP_CAROLIEiJ_G0021929
mus_pahari MGP_PahariEiJ_G0020919
rattus_norvegicus ENSRNOG00000007006
meriones_unguiculatus ENSMUGG00000019621
cricetulus_griseus ENSCGRG00001009528
cricetulus_griseus ENSCGRG00000006340
cricetulus_griseus ENSCGRG00015022782
mesocricetus_auratus ENSMAUG00000010366
peromyscus_maniculatus ENSPEMG00000024006
microtus_ochrogaster ENSMOCG00000016321
nannospalax_galili ENSNGAG00000022072
jaculus_jaculus ENSJJAG00000024227
dipodomys_ordii ENSDORG00000003116
castor_canadensis ENSCCNG00000028038
chinchilla_lanigera ENSCLAG00000017334
octodon_degus ENSODEG00000011768
cavia_porcellus ENSCPOG00000009505
cavia_aperea ENSCAPG00000007594
heterocephalus_glaber ENSHGLG00000017221
heterocephalus_glaber ENSHGLG00100000605
fukomys_damarensis ENSFDAG00000019288
urocitellus_parryii ENSUPAG00010020779
ictidomys_tridecemlineatus ENSSTOG00000004848
spermophilus_dauricus ENSSDAG00000011619
marmota_marmota ENSMMMG00000011092
oryctolagus_cuniculus ENSOCUG00000005464
ochotona_princeps ENSOPRG00000002182
tupaia_belangeri ENSTBEG00000009388
pan_troglodytes ENSPTRG00000011883
pan_paniscus ENSPPAG00000031561
homo_sapiens ENSG00000138079
gorilla_gorilla ENSGGOG00000011896
pongo_abelii ENSPPYG00000012450
nomascus_leucogenys ENSNLEG00000016839
piliocolobus_tephrosceles ENSPTEG00000034081
colobus_angolensis ENSCANG00000031686
rhinopithecus_bieti ENSRBIG00000032035
rhinopithecus_roxellana ENSRROG00000028579
macaca_fascicularis ENSMFAG00000030088
macaca_mulatta ENSMMUG00000006310
macaca_nemestrina ENSMNEG00000035470
cercocebus_atys ENSCATG00000042521
mandrillus_leucophaeus ENSMLEG00000034220
theropithecus_gelada ENSTGEG00000001551
papio_anubis ENSPANG00000009101
chlorocebus_sabaeus ENSCSAG00000013309
saimiri_boliviensis ENSSBOG00000036035
callithrix_jacchus ENSCJAG00000000766
cebus_capucinus ENSCCAG00000012105
aotus_nancymaae ENSANAG00000024250
carlito_syrichta ENSTSYG00000004608
prolemur_simus ENSPSMG00000008424
propithecus_coquereli ENSPCOG00000000153
microcebus_murinus ENSMICG00000004923
otolemur_garnettii ENSOGAG00000028039
erinaceus_europaeus ENSEEUG00000009463
ornithorhynchus_anatinus ENSOANG00000029188
gopherus_agassizii ENSGAGG00000020526
xenopus_tropicalis ENSXETG00000033225
xenopus_tropicalis ENSXETG00000002750
latimeria_chalumnae ENSLACG00000010474
petromyzon_marinus ENSPMAG00000005700
eptatretus_burgeri ENSEBUG00000005213
