loxodonta_africana ENSLAFG00000014783
cricetulus_griseus_chok1gshd ENSCGRG00001002351
cricetulus_griseus_crigri ENSCGRG00000004330
mesocricetus_auratus ENSMAUG00000013800
nannospalax_galili ENSNGAG00000017482
jaculus_jaculus ENSJJAG00000014322
castor_canadensis ENSCCNG00000030850
dipodomys_ordii ENSDORG00000026636
heterocephalus_glaber_male ENSHGLG00100006894
heterocephalus_glaber_female ENSHGLG00000001786
heterocephalus_glaber_female ENSHGLG00000005073
heterocephalus_glaber_male ENSHGLG00100003611
heterocephalus_glaber_female ENSHGLG00000015636
heterocephalus_glaber_male ENSHGLG00100018429
fukomys_damarensis ENSFDAG00000017005
octodon_degus ENSODEG00000014022
chinchilla_lanigera ENSCLAG00000017225
cavia_aperea ENSCAPG00000012749
cavia_porcellus ENSCPOG00000038949
ictidomys_tridecemlineatus ENSSTOG00000001729
spermophilus_dauricus ENSSDAG00000021367
marmota_marmota_marmota ENSMMMG00000022781
urocitellus_parryii ENSUPAG00010003288
ochotona_princeps ENSOPRG00000005198
ochotona_princeps ENSOPRG00000012240
oryctolagus_cuniculus ENSOCUG00000000641
ursus_maritimus ENSUMAG00000004154
ursus_americanus ENSUAMG00000013485
ailuropoda_melanoleuca ENSAMEG00000010100
mustela_putorius_furo ENSMPUG00000017778
neovison_vison ENSNVIG00000014003
canis_lupus_familiaris ENSCAFG00000030473
vulpes_vulpes ENSVVUG00000000312
panthera_tigris_altaica ENSPTIG00000013058
panthera_pardus ENSPPRG00000007047
felis_catus ENSFCAG00000023218
myotis_lucifugus ENSMLUG00000024434
equus_asinus_asinus ENSEASG00005003374
vicugna_pacos ENSVPAG00000004032
sus_scrofa ENSSSCG00000036002
ovis_aries ENSOARG00000015887
capra_hircus ENSCHIG00000015412
bos_mutus ENSBMUG00000001192
bos_taurus ENSBTAG00000052632
bison_bison_bison ENSBBBG00000014229
tursiops_truncatus ENSTTRG00000006135
pteropus_vampyrus ENSPVAG00000010757
erinaceus_europaeus ENSEEUG00000000882
monodelphis_domestica ENSMODG00000001391
sarcophilus_harrisii ENSSHAG00000008995
notamacropus_eugenii ENSMEUG00000010180
ornithorhynchus_anatinus ENSOANG00000014794
chrysemys_picta_bellii ENSCPBG00000018205
gopherus_agassizii ENSGAGG00000009903
pelodiscus_sinensis ENSPSIG00000016647
crocodylus_porosus ENSCPRG00005012899
gallus_gallus ENSGALG00000024081
coturnix_japonica ENSCJPG00005019624
numida_meleagris ENSNMEG00000014151
anser_brachyrhynchus ENSABRG00000016148
anas_platyrhynchos_platyrhynchos ENSAPLG00000022727
meleagris_gallopavo ENSMGAG00000000915
serinus_canaria ENSSCAG00000010902
junco_hyemalis ENSJHYG00000005433
parus_major ENSPMJG00000001823
calidris_pugnax ENSCPUG00000009214
apteryx_haastii ENSAHAG00000006766
apteryx_owenii ENSAOWG00000010711
apteryx_rowi ENSARWG00000000222
dromaius_novaehollandiae ENSDNVG00000010405
nothoprocta_perdicaria ENSNPEG00000003188
anolis_carolinensis ENSACAG00000009733
pogona_vitticeps ENSPVIG00000022314
salvator_merianae ENSSMRG00000000944
xenopus_tropicalis ENSXETG00000017312
pygocentrus_nattereri ENSPNAG00000029829
astyanax_mexicanus ENSAMXG00000015969
ictalurus_punctatus ENSIPUG00000019999
danio_rerio ENSDARG00000112895
poecilia_formosa ENSPFOG00000003437
poecilia_mexicana ENSPMEG00000003385
poecilia_latipinna ENSPLAG00000016049
cyprinodon_variegatus ENSCVAG00000013638
kryptolebias_marmoratus ENSKMAG00000000871
oryzias_melastigma ENSOMEG00000017083
takifugu_rubripes ENSTRUG00000023780
seriola_lalandi_dorsalis ENSSLDG00000010470
seriola_dumerili ENSSDUG00000022907
cynoglossus_semilaevis ENSCSEG00000004794
mastacembelus_armatus ENSMAMG00000017638
stegastes_partitus ENSSPAG00000020606
stegastes_partitus ENSSPAG00000004886
acanthochromis_polyacanthus ENSAPOG00000002773
amphilophus_citrinellus ENSACIG00000016374
gasterosteus_aculeatus ENSGACG00000008156
labrus_bergylta ENSLBEG00000020232
