anas_platyrhynchos_platyrhynchos ENSAPLG00000001827
piliocolobus_tephrosceles ENSPTEG00000011286
colobus_angolensis_palliatus ENSCANG00000042182
cebus_capucinus ENSCCAG00000028589
cebus_capucinus ENSCCAG00000022460
saimiri_boliviensis_boliviensis ENSSBOG00000031316
callithrix_jacchus ENSCJAG00000046869
aotus_nancymaae ENSANAG00000004525
carlito_syrichta ENSTSYG00000028809
prolemur_simus ENSPSMG00000013193
microcebus_murinus ENSMICG00000031698
propithecus_coquereli ENSPCOG00000022886
otolemur_garnettii ENSOGAG00000000202
equus_asinus_asinus ENSEASG00005007455
equus_caballus ENSECAG00000022024
pteropus_vampyrus ENSPVAG00000014471
neovison_vison ENSNVIG00000024202
mustela_putorius_furo ENSMPUG00000000775
ursus_americanus ENSUAMG00000021929
ursus_maritimus ENSUMAG00000010298
ailuropoda_melanoleuca ENSAMEG00000017623
canis_lupus_familiaris ENSCAFG00000023172
canis_lupus_dingo ENSCAFG00020019945
vulpes_vulpes ENSVVUG00000007486
panthera_pardus ENSPPRG00000008243
panthera_tigris_altaica ENSPTIG00000009472
felis_catus ENSFCAG00000033936
erinaceus_europaeus ENSEEUG00000008823
bos_mutus ENSBMUG00000006964
bos_taurus ENSBTAG00000008369
bison_bison_bison ENSBBBG00000018797
capra_hircus ENSCHIG00000012114
ovis_aries ENSOARG00000020634
tursiops_truncatus ENSTTRG00000009081
sus_scrofa ENSSSCG00000028509
tupaia_belangeri ENSTBEG00000014947
microcebus_murinus ENSMICG00000037163
dasypus_novemcinctus ENSDNOG00000025265
loxodonta_africana ENSLAFG00000021886
loxodonta_africana ENSLAFG00000011031
procavia_capensis ENSPCAG00000002146
procavia_capensis ENSPCAG00000014331
echinops_telfairi ENSETEG00000017932
echinops_telfairi ENSETEG00000008411
myotis_lucifugus ENSMLUG00000017436
myotis_lucifugus ENSMLUG00000022711
phascolarctos_cinereus ENSPCIG00000011931
sarcophilus_harrisii ENSSHAG00000018629
monodelphis_domestica ENSMODG00000018752
notamacropus_eugenii ENSMEUG00000016058
sorex_araneus ENSSARG00000013289
latimeria_chalumnae ENSLACG00000014365
periophthalmus_magnuspinnatus ENSPMGG00000010122
hippocampus_comes ENSHCOG00000010122
gasterosteus_aculeatus ENSGACG00000013157
mola_mola ENSMMOG00000017179
fundulus_heteroclitus ENSFHEG00000013538
takifugu_rubripes ENSTRUG00000013173
tetraodon_nigroviridis ENSTNIG00000006869
cynoglossus_semilaevis ENSCSEG00000011865
anabas_testudineus ENSATEG00000005630
labrus_bergylta ENSLBEG00000015720
scophthalmus_maximus ENSSMAG00000012998
mastacembelus_armatus ENSMAMG00000010565
monopterus_albus ENSMALG00000010145
seriola_lalandi_dorsalis ENSSLDG00000011664
seriola_dumerili ENSSDUG00000005911
poecilia_formosa ENSPFOG00000010695
poecilia_latipinna ENSPLAG00000009183
poecilia_mexicana ENSPMEG00000013950
poecilia_reticulata ENSPREG00000017572
xiphophorus_couchianus ENSXCOG00000004369
xiphophorus_maculatus ENSXMAG00000013463
gambusia_affinis ENSGAFG00000021698
cyprinodon_variegatus ENSCVAG00000020734
kryptolebias_marmoratus ENSKMAG00000014454
oryzias_latipes ENSORLG00020012904
oryzias_latipes ENSORLG00000016263
oryzias_latipes_asm223469v1 ENSORLG00015018824
oryzias_melastigma ENSOMEG00000021533
amphiprion_percula ENSAPEG00000022847
amphiprion_ocellaris ENSAOCG00000023887
acanthochromis_polyacanthus ENSAPOG00000009727
stegastes_partitus ENSSPAG00000012181
maylandia_zebra ENSMZEG00005016453
astatotilapia_calliptera ENSACLG00000009627
haplochromis_burtoni ENSHBUG00000008827
pundamilia_nyererei ENSPNYG00000013564
neolamprologus_brichardi ENSNBRG00000004541
oreochromis_niloticus ENSONIG00000008608
amphilophus_citrinellus ENSACIG00000017678
gadus_morhua ENSGMOG00000007353
esox_lucius ENSELUG00000012464
astyanax_mexicanus ENSAMXG00000040754
pygocentrus_nattereri ENSPNAG00000028502
ictalurus_punctatus ENSIPUG00000006525
danio_rerio ENSDARG00000016516
scleropages_formosus ENSSFOG00015009007
scleropages_formosus ENSSFOG00015014326
paramormyrops_kingsleyae ENSPKIG00000020558
scleropages_formosus ENSSFOG00015024171
paramormyrops_kingsleyae ENSPKIG00000009551
lepisosteus_oculatus ENSLOCG00000009082
eptatretus_burgeri ENSEBUG00000010386
ciona_savignyi ENSCSAVG00000005685
ciona_intestinalis ENSCING00000004877
drosophila_melanogaster FBgn0033378
caenorhabditis_elegans_strain_n2 WBGene00004387
