mastacembelus_armatus ENSMAMG00000012830
vicugna_pacos ENSVPAG00000010682
erinaceus_europaeus ENSEEUG00000002870
equus_caballus ENSECAG00000024246
equus_asinus_asinus ENSEASG00005019692
myotis_lucifugus ENSMLUG00000017382
pteropus_vampyrus ENSPVAG00000017243
ursus_maritimus ENSUMAG00000014793
ursus_americanus ENSUAMG00000019563
ailuropoda_melanoleuca ENSAMEG00000016411
neovison_vison ENSNVIG00000003800
mustela_putorius_furo ENSMPUG00000005247
canis_lupus_familiaris ENSCAFG00000011484
canis_lupus_dingo ENSCAFG00020023244
vulpes_vulpes ENSVVUG00000025498
panthera_pardus ENSPPRG00000008515
panthera_tigris_altaica ENSPTIG00000012493
felis_catus ENSFCAG00000011318
heterocephalus_glaber_female ENSHGLG00000001932
heterocephalus_glaber_male ENSHGLG00100008450
fukomys_damarensis ENSFDAG00000012107
cavia_aperea ENSCAPG00000012145
cavia_aperea ENSCAPG00000017490
cavia_porcellus ENSCPOG00000006204
octodon_degus ENSODEG00000009987
chinchilla_lanigera ENSCLAG00000009747
urocitellus_parryii ENSUPAG00010010298
ictidomys_tridecemlineatus ENSSTOG00000011221
spermophilus_dauricus ENSSDAG00000003387
marmota_marmota_marmota ENSMMMG00000002305
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015181
mus_musculus ENSMUSG00000048000
mus_spicilegus ENSMSIG00000000905
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014379
mus_pahari MGP_PahariEiJ_G0027616
meriones_unguiculatus ENSMUGG00000021939
cricetulus_griseus_crigri-picr ENSCGRG00015011053
cricetulus_griseus_crigri ENSCGRG00000005883
cricetulus_griseus_chok1gshd ENSCGRG00001023425
mesocricetus_auratus ENSMAUG00000020908
microtus_ochrogaster ENSMOCG00000013293
peromyscus_maniculatus_bairdii ENSPEMG00000011591
nannospalax_galili ENSNGAG00000021928
castor_canadensis ENSCCNG00000003403
oryctolagus_cuniculus ENSOCUG00000001982
ochotona_princeps ENSOPRG00000001460
tupaia_belangeri ENSTBEG00000011289
pan_paniscus ENSPPAG00000038793
pan_troglodytes ENSPTRG00000028976
homo_sapiens ENSG00000204120
gorilla_gorilla ENSGGOG00000007811
pongo_abelii ENSPPYG00000013284
nomascus_leucogenys ENSNLEG00000014353
cercocebus_atys ENSCATG00000035836
papio_anubis ENSPANG00000013405
macaca_fascicularis ENSMFAG00000042850
macaca_mulatta ENSMMUG00000012211
macaca_nemestrina ENSMNEG00000020507
mandrillus_leucophaeus ENSMLEG00000035059
theropithecus_gelada ENSTGEG00000019991
chlorocebus_sabaeus ENSCSAG00000006455
piliocolobus_tephrosceles ENSPTEG00000033049
colobus_angolensis_palliatus ENSCANG00000036762
rhinopithecus_roxellana ENSRROG00000045189
rhinopithecus_bieti ENSRBIG00000028674
cebus_capucinus ENSCCAG00000024166
saimiri_boliviensis_boliviensis ENSSBOG00000021833
callithrix_jacchus ENSCJAG00000013816
cebus_capucinus ENSCCAG00000021829
aotus_nancymaae ENSANAG00000038425
carlito_syrichta ENSTSYG00000002459
prolemur_simus ENSPSMG00000025932
microcebus_murinus ENSMICG00000006695
propithecus_coquereli ENSPCOG00000016546
otolemur_garnettii ENSOGAG00000009836
choloepus_hoffmanni ENSCHOG00000004525
dasypus_novemcinctus ENSDNOG00000012160
loxodonta_africana ENSLAFG00000001813
procavia_capensis ENSPCAG00000001439
echinops_telfairi ENSETEG00000006957
sphenodon_punctatus ENSSPUG00000014209
ornithorhynchus_anatinus ENSOANG00000021294
ornithorhynchus_anatinus ENSOANG00000007778
calidris_pygmaea ENSCPGG00000010746
calidris_pugnax ENSCPUG00000018770
melopsittacus_undulatus ENSMUNG00000003412
anser_brachyrhynchus ENSABRG00000001116
anas_platyrhynchos_platyrhynchos ENSAPLG00000014162
gallus_gallus ENSGALG00000038730
meleagris_gallopavo ENSMGAG00000001771
coturnix_japonica ENSCJPG00005016641
numida_meleagris ENSNMEG00000015353
apteryx_owenii ENSAOWG00000010028
apteryx_rowi ENSARWG00000003607
apteryx_haastii ENSAHAG00000015498
dromaius_novaehollandiae ENSDNVG00000018480
taeniopygia_guttata ENSTGUG00000016933
taeniopygia_guttata ENSTGUG00000007246
lonchura_striata_domestica ENSLSDG00000005957
serinus_canaria ENSSCAG00000003335
zonotrichia_albicollis ENSZALG00000011337
junco_hyemalis ENSJHYG00000016825
ficedula_albicollis ENSFALG00000013495
parus_major ENSPMJG00000017090
cyanistes_caeruleus ENSCCEG00000019876
lepidothrix_coronata ENSLCOG00000008697
manacus_vitellinus ENSMVIG00005015780
nothoprocta_perdicaria ENSNPEG00000013016
crocodylus_porosus ENSCPRG00005008520
gopherus_agassizii ENSGAGG00000001575
chelonoidis_abingdonii ENSCABG00000013977
chrysemys_picta_bellii ENSCPBG00000024386
pelodiscus_sinensis ENSPSIG00000017447
anolis_carolinensis ENSACAG00000006300
pogona_vitticeps ENSPVIG00000023743
notechis_scutatus ENSNSUG00000012663
salvator_merianae ENSSMRG00000022034
sphenodon_punctatus ENSSPUG00000014233
periophthalmus_magnuspinnatus ENSPMGG00000013915
takifugu_rubripes ENSTRUG00000023251
hippocampus_comes ENSHCOG00000005345
amphilophus_citrinellus ENSACIG00000015425
xenopus_tropicalis ENSXETG00000013890
eptatretus_burgeri ENSEBUG00000013165
