scleropages_formosus ENSSFOG00015004725
piliocolobus_tephrosceles ENSPTEG00000010136
cebus_capucinus ENSCCAG00000028914
cebus_capucinus ENSCCAG00000002548
callithrix_jacchus ENSCJAG00000016075
saimiri_boliviensis_boliviensis ENSSBOG00000021444
saimiri_boliviensis_boliviensis ENSSBOG00000015268
aotus_nancymaae ENSANAG00000028945
colobus_angolensis_palliatus ENSCANG00000030923
aotus_nancymaae ENSANAG00000026059
tupaia_belangeri ENSTBEG00000010847
sorex_araneus ENSSARG00000001919
sorex_araneus ENSSARG00000012275
erinaceus_europaeus ENSEEUG00000005724
dipodomys_ordii ENSDORG00000027585
dipodomys_ordii ENSDORG00000025328
dipodomys_ordii ENSDORG00000005904
castor_canadensis ENSCCNG00000022189
spermophilus_dauricus ENSSDAG00000018696
ictidomys_tridecemlineatus ENSSTOG00000010476
urocitellus_parryii ENSUPAG00010021060
marmota_marmota_marmota ENSMMMG00000023261
mus_spicilegus ENSMSIG00000002565
mus_spicilegus ENSMSIG00000009090
mus_musculus ENSMUSG00000041431
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019729
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018850
mus_pahari MGP_PahariEiJ_G0015922
rattus_norvegicus ENSRNOG00000058539
meriones_unguiculatus ENSMUGG00000025560
cricetulus_griseus_chok1gshd ENSCGRG00001003079
cricetulus_griseus_crigri ENSCGRG00000008384
cricetulus_griseus_crigri-picr ENSCGRG00015006213
cricetulus_griseus_chok1gshd ENSCGRG00001000658
cricetulus_griseus_crigri ENSCGRG00000000176
mesocricetus_auratus ENSMAUG00000015762
mesocricetus_auratus ENSMAUG00000001644
microtus_ochrogaster ENSMOCG00000009178
microtus_ochrogaster ENSMOCG00000005601
peromyscus_maniculatus_bairdii ENSPEMG00000022202
peromyscus_maniculatus_bairdii ENSPEMG00000023481
nannospalax_galili ENSNGAG00000014830
jaculus_jaculus ENSJJAG00000007280
octodon_degus ENSODEG00000013092
octodon_degus ENSODEG00000002828
octodon_degus ENSODEG00000013426
octodon_degus ENSODEG00000016101
octodon_degus ENSODEG00000003903
octodon_degus ENSODEG00000001790
chinchilla_lanigera ENSCLAG00000003541
cavia_porcellus ENSCPOG00000022796
cavia_porcellus ENSCPOG00000014629
heterocephalus_glaber_male ENSHGLG00100001095
heterocephalus_glaber_female ENSHGLG00000012691
heterocephalus_glaber_male ENSHGLG00100003504
heterocephalus_glaber_female ENSHGLG00000019567
heterocephalus_glaber_female ENSHGLG00000001390
heterocephalus_glaber_male ENSHGLG00100000659
heterocephalus_glaber_female ENSHGLG00000006609
fukomys_damarensis ENSFDAG00000005832
oryctolagus_cuniculus ENSOCUG00000004340
ochotona_princeps ENSOPRG00000001000
tupaia_belangeri ENSTBEG00000011817
carlito_syrichta ENSTSYG00000029436
carlito_syrichta ENSTSYG00000008928
saimiri_boliviensis_boliviensis ENSSBOG00000030324
macaca_fascicularis ENSMFAG00000041544
prolemur_simus ENSPSMG00000020304
propithecus_coquereli ENSPCOG00000019490
microcebus_murinus ENSMICG00000034804
otolemur_garnettii ENSOGAG00000029103
otolemur_garnettii ENSOGAG00000012080
otolemur_garnettii ENSOGAG00000030521
otolemur_garnettii ENSOGAG00000002156
otolemur_garnettii ENSOGAG00000031380
capra_hircus ENSCHIG00000016273
capra_hircus ENSCHIG00000022386
ovis_aries ENSOARG00000005759
ovis_aries ENSOARG00000021023
bos_mutus ENSBMUG00000024186
bos_taurus ENSBTAG00000014239
bison_bison_bison ENSBBBG00000007212
bos_taurus ENSBTAG00000019276
capra_hircus ENSCHIG00000021194
ovis_aries ENSOARG00000012913
bison_bison_bison ENSBBBG00000012634
bos_mutus ENSBMUG00000002935
tursiops_truncatus ENSTTRG00000002874
vicugna_pacos ENSVPAG00000010829
sus_scrofa ENSSSCG00000029326
equus_caballus ENSECAG00000015806
equus_asinus_asinus ENSEASG00005006783
ailuropoda_melanoleuca ENSAMEG00000003117
ailuropoda_melanoleuca ENSAMEG00000007267
ursus_americanus ENSUAMG00000001959
ursus_maritimus ENSUMAG00000007958
mustela_putorius_furo ENSMPUG00000019826
neovison_vison ENSNVIG00000024312
neovison_vison ENSNVIG00000015540
neovison_vison ENSNVIG00000016219
mustela_putorius_furo ENSMPUG00000014648
mustela_putorius_furo ENSMPUG00000017425
neovison_vison ENSNVIG00000001530
canis_lupus_familiaris ENSCAFG00000007705
canis_lupus_dingo ENSCAFG00020019407
canis_lupus_familiaris ENSCAFG00000006595
canis_lupus_dingo ENSCAFG00020009750
canis_lupus_dingo ENSCAFG00020020357
vulpes_vulpes ENSVVUG00000006649
canis_lupus_dingo ENSCAFG00020007946
canis_lupus_dingo ENSCAFG00020011349
vulpes_vulpes ENSVVUG00000014642
canis_lupus_dingo ENSCAFG00020023691
vulpes_vulpes ENSVVUG00000007085
canis_lupus_familiaris ENSCAFG00000009965
canis_lupus_dingo ENSCAFG00020004145
vulpes_vulpes ENSVVUG00000007112
panthera_pardus ENSPPRG00000022617
panthera_tigris_altaica ENSPTIG00000018373
felis_catus ENSFCAG00000001572
pteropus_vampyrus ENSPVAG00000010838
myotis_lucifugus ENSMLUG00000012856
dasypus_novemcinctus ENSDNOG00000048503
dasypus_novemcinctus ENSDNOG00000036224
dasypus_novemcinctus ENSDNOG00000038126
dasypus_novemcinctus ENSDNOG00000034834
choloepus_hoffmanni ENSCHOG00000001467
phascolarctos_cinereus ENSPCIG00000000812
notamacropus_eugenii ENSMEUG00000006410
monodelphis_domestica ENSMODG00000019699
sarcophilus_harrisii ENSSHAG00000007685
ornithorhynchus_anatinus ENSOANG00000010650
dromaius_novaehollandiae ENSDNVG00000014170
nothoprocta_perdicaria ENSNPEG00000016046
apteryx_owenii ENSAOWG00000001980
apteryx_haastii ENSAHAG00000009087
apteryx_rowi ENSARWG00000012161
anser_brachyrhynchus ENSABRG00000022570
numida_meleagris ENSNMEG00000007890
melopsittacus_undulatus ENSMUNG00000013320
calidris_pugnax ENSCPUG00000014868
calidris_pygmaea ENSCPGG00000015196
crocodylus_porosus ENSCPRG00005017292
chelonoidis_abingdonii ENSCABG00000020819
chrysemys_picta_bellii ENSCPBG00000026890
gopherus_agassizii ENSGAGG00000003605
pelodiscus_sinensis ENSPSIG00000010545
anolis_carolinensis ENSACAG00000016419
pogona_vitticeps ENSPVIG00000011561
notechis_scutatus ENSNSUG00000007129
salvator_merianae ENSSMRG00000001055
sphenodon_punctatus ENSSPUG00000014328
latimeria_chalumnae ENSLACG00000006996
latimeria_chalumnae ENSLACG00000001967
