anser_brachyrhynchus ENSABRG00000005644
mus_pahari MGP_PahariEiJ_G0025200
rattus_norvegicus ENSRNOG00000009399
meriones_unguiculatus ENSMUGG00000019327
nannospalax_galili ENSNGAG00000021717
jaculus_jaculus ENSJJAG00000022109
chinchilla_lanigera ENSCLAG00000009552
octodon_degus ENSODEG00000011283
cavia_aperea ENSCAPG00000014883
cavia_porcellus ENSCPOG00000026789
heterocephalus_glaber_female ENSHGLG00000014707
heterocephalus_glaber_male ENSHGLG00100001935
fukomys_damarensis ENSFDAG00000010423
urocitellus_parryii ENSUPAG00010000308
spermophilus_dauricus ENSSDAG00000020809
marmota_marmota_marmota ENSMMMG00000017351
ictidomys_tridecemlineatus ENSSTOG00000025178
prolemur_simus ENSPSMG00000003417
prolemur_simus ENSPSMG00000021309
otolemur_garnettii ENSOGAG00000027588
piliocolobus_tephrosceles ENSPTEG00000036198
colobus_angolensis_palliatus ENSCANG00000036035
rhinopithecus_roxellana ENSRROG00000043546
rhinopithecus_bieti ENSRBIG00000037831
macaca_fascicularis ENSMFAG00000001825
macaca_mulatta ENSMMUG00000005151
macaca_nemestrina ENSMNEG00000030660
cercocebus_atys ENSCATG00000013388
mandrillus_leucophaeus ENSMLEG00000032571
theropithecus_gelada ENSTGEG00000023099
papio_anubis ENSPANG00000017206
chlorocebus_sabaeus ENSCSAG00000005922
carlito_syrichta ENSTSYG00000028508
otolemur_garnettii ENSOGAG00000030714
oryctolagus_cuniculus ENSOCUG00000027838
equus_caballus ENSECAG00000013095
equus_caballus ENSECAG00000014839
bos_taurus ENSBTAG00000030920
bos_mutus ENSBMUG00000023644
bison_bison_bison ENSBBBG00000018798
capra_hircus ENSCHIG00000026736
capra_hircus ENSCHIG00000013539
ovis_aries ENSOARG00000001957
bos_mutus ENSBMUG00000026231
bos_taurus ENSBTAG00000031017
bison_bison_bison ENSBBBG00000007925
prolemur_simus ENSPSMG00000006716
dasypus_novemcinctus ENSDNOG00000039214
loxodonta_africana ENSLAFG00000020733
pongo_abelii ENSPPYG00000003284
ochotona_princeps ENSOPRG00000018976
choloepus_hoffmanni ENSCHOG00000007242
procavia_capensis ENSPCAG00000006174
phascolarctos_cinereus ENSPCIG00000014564
notamacropus_eugenii ENSMEUG00000009623
ornithorhynchus_anatinus ENSOANG00000007978
ornithorhynchus_anatinus ENSOANG00000004109
ornithorhynchus_anatinus ENSOANG00000012862
procavia_capensis ENSPCAG00000013647
echinops_telfairi ENSETEG00000016521
loxodonta_africana ENSLAFG00000004813
dipodomys_ordii ENSDORG00000000340
castor_canadensis ENSCCNG00000023224
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023594
mus_spicilegus ENSMSIG00000026497
mus_musculus ENSMUSG00000024665
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022680
mus_pahari MGP_PahariEiJ_G0014174
rattus_norvegicus ENSRNOG00000020440
meriones_unguiculatus ENSMUGG00000014912
cricetulus_griseus_chok1gshd ENSCGRG00001013858
cricetulus_griseus_crigri ENSCGRG00000003550
cricetulus_griseus_crigri-picr ENSCGRG00015009048
mesocricetus_auratus ENSMAUG00000012801
peromyscus_maniculatus_bairdii ENSPEMG00000015890
microtus_ochrogaster ENSMOCG00000003775
nannospalax_galili ENSNGAG00000014321
jaculus_jaculus ENSJJAG00000021145
ictidomys_tridecemlineatus ENSSTOG00000014489
urocitellus_parryii ENSUPAG00010004799
spermophilus_dauricus ENSSDAG00000007179
marmota_marmota_marmota ENSMMMG00000002075
oryctolagus_cuniculus ENSOCUG00000003499
ochotona_princeps ENSOPRG00000010666
tupaia_belangeri ENSTBEG00000008316
pteropus_vampyrus ENSPVAG00000013027
prolemur_simus ENSPSMG00000021745
microcebus_murinus ENSMICG00000004145
propithecus_coquereli ENSPCOG00000020555
otolemur_garnettii ENSOGAG00000004500
saimiri_boliviensis_boliviensis ENSSBOG00000030735
cebus_capucinus ENSCCAG00000020221
aotus_nancymaae ENSANAG00000035889
callithrix_jacchus ENSCJAG00000019168
pan_troglodytes ENSPTRG00000003753
pan_paniscus ENSPPAG00000038024
homo_sapiens ENSG00000134824
gorilla_gorilla ENSGGOG00000012374
pongo_abelii ENSPPYG00000003177
nomascus_leucogenys ENSNLEG00000003214
rhinopithecus_roxellana ENSRROG00000040657
rhinopithecus_bieti ENSRBIG00000043060
piliocolobus_tephrosceles ENSPTEG00000011554
colobus_angolensis_palliatus ENSCANG00000043575
macaca_nemestrina ENSMNEG00000038871
macaca_mulatta ENSMMUG00000000327
macaca_fascicularis ENSMFAG00000042844
theropithecus_gelada ENSTGEG00000017224
papio_anubis ENSPANG00000015652
mandrillus_leucophaeus ENSMLEG00000039664
cercocebus_atys ENSCATG00000043575
chlorocebus_sabaeus ENSCSAG00000006475
carlito_syrichta ENSTSYG00000027730
ailuropoda_melanoleuca ENSAMEG00000016725
ursus_americanus ENSUAMG00000002046
neovison_vison ENSNVIG00000021440
mustela_putorius_furo ENSMPUG00000014108
canis_lupus_dingo ENSCAFG00020012907
canis_lupus_familiaris ENSCAFG00000016019
vulpes_vulpes ENSVVUG00000004078
felis_catus ENSFCAG00000024030
panthera_pardus ENSPPRG00000011694
equus_caballus ENSECAG00000024650
equus_asinus_asinus ENSEASG00005008287
capra_hircus ENSCHIG00000015460
ovis_aries ENSOARG00000013845
bos_taurus ENSBTAG00000015505
bos_mutus ENSBMUG00000000466
bison_bison_bison ENSBBBG00000004767
bison_bison_bison ENSBBBG00000008573
bos_mutus ENSBMUG00000009967
bos_taurus ENSBTAG00000032944
capra_hircus ENSCHIG00000017122
tursiops_truncatus ENSTTRG00000010343
sus_scrofa ENSSSCG00000013072
ursus_maritimus ENSUMAG00000012446
ursus_americanus ENSUAMG00000008436
panthera_tigris_altaica ENSPTIG00000015140
myotis_lucifugus ENSMLUG00000026963
vicugna_pacos ENSVPAG00000008322
dasypus_novemcinctus ENSDNOG00000036583
erinaceus_europaeus ENSEEUG00000004794
cavia_porcellus ENSCPOG00000025656
cavia_aperea ENSCAPG00000016800
chinchilla_lanigera ENSCLAG00000008171
octodon_degus ENSODEG00000004705
heterocephalus_glaber_female ENSHGLG00000002397
heterocephalus_glaber_male ENSHGLG00100010860
fukomys_damarensis ENSFDAG00000009096
phascolarctos_cinereus ENSPCIG00000017850
notamacropus_eugenii ENSMEUG00000010081
sarcophilus_harrisii ENSSHAG00000007614
monodelphis_domestica ENSMODG00000007494
notamacropus_eugenii ENSMEUG00000008134
phascolarctos_cinereus ENSPCIG00000017847
sarcophilus_harrisii ENSSHAG00000007319
monodelphis_domestica ENSMODG00000007513
pteropus_vampyrus ENSPVAG00000013031
myotis_lucifugus ENSMLUG00000001712
equus_caballus ENSECAG00000024915
equus_asinus_asinus ENSEASG00005009066
bos_taurus ENSBTAG00000015511
bos_mutus ENSBMUG00000000511
bison_bison_bison ENSBBBG00000018899
capra_hircus ENSCHIG00000026956
ovis_aries ENSOARG00000014011
tursiops_truncatus ENSTTRG00000010350
sus_scrofa ENSSSCG00000013073
vicugna_pacos ENSVPAG00000003171
ursus_maritimus ENSUMAG00000012469
ursus_maritimus ENSUMAG00000012456
ursus_americanus ENSUAMG00000002054
ailuropoda_melanoleuca ENSAMEG00000016772
mustela_putorius_furo ENSMPUG00000014102
neovison_vison ENSNVIG00000021398
canis_lupus_dingo ENSCAFG00020012916
canis_lupus_familiaris ENSCAFG00000015963
vulpes_vulpes ENSVVUG00000003847
panthera_pardus ENSPPRG00000009918
panthera_tigris_altaica ENSPTIG00000014191
felis_catus ENSFCAG00000027535
mus_spicilegus ENSMSIG00000026467
mus_musculus ENSMUSG00000024664
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023593
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022679
mus_pahari MGP_PahariEiJ_G0014173
rattus_norvegicus ENSRNOG00000020385
meriones_unguiculatus ENSMUGG00000014929
peromyscus_maniculatus_bairdii ENSPEMG00000012107
microtus_ochrogaster ENSMOCG00000018791
cricetulus_griseus_crigri ENSCGRG00000003399
cricetulus_griseus_crigri-picr ENSCGRG00015009069
cricetulus_griseus_chok1gshd ENSCGRG00001017095
mesocricetus_auratus ENSMAUG00000012190
nannospalax_galili ENSNGAG00000015661
jaculus_jaculus ENSJJAG00000020671
castor_canadensis ENSCCNG00000014890
castor_canadensis ENSCCNG00000005271
castor_canadensis ENSCCNG00000023234
dipodomys_ordii ENSDORG00000001648
marmota_marmota_marmota ENSMMMG00000002106
spermophilus_dauricus ENSSDAG00000007147
ictidomys_tridecemlineatus ENSSTOG00000019661
chinchilla_lanigera ENSCLAG00000008335
octodon_degus ENSODEG00000004765
cavia_porcellus ENSCPOG00000026811
cavia_aperea ENSCAPG00000013153
heterocephalus_glaber_female ENSHGLG00000006364
heterocephalus_glaber_male ENSHGLG00100014713
fukomys_damarensis ENSFDAG00000005405
oryctolagus_cuniculus ENSOCUG00000014364
pan_troglodytes ENSPTRG00000003754
pan_paniscus ENSPPAG00000027798
homo_sapiens ENSG00000221968
gorilla_gorilla ENSGGOG00000012388
pongo_abelii ENSPPYG00000003176
nomascus_leucogenys ENSNLEG00000003139
rhinopithecus_roxellana ENSRROG00000037612
rhinopithecus_bieti ENSRBIG00000035575
piliocolobus_tephrosceles ENSPTEG00000011726
colobus_angolensis_palliatus ENSCANG00000043505
macaca_nemestrina ENSMNEG00000045543
macaca_fascicularis ENSMFAG00000040762
macaca_mulatta ENSMMUG00000000328
cercocebus_atys ENSCATG00000042722
theropithecus_gelada ENSTGEG00000017043
mandrillus_leucophaeus ENSMLEG00000043283
papio_anubis ENSPANG00000016422
chlorocebus_sabaeus ENSCSAG00000006479
callithrix_jacchus ENSCJAG00000019150
saimiri_boliviensis_boliviensis ENSSBOG00000014840
cebus_capucinus ENSCCAG00000036626
aotus_nancymaae ENSANAG00000022958
carlito_syrichta ENSTSYG00000028544
propithecus_coquereli ENSPCOG00000027151
microcebus_murinus ENSMICG00000032887
prolemur_simus ENSPSMG00000021967
otolemur_garnettii ENSOGAG00000028613
dasypus_novemcinctus ENSDNOG00000023734
procavia_capensis ENSPCAG00000004288
loxodonta_africana ENSLAFG00000020716
ornithorhynchus_anatinus ENSOANG00000004111
xenopus_tropicalis ENSXETG00000009043
latimeria_chalumnae ENSLACG00000017026
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024667
acanthochromis_polyacanthus ENSAPOG00000009797
acanthochromis_polyacanthus ENSAPOG00000017946
amphiprion_percula ENSAPEG00000021986
amphiprion_ocellaris ENSAOCG00000019644
stegastes_partitus ENSSPAG00000022233
astatotilapia_calliptera ENSACLG00000013528
maylandia_zebra ENSMZEG00005000978
haplochromis_burtoni ENSHBUG00000018734
pundamilia_nyererei ENSPNYG00000015246
neolamprologus_brichardi ENSNBRG00000014513
oreochromis_niloticus ENSONIG00000015532
amphilophus_citrinellus ENSACIG00000005013
maylandia_zebra ENSMZEG00005001044
astatotilapia_calliptera ENSACLG00000012796
pundamilia_nyererei ENSPNYG00000015298
haplochromis_burtoni ENSHBUG00000018800
oreochromis_niloticus ENSONIG00000015533
neolamprologus_brichardi ENSNBRG00000014455
amphilophus_citrinellus ENSACIG00000005083
pundamilia_nyererei ENSPNYG00000015265
haplochromis_burtoni ENSHBUG00000018757
maylandia_zebra ENSMZEG00005000998
neolamprologus_brichardi ENSNBRG00000014481
amphilophus_citrinellus ENSACIG00000005033
seriola_dumerili ENSSDUG00000013849
seriola_lalandi_dorsalis ENSSLDG00000022861
scophthalmus_maximus ENSSMAG00000013417
gasterosteus_aculeatus ENSGACG00000005442
gasterosteus_aculeatus ENSGACG00000018692
gasterosteus_aculeatus ENSGACG00000005827
labrus_bergylta ENSLBEG00000013853
monopterus_albus ENSMALG00000006127
mastacembelus_armatus ENSMAMG00000005265
monopterus_albus ENSMALG00000006156
monopterus_albus ENSMALG00000006099
anabas_testudineus ENSATEG00000010565
cynoglossus_semilaevis ENSCSEG00000007719
xiphophorus_couchianus ENSXCOG00000003925
xiphophorus_maculatus ENSXMAG00000003775
gambusia_affinis ENSGAFG00000020784
poecilia_latipinna ENSPLAG00000003690
poecilia_mexicana ENSPMEG00000020643
poecilia_formosa ENSPFOG00000011279
poecilia_reticulata ENSPREG00000011600
fundulus_heteroclitus ENSFHEG00000021035
cyprinodon_variegatus ENSCVAG00000004668
kryptolebias_marmoratus ENSKMAG00000020665
oryzias_latipes_asm223469v1 ENSORLG00015001779
oryzias_latipes ENSORLG00020008784
oryzias_latipes ENSORLG00000006358
oryzias_melastigma ENSOMEG00000018843
cyprinodon_variegatus ENSCVAG00000001001
fundulus_heteroclitus ENSFHEG00000004249
xiphophorus_couchianus ENSXCOG00000019760
xiphophorus_maculatus ENSXMAG00000003781
gambusia_affinis ENSGAFG00000020786
poecilia_formosa ENSPFOG00000011321
poecilia_latipinna ENSPLAG00000001222
poecilia_mexicana ENSPMEG00000000432
poecilia_reticulata ENSPREG00000011675
fundulus_heteroclitus ENSFHEG00000020995
cyprinodon_variegatus ENSCVAG00000004729
xiphophorus_maculatus ENSXMAG00000003777
xiphophorus_couchianus ENSXCOG00000004051
gambusia_affinis ENSGAFG00000020785
poecilia_formosa ENSPFOG00000022618
poecilia_mexicana ENSPMEG00000020600
poecilia_latipinna ENSPLAG00000003271
poecilia_reticulata ENSPREG00000011644
kryptolebias_marmoratus ENSKMAG00000020728
kryptolebias_marmoratus ENSKMAG00000020742
oryzias_latipes_asm223469v1 ENSORLG00015001831
oryzias_latipes ENSORLG00020008830
oryzias_latipes ENSORLG00000006357
oryzias_melastigma ENSOMEG00000011913
oryzias_melastigma ENSOMEG00000018793
oryzias_latipes ENSORLG00020008852
oryzias_latipes ENSORLG00000006353
oryzias_melastigma ENSOMEG00000018759
hippocampus_comes ENSHCOG00000000559
periophthalmus_magnuspinnatus ENSPMGG00000018018
gadus_morhua ENSGMOG00000017746
esox_lucius ENSELUG00000023847
scleropages_formosus ENSSFOG00015019252
paramormyrops_kingsleyae ENSPKIG00000012250
scleropages_formosus ENSSFOG00015004678
paramormyrops_kingsleyae ENSPKIG00000014008
pygocentrus_nattereri ENSPNAG00000029800
astyanax_mexicanus ENSAMXG00000015974
ictalurus_punctatus ENSIPUG00000008775
ictalurus_punctatus ENSIPUG00000008744
danio_rerio ENSDARG00000019532
lepisosteus_oculatus ENSLOCG00000007031
canis_lupus_familiaris ENSCAFG00000025083
canis_lupus_dingo ENSCAFG00020012860
vulpes_vulpes ENSVVUG00000004096
ursus_americanus ENSUAMG00000018539
ursus_maritimus ENSUMAG00000012081
ailuropoda_melanoleuca ENSAMEG00000016696
mustela_putorius_furo ENSMPUG00000014112
panthera_tigris_altaica ENSPTIG00000017932
panthera_pardus ENSPPRG00000012671
felis_catus ENSFCAG00000013686
equus_caballus ENSECAG00000023280
equus_asinus_asinus ENSEASG00005008226
pteropus_vampyrus ENSPVAG00000024151
ovis_aries ENSOARG00000013745
capra_hircus ENSCHIG00000022314
bos_mutus ENSBMUG00000000374
bos_taurus ENSBTAG00000022294
bison_bison_bison ENSBBBG00000018803
tursiops_truncatus ENSTTRG00000021381
sus_scrofa ENSSSCG00000024015
propithecus_coquereli ENSPCOG00000025908
microcebus_murinus ENSMICG00000013915
prolemur_simus ENSPSMG00000021668
otolemur_garnettii ENSOGAG00000010794
cebus_capucinus ENSCCAG00000034736
saimiri_boliviensis_boliviensis ENSSBOG00000028976
callithrix_jacchus ENSCJAG00000047481
aotus_nancymaae ENSANAG00000029557
pan_troglodytes ENSPTRG00000041542
pan_paniscus ENSPPAG00000042777
homo_sapiens ENSG00000149485
gorilla_gorilla ENSGGOG00000012565
pongo_abelii ENSPPYG00000003178
nomascus_leucogenys ENSNLEG00000034179
piliocolobus_tephrosceles ENSPTEG00000011337
colobus_angolensis_palliatus ENSCANG00000043280
rhinopithecus_bieti ENSRBIG00000037740
rhinopithecus_roxellana ENSRROG00000034617
macaca_mulatta ENSMMUG00000013798
macaca_fascicularis ENSMFAG00000037025
macaca_nemestrina ENSMNEG00000002294
papio_anubis ENSPANG00000013646
theropithecus_gelada ENSTGEG00000017292
cercocebus_atys ENSCATG00000037775
mandrillus_leucophaeus ENSMLEG00000043726
chlorocebus_sabaeus ENSCSAG00000006469
cricetulus_griseus_chok1gshd ENSCGRG00001018831
cricetulus_griseus_crigri-picr ENSCGRG00015009025
mesocricetus_auratus ENSMAUG00000013100
microtus_ochrogaster ENSMOCG00000020283
peromyscus_maniculatus_bairdii ENSPEMG00000008265
mus_spicilegus ENSMSIG00000026524
mus_musculus ENSMUSG00000010663
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023595
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022681
mus_pahari MGP_PahariEiJ_G0014175
rattus_norvegicus ENSRNOG00000020480
meriones_unguiculatus ENSMUGG00000014900
nannospalax_galili ENSNGAG00000003043
jaculus_jaculus ENSJJAG00000022490
jaculus_jaculus ENSJJAG00000018155
castor_canadensis ENSCCNG00000003606
dipodomys_ordii ENSDORG00000019737
heterocephalus_glaber_female ENSHGLG00000002762
heterocephalus_glaber_male ENSHGLG00100010917
fukomys_damarensis ENSFDAG00000011175
chinchilla_lanigera ENSCLAG00000008455
octodon_degus ENSODEG00000004630
cavia_porcellus ENSCPOG00000037066
cavia_aperea ENSCAPG00000007191
urocitellus_parryii ENSUPAG00010004789
marmota_marmota_marmota ENSMMMG00000002044
spermophilus_dauricus ENSSDAG00000007196
ictidomys_tridecemlineatus ENSSTOG00000003391
oryctolagus_cuniculus ENSOCUG00000003292
carlito_syrichta ENSTSYG00000019466
carlito_syrichta ENSTSYG00000019555
tupaia_belangeri ENSTBEG00000013823
dasypus_novemcinctus ENSDNOG00000016115
echinops_telfairi ENSETEG00000002422
loxodonta_africana ENSLAFG00000031402
procavia_capensis ENSPCAG00000018767
phascolarctos_cinereus ENSPCIG00000009947
notamacropus_eugenii ENSMEUG00000004249
sarcophilus_harrisii ENSSHAG00000003406
monodelphis_domestica ENSMODG00000018682
ornithorhynchus_anatinus ENSOANG00000007855
apteryx_owenii ENSAOWG00000004733
apteryx_rowi ENSARWG00000013938
apteryx_haastii ENSAHAG00000013255
dromaius_novaehollandiae ENSDNVG00000004637
nothoprocta_perdicaria ENSNPEG00000002133
meleagris_gallopavo ENSMGAG00000009449
gallus_gallus ENSGALG00000007127
coturnix_japonica ENSCJPG00005017827
numida_meleagris ENSNMEG00000002886
anser_brachyrhynchus ENSABRG00000005631
anas_platyrhynchos_platyrhynchos ENSAPLG00000008364
melopsittacus_undulatus ENSMUNG00000014638
lepidothrix_coronata ENSLCOG00000010698
manacus_vitellinus ENSMVIG00005002175
taeniopygia_guttata ENSTGUG00000005781
taeniopygia_guttata ENSTGUG00000017168
lonchura_striata_domestica ENSLSDG00000002324
serinus_canaria ENSSCAG00000009206
zonotrichia_albicollis ENSZALG00000008235
ficedula_albicollis ENSFALG00000004442
parus_major ENSPMJG00000007108
cyanistes_caeruleus ENSCCEG00000000516
calidris_pygmaea ENSCPGG00000009692
calidris_pugnax ENSCPUG00000001683
crocodylus_porosus ENSCPRG00005007443
chelonoidis_abingdonii ENSCABG00000015787
gopherus_agassizii ENSGAGG00000000479
chrysemys_picta_bellii ENSCPBG00000017816
pelodiscus_sinensis ENSPSIG00000013066
pogona_vitticeps ENSPVIG00000017386
anolis_carolinensis ENSACAG00000017633
notechis_scutatus ENSNSUG00000009355
salvator_merianae ENSSMRG00000003529
sphenodon_punctatus ENSSPUG00000004863
gopherus_agassizii ENSGAGG00000025824
chelonoidis_abingdonii ENSCABG00000011665
gopherus_agassizii ENSGAGG00000025826
crocodylus_porosus ENSCPRG00005010203
sphenodon_punctatus ENSSPUG00000012707
chrysemys_picta_bellii ENSCPBG00000017625
chelonoidis_abingdonii ENSCABG00000017456
gopherus_agassizii ENSGAGG00000025827
chrysemys_picta_bellii ENSCPBG00000017823
pelodiscus_sinensis ENSPSIG00000005899
pogona_vitticeps ENSPVIG00000017389
notechis_scutatus ENSNSUG00000001261
notechis_scutatus ENSNSUG00000001264
notechis_scutatus ENSNSUG00000003359
salvator_merianae ENSSMRG00000003387
anolis_carolinensis ENSACAG00000017657
pogona_vitticeps ENSPVIG00000017391
notechis_scutatus ENSNSUG00000003358
salvator_merianae ENSSMRG00000003398
sphenodon_punctatus ENSSPUG00000012929
anas_platyrhynchos_platyrhynchos ENSAPLG00000017572
anas_platyrhynchos_platyrhynchos ENSAPLG00000002427
anser_brachyrhynchus ENSABRG00000019898
numida_meleagris ENSNMEG00000002881
coturnix_japonica ENSCJPG00005018025
calidris_pygmaea ENSCPGG00000009683
calidris_pugnax ENSCPUG00000001647
melopsittacus_undulatus ENSMUNG00000014707
melopsittacus_undulatus ENSMUNG00000014640
manacus_vitellinus ENSMVIG00005002295
manacus_vitellinus ENSMVIG00005002282
lepidothrix_coronata ENSLCOG00000010699
serinus_canaria ENSSCAG00000009191
lonchura_striata_domestica ENSLSDG00000002303
junco_hyemalis ENSJHYG00000003611
zonotrichia_albicollis ENSZALG00000008233
ficedula_albicollis ENSFALG00000004438
cyanistes_caeruleus ENSCCEG00000000960
parus_major ENSPMJG00000007116
manacus_vitellinus ENSMVIG00005002260
taeniopygia_guttata ENSTGUG00000005777
gallus_gallus ENSGALG00000020485
anser_brachyrhynchus ENSABRG00000019900
melopsittacus_undulatus ENSMUNG00000014708
apteryx_rowi ENSARWG00000013937
apteryx_haastii ENSAHAG00000013289
apteryx_owenii ENSAOWG00000005131
nothoprocta_perdicaria ENSNPEG00000002141
dromaius_novaehollandiae ENSDNVG00000004649
anolis_carolinensis ENSACAG00000017656
pogona_vitticeps ENSPVIG00000017388
notechis_scutatus ENSNSUG00000003328
salvator_merianae ENSSMRG00000003409
anolis_carolinensis ENSACAG00000017640
pogona_vitticeps ENSPVIG00000017387
salvator_merianae ENSSMRG00000003476
notechis_scutatus ENSNSUG00000003355
pogona_vitticeps ENSPVIG00000017392
pogona_vitticeps ENSPVIG00000017394
anolis_carolinensis ENSACAG00000028490
salvator_merianae ENSSMRG00000003369
sphenodon_punctatus ENSSPUG00000012750
meleagris_gallopavo ENSMGAG00000009437
coturnix_japonica ENSCJPG00005018026
gallus_gallus ENSGALG00000020486
numida_meleagris ENSNMEG00000000199
anser_brachyrhynchus ENSABRG00000019905
anas_platyrhynchos_platyrhynchos ENSAPLG00000001151
calidris_pugnax ENSCPUG00000001617
calidris_pygmaea ENSCPGG00000009643
lonchura_striata_domestica ENSLSDG00000002293
zonotrichia_albicollis ENSZALG00000008234
serinus_canaria ENSSCAG00000009180
junco_hyemalis ENSJHYG00000003559
taeniopygia_guttata ENSTGUG00000005752
taeniopygia_guttata ENSTGUG00000014168
ficedula_albicollis ENSFALG00000004419
cyanistes_caeruleus ENSCCEG00000000974
parus_major ENSPMJG00000007129
lepidothrix_coronata ENSLCOG00000010701
melopsittacus_undulatus ENSMUNG00000014709
apteryx_haastii ENSAHAG00000013356
apteryx_owenii ENSAOWG00000005168
apteryx_rowi ENSARWG00000013936
nothoprocta_perdicaria ENSNPEG00000002163
xenopus_tropicalis ENSXETG00000030682
xenopus_tropicalis ENSXETG00000033437
latimeria_chalumnae ENSLACG00000016910
lepisosteus_oculatus ENSLOCG00000007048
esox_lucius ENSELUG00000011349
hippocampus_comes ENSHCOG00000018416
astyanax_mexicanus ENSAMXG00000004237
ictalurus_punctatus ENSIPUG00000001522
danio_rerio ENSDARG00000091503
paramormyrops_kingsleyae ENSPKIG00000014246
scleropages_formosus ENSSFOG00015004458
amphiprion_percula ENSAPEG00000013600
amphiprion_ocellaris ENSAOCG00000023818
acanthochromis_polyacanthus ENSAPOG00000007103
stegastes_partitus ENSSPAG00000020073
oryzias_latipes ENSORLG00020018250
oryzias_latipes ENSORLG00000013920
oryzias_latipes_asm223469v1 ENSORLG00015016061
oryzias_melastigma ENSOMEG00000020526
takifugu_rubripes ENSTRUG00000004823
tetraodon_nigroviridis ENSTNIG00000011868
mola_mola ENSMMOG00000003495
gasterosteus_aculeatus ENSGACG00000014468
labrus_bergylta ENSLBEG00000017333
scophthalmus_maximus ENSSMAG00000011088
cynoglossus_semilaevis ENSCSEG00000002487
poecilia_formosa ENSPFOG00000012522
poecilia_latipinna ENSPLAG00000001168
poecilia_mexicana ENSPMEG00000016270
poecilia_reticulata ENSPREG00000008312
gambusia_affinis ENSGAFG00000010554
xiphophorus_maculatus ENSXMAG00000016813
fundulus_heteroclitus ENSFHEG00000010703
cyprinodon_variegatus ENSCVAG00000016321
cyprinodon_variegatus ENSCVAG00000016286
kryptolebias_marmoratus ENSKMAG00000019640
astatotilapia_calliptera ENSACLG00000021580
maylandia_zebra ENSMZEG00005009346
pundamilia_nyererei ENSPNYG00000020219
haplochromis_burtoni ENSHBUG00000000800
neolamprologus_brichardi ENSNBRG00000023864
oreochromis_niloticus ENSONIG00000018086
amphilophus_citrinellus ENSACIG00000004547
monopterus_albus ENSMALG00000017750
mastacembelus_armatus ENSMAMG00000008371
anabas_testudineus ENSATEG00000010301
seriola_lalandi_dorsalis ENSSLDG00000021286
seriola_dumerili ENSSDUG00000005394
gadus_morhua ENSGMOG00000010702
