pteropus_vampyrus ENSPVAG00000006355
rattus_norvegicus ENSRNOG00000016536
meriones_unguiculatus ENSMUGG00000019865
peromyscus_maniculatus_bairdii ENSPEMG00000026039
microtus_ochrogaster ENSMOCG00000005467
cricetulus_griseus_chok1gshd ENSCGRG00001019407
cricetulus_griseus_crigri-picr ENSCGRG00015017999
cricetulus_griseus_crigri ENSCGRG00000006158
mesocricetus_auratus ENSMAUG00000017570
nannospalax_galili ENSNGAG00000004860
jaculus_jaculus ENSJJAG00000008196
heterocephalus_glaber_male ENSHGLG00100013537
heterocephalus_glaber_female ENSHGLG00000010790
fukomys_damarensis ENSFDAG00000003876
cavia_porcellus ENSCPOG00000011692
cavia_aperea ENSCAPG00000017692
octodon_degus ENSODEG00000003711
chinchilla_lanigera ENSCLAG00000010649
oryctolagus_cuniculus ENSOCUG00000010956
ochotona_princeps ENSOPRG00000001429
tupaia_belangeri ENSTBEG00000002650
castor_canadensis ENSCCNG00000023170
loxodonta_africana ENSLAFG00000002444
echinops_telfairi ENSETEG00000003705
dasypus_novemcinctus ENSDNOG00000043035
dasypus_novemcinctus ENSDNOG00000040870
procavia_capensis ENSPCAG00000009801
notamacropus_eugenii ENSMEUG00000011246
choloepus_hoffmanni ENSCHOG00000013270
carlito_syrichta ENSTSYG00000010625
cavia_porcellus ENSCPOG00000020749
sarcophilus_harrisii ENSSHAG00000008792
phascolarctos_cinereus ENSPCIG00000011906
monodelphis_domestica ENSMODG00000014101
ornithorhynchus_anatinus ENSOANG00000014896
meleagris_gallopavo ENSMGAG00000002568
coturnix_japonica ENSCJPG00005016348
gallus_gallus ENSGALG00000001463
numida_meleagris ENSNMEG00000006024
anser_brachyrhynchus ENSABRG00000021284
anas_platyrhynchos_platyrhynchos ENSAPLG00000010422
calidris_pygmaea ENSCPGG00000018114
calidris_pugnax ENSCPUG00000016295
melopsittacus_undulatus ENSMUNG00000008810
apteryx_haastii ENSAHAG00000011274
apteryx_rowi ENSARWG00000010625
apteryx_owenii ENSAOWG00000011256
dromaius_novaehollandiae ENSDNVG00000008227
nothoprocta_perdicaria ENSNPEG00000010235
manacus_vitellinus ENSMVIG00005008366
lepidothrix_coronata ENSLCOG00000000904
parus_major ENSPMJG00000017992
cyanistes_caeruleus ENSCCEG00000016774
taeniopygia_guttata ENSTGUG00000001059
lonchura_striata_domestica ENSLSDG00000016671
serinus_canaria ENSSCAG00000007101
junco_hyemalis ENSJHYG00000001023
zonotrichia_albicollis ENSZALG00000009205
ficedula_albicollis ENSFALG00000000402
crocodylus_porosus ENSCPRG00005004272
gopherus_agassizii ENSGAGG00000000358
chelonoidis_abingdonii ENSCABG00000010590
chrysemys_picta_bellii ENSCPBG00000025037
pelodiscus_sinensis ENSPSIG00000010652
pogona_vitticeps ENSPVIG00000006747
anolis_carolinensis ENSACAG00000017790
notechis_scutatus ENSNSUG00000013826
salvator_merianae ENSSMRG00000001065
sphenodon_punctatus ENSSPUG00000010675
latimeria_chalumnae ENSLACG00000016419
xenopus_tropicalis ENSXETG00000009194
paramormyrops_kingsleyae ENSPKIG00000004508
scleropages_formosus ENSSFOG00015006173
takifugu_rubripes ENSTRUG00000019478
tetraodon_nigroviridis ENSTNIG00000009803
maylandia_zebra ENSMZEG00005016979
astatotilapia_calliptera ENSACLG00000018103
haplochromis_burtoni ENSHBUG00000018200
pundamilia_nyererei ENSPNYG00000000753
oreochromis_niloticus ENSONIG00000010294
neolamprologus_brichardi ENSNBRG00000006444
stegastes_partitus ENSSPAG00000018786
amphilophus_citrinellus ENSACIG00000003265
monopterus_albus ENSMALG00000004988
labrus_bergylta ENSLBEG00000000912
seriola_dumerili ENSSDUG00000011659
seriola_lalandi_dorsalis ENSSLDG00000020550
xiphophorus_couchianus ENSXCOG00000003147
xiphophorus_maculatus ENSXMAG00000026218
gambusia_affinis ENSGAFG00000002294
poecilia_latipinna ENSPLAG00000006362
poecilia_formosa ENSPFOG00000005129
poecilia_mexicana ENSPMEG00000022222
poecilia_reticulata ENSPREG00000013832
fundulus_heteroclitus ENSFHEG00000019121
cyprinodon_variegatus ENSCVAG00000019453
kryptolebias_marmoratus ENSKMAG00000007595
oryzias_latipes_asm223469v1 ENSORLG00015004128
oryzias_latipes ENSORLG00000023873
oryzias_latipes ENSORLG00020013743
oryzias_melastigma ENSOMEG00000020205
mastacembelus_armatus ENSMAMG00000002042
mola_mola ENSMMOG00000014317
cynoglossus_semilaevis ENSCSEG00000010451
gasterosteus_aculeatus ENSGACG00000007824
anabas_testudineus ENSATEG00000008888
amphiprion_ocellaris ENSAOCG00000014068
amphiprion_percula ENSAPEG00000007495
acanthochromis_polyacanthus ENSAPOG00000014351
scophthalmus_maximus ENSSMAG00000020249
periophthalmus_magnuspinnatus ENSPMGG00000003594
gadus_morhua ENSGMOG00000015519
esox_lucius ENSELUG00000010146
pygocentrus_nattereri ENSPNAG00000019021
astyanax_mexicanus ENSAMXG00000043006
ictalurus_punctatus ENSIPUG00000011556
danio_rerio ENSDARG00000056509
lepisosteus_oculatus ENSLOCG00000003363
