ciona_intestinalis ENSCING00000012290
fukomys_damarensis ENSFDAG00000009771
octodon_degus ENSODEG00000016141
chinchilla_lanigera ENSCLAG00000007329
cavia_porcellus ENSCPOG00000026260
cavia_aperea ENSCAPG00000014465
oryctolagus_cuniculus ENSOCUG00000008744
ochotona_princeps ENSOPRG00000009737
cebus_capucinus ENSCCAG00000036980
saimiri_boliviensis ENSSBOG00000034810
callithrix_jacchus ENSCJAG00000005753
aotus_nancymaae ENSANAG00000030778
homo_sapiens ENSG00000105518
gorilla_gorilla ENSGGOG00000014202
pan_paniscus ENSPPAG00000039124
pan_troglodytes ENSPTRG00000010498
pongo_abelii ENSPPYG00000009576
nomascus_leucogenys ENSNLEG00000012497
macaca_fascicularis ENSMFAG00000035635
macaca_mulatta ENSMMUG00000057356
macaca_nemestrina ENSMNEG00000039747
cercocebus_atys ENSCATG00000034192
theropithecus_gelada ENSTGEG00000027002
mandrillus_leucophaeus ENSMLEG00000042437
chlorocebus_sabaeus ENSCSAG00000006818
papio_anubis ENSPANG00000011041
rhinopithecus_roxellana ENSRROG00000036667
rhinopithecus_bieti ENSRBIG00000030734
piliocolobus_tephrosceles ENSPTEG00000036266
colobus_angolensis ENSCANG00000039154
carlito_syrichta ENSTSYG00000034571
propithecus_coquereli ENSPCOG00000008682
microcebus_murinus ENSMICG00000044601
prolemur_simus ENSPSMG00000019755
otolemur_garnettii ENSOGAG00000026697
otolemur_garnettii ENSOGAG00000034046
dasypus_novemcinctus ENSDNOG00000017231
vombatus_ursinus ENSVURG00010011812
phascolarctos_cinereus ENSPCIG00000036313
ornithorhynchus_anatinus ENSOANG00000007322
xenopus_tropicalis ENSXETG00000010373
astyanax_mexicanus ENSAMXG00005008321
astyanax_mexicanus ENSAMXG00000029977
pygocentrus_nattereri ENSPNAG00000000983
ictalurus_punctatus ENSIPUG00000006956
electrophorus_electricus ENSEEEG00000018511
danio_rerio ENSDARG00000100677
denticeps_clupeoides ENSDCDG00000010431
amphiprion_ocellaris ENSAOCG00000017864
amphiprion_percula ENSAPEG00000017992
acanthochromis_polyacanthus ENSAPOG00000011843
stegastes_partitus ENSSPAG00000011504
parambassis_ranga ENSPRNG00000009720
poecilia_latipinna ENSPLAG00000010573
poecilia_mexicana ENSPMEG00000014236
poecilia_formosa ENSPFOG00000003360
poecilia_reticulata ENSPREG00000013320
xiphophorus_maculatus ENSXMAG00000027455
xiphophorus_couchianus ENSXCOG00000015453
gambusia_affinis ENSGAFG00000013869
fundulus_heteroclitus ENSFHEG00000009119
kryptolebias_marmoratus ENSKMAG00000007353
oryzias_latipes ENSORLG00000019136
oryzias_latipes ENSORLG00020000704
oryzias_latipes ENSORLG00015014644
oryzias_melastigma ENSOMEG00000010284
maylandia_zebra ENSMZEG00005001933
astatotilapia_calliptera ENSACLG00000002430
pundamilia_nyererei ENSPNYG00000002455
haplochromis_burtoni ENSHBUG00000019551
neolamprologus_brichardi ENSNBRG00000009738
oreochromis_niloticus ENSONIG00000008046
amphilophus_citrinellus ENSACIG00000011087
gasterosteus_aculeatus ENSGACG00000006448
periophthalmus_magnuspinnatus ENSPMGG00000005643
takifugu_rubripes ENSTRUG00000024674
gouania_willdenowi ENSGWIG00000004894
mola_mola ENSMMOG00000006241
labrus_bergylta ENSLBEG00000007554
larimichthys_crocea ENSLCRG00005012421
cottoperca_gobio ENSCGOG00000006151
cynoglossus_semilaevis ENSCSEG00000015876
seriola_dumerili ENSSDUG00000008370
seriola_lalandi ENSSLDG00000016680
lates_calcarifer ENSLCAG00010016331
scophthalmus_maximus ENSSMAG00000001995
mastacembelus_armatus ENSMAMG00000010854
monopterus_albus ENSMALG00000001466
anabas_testudineus ENSATEG00000013257
betta_splendens ENSBSLG00000003963
hippocampus_comes ENSHCOG00000019740
gadus_morhua ENSGMOG00000002139
hucho_hucho ENSHHUG00000002043
hucho_hucho ENSHHUG00000038853
esox_lucius ENSELUG00000009791
paramormyrops_kingsleyae ENSPKIG00000007544
scleropages_formosus ENSSFOG00015014619
lepisosteus_oculatus ENSLOCG00000008148
erpetoichthys_calabaricus ENSECRG00000022157
apteryx_haastii ENSAHAG00000004138
apteryx_owenii ENSAOWG00000004144
apteryx_rowi ENSARWG00000001706
dromaius_novaehollandiae ENSDNVG00000010812
manacus_vitellinus ENSMVIG00005009062
lepidothrix_coronata ENSLCOG00000003389
ficedula_albicollis ENSFALG00000012105
serinus_canaria ENSSCAG00000006288
lonchura_striata ENSLSDG00000017882
cyanistes_caeruleus ENSCCEG00000008733
parus_major ENSPMJG00000001959
calidris_pugnax ENSCPUG00000011639
calidris_pygmaea ENSCPGG00000013746
anser_brachyrhynchus ENSABRG00000022698
crocodylus_porosus ENSCPRG00005005485
pogona_vitticeps ENSPVIG00000008988
salvator_merianae ENSSMRG00000017961
vombatus_ursinus ENSVURG00010007330
phascolarctos_cinereus ENSPCIG00000033984
sarcophilus_harrisii ENSSHAG00000004564
astyanax_mexicanus ENSAMXG00000033681
astyanax_mexicanus ENSAMXG00005010943
pygocentrus_nattereri ENSPNAG00000028878
electrophorus_electricus ENSEEEG00000023289
ictalurus_punctatus ENSIPUG00000013779
danio_rerio ENSDARG00000028541
gasterosteus_aculeatus ENSGACG00000011106
hippocampus_comes ENSHCOG00000016818
mola_mola ENSMMOG00000003366
takifugu_rubripes ENSTRUG00000016292
labrus_bergylta ENSLBEG00000010327
labrus_bergylta ENSLBEG00000010540
oryzias_latipes ENSORLG00020009392
oryzias_latipes ENSORLG00000001579
oryzias_latipes ENSORLG00015005792
oryzias_melastigma ENSOMEG00000012554
kryptolebias_marmoratus ENSKMAG00000004139
gouania_willdenowi ENSGWIG00000018955
cynoglossus_semilaevis ENSCSEG00000005532
seriola_dumerili ENSSDUG00000022486
seriola_lalandi ENSSLDG00000007357
lates_calcarifer ENSLCAG00010006976
mastacembelus_armatus ENSMAMG00000016036
monopterus_albus ENSMALG00000008916
anabas_testudineus ENSATEG00000016339
betta_splendens ENSBSLG00000017872
pundamilia_nyererei ENSPNYG00000008971
haplochromis_burtoni ENSHBUG00000016981
maylandia_zebra ENSMZEG00005019880
astatotilapia_calliptera ENSACLG00000014109
neolamprologus_brichardi ENSNBRG00000000258
oreochromis_niloticus ENSONIG00000002834
amphilophus_citrinellus ENSACIG00000013405
parambassis_ranga ENSPRNG00000022165
amphiprion_ocellaris ENSAOCG00000011219
amphiprion_percula ENSAPEG00000013436
acanthochromis_polyacanthus ENSAPOG00000008049
stegastes_partitus ENSSPAG00000014008
scophthalmus_maximus ENSSMAG00000016496
larimichthys_crocea ENSLCRG00005006970
cottoperca_gobio ENSCGOG00000024601
fundulus_heteroclitus ENSFHEG00000001042
cyprinodon_variegatus ENSCVAG00000015540
xiphophorus_couchianus ENSXCOG00000008722
xiphophorus_maculatus ENSXMAG00000025776
gambusia_affinis ENSGAFG00000007205
poecilia_formosa ENSPFOG00000016065
poecilia_latipinna ENSPLAG00000004084
poecilia_mexicana ENSPMEG00000016991
poecilia_reticulata ENSPREG00000020929
periophthalmus_magnuspinnatus ENSPMGG00000009948
gadus_morhua ENSGMOG00000019189
hucho_hucho ENSHHUG00000005424
esox_lucius ENSELUG00000017371
scleropages_formosus ENSSFOG00015000196
paramormyrops_kingsleyae ENSPKIG00000001354
lepisosteus_oculatus ENSLOCG00000008653
callorhinchus_milii ENSCMIG00000008700
caenorhabditis_elegans WBGene00002263
