caenorhabditis_elegans_strain_n2 WBGene00004417
ovis_aries ENSOARG00000019193
capra_hircus ENSCHIG00000007802
ovis_aries ENSOARG00000004667
ovis_aries ENSOARG00000009765
ovis_aries ENSOARG00000004648
ovis_aries ENSOARG00000003964
capra_hircus ENSCHIG00000015166
tursiops_truncatus ENSTTRG00000009268
sus_scrofa ENSSSCG00000012032
sus_scrofa ENSSSCG00000031351
sus_scrofa ENSSSCG00000039130
vicugna_pacos ENSVPAG00000007000
mustela_putorius_furo ENSMPUG00000006900
canis_lupus_familiaris ENSCAFG00000014768
canis_lupus_familiaris ENSCAFG00000016065
canis_lupus_familiaris ENSCAFG00000008873
canis_lupus_dingo ENSCAFG00020017565
canis_lupus_dingo ENSCAFG00020026706
canis_lupus_familiaris ENSCAFG00000007816
ursus_americanus ENSUAMG00000008477
ursus_maritimus ENSUMAG00000009812
ailuropoda_melanoleuca ENSAMEG00000008510
neovison_vison ENSNVIG00000015915
mustela_putorius_furo ENSMPUG00000002526
panthera_pardus ENSPPRG00000019119
panthera_tigris_altaica ENSPTIG00000005679
panthera_pardus ENSPPRG00000022425
panthera_tigris_altaica ENSPTIG00000005212
panthera_pardus ENSPPRG00000013754
felis_catus ENSFCAG00000006858
panthera_tigris_altaica ENSPTIG00000007602
panthera_pardus ENSPPRG00000002958
pteropus_vampyrus ENSPVAG00000012409
canis_lupus_familiaris ENSCAFG00000030598
mustela_putorius_furo ENSMPUG00000011946
panthera_pardus ENSPPRG00000009269
canis_lupus_dingo ENSCAFG00020000537
vulpes_vulpes ENSVVUG00000015157
neovison_vison ENSNVIG00000022761
panthera_tigris_altaica ENSPTIG00000003496
panthera_pardus ENSPPRG00000020175
panthera_tigris_altaica ENSPTIG00000008626
myotis_lucifugus ENSMLUG00000029078
sus_scrofa ENSSSCG00000024825
equus_caballus ENSECAG00000017514
equus_asinus_asinus ENSEASG00005009610
tupaia_belangeri ENSTBEG00000008626
microcebus_murinus ENSMICG00000027566
microcebus_murinus ENSMICG00000044293
microcebus_murinus ENSMICG00000035476
propithecus_coquereli ENSPCOG00000009316
prolemur_simus ENSPSMG00000013418
microcebus_murinus ENSMICG00000037672
microcebus_murinus ENSMICG00000043256
propithecus_coquereli ENSPCOG00000021041
propithecus_coquereli ENSPCOG00000019704
propithecus_coquereli ENSPCOG00000010114
prolemur_simus ENSPSMG00000024483
prolemur_simus ENSPSMG00000023764
prolemur_simus ENSPSMG00000021369
prolemur_simus ENSPSMG00000009013
prolemur_simus ENSPSMG00000009161
microcebus_murinus ENSMICG00000041690
prolemur_simus ENSPSMG00000000313
otolemur_garnettii ENSOGAG00000000347
cercocebus_atys ENSCATG00000034834
ochotona_princeps ENSOPRG00000011800
echinops_telfairi ENSETEG00000019617
pan_paniscus ENSPPAG00000009520
pan_troglodytes ENSPTRG00000047767
pan_paniscus ENSPPAG00000022273
pan_troglodytes ENSPTRG00000051592
pan_troglodytes ENSPTRG00000052060
gorilla_gorilla ENSGGOG00000003372
pan_paniscus ENSPPAG00000028967
pan_troglodytes ENSPTRG00000048715
gorilla_gorilla ENSGGOG00000036448
homo_sapiens ENSG00000089009
pongo_abelii ENSPPYG00000025855
nomascus_leucogenys ENSNLEG00000036319
nomascus_leucogenys ENSNLEG00000036127
saimiri_boliviensis_boliviensis ENSSBOG00000029078
saimiri_boliviensis_boliviensis ENSSBOG00000018908
aotus_nancymaae ENSANAG00000031468
cebus_capucinus ENSCCAG00000020450
saimiri_boliviensis_boliviensis ENSSBOG00000007314
aotus_nancymaae ENSANAG00000030114
cebus_capucinus ENSCCAG00000020523
saimiri_boliviensis_boliviensis ENSSBOG00000025039
cebus_capucinus ENSCCAG00000025580
saimiri_boliviensis_boliviensis ENSSBOG00000028133
aotus_nancymaae ENSANAG00000024362
saimiri_boliviensis_boliviensis ENSSBOG00000034245
callithrix_jacchus ENSCJAG00000040547
callithrix_jacchus ENSCJAG00000012531
callithrix_jacchus ENSCJAG00000048686
callithrix_jacchus ENSCJAG00000040378
callithrix_jacchus ENSCJAG00000044547
callithrix_jacchus ENSCJAG00000039405
cebus_capucinus ENSCCAG00000000364
aotus_nancymaae ENSANAG00000019768
aotus_nancymaae ENSANAG00000025701
cebus_capucinus ENSCCAG00000027020
pongo_abelii ENSPPYG00000025919
nomascus_leucogenys ENSNLEG00000035977
nomascus_leucogenys ENSNLEG00000031099
chlorocebus_sabaeus ENSCSAG00000013104
gorilla_gorilla ENSGGOG00000039303
rhinopithecus_roxellana ENSRROG00000039195
gorilla_gorilla ENSGGOG00000040672
pan_troglodytes ENSPTRG00000049353
cebus_capucinus ENSCCAG00000028209
cebus_capucinus ENSCCAG00000022082
gorilla_gorilla ENSGGOG00000025311
carlito_syrichta ENSTSYG00000031950
carlito_syrichta ENSTSYG00000032076
carlito_syrichta ENSTSYG00000030853
carlito_syrichta ENSTSYG00000009492
carlito_syrichta ENSTSYG00000033900
aotus_nancymaae ENSANAG00000023986
gorilla_gorilla ENSGGOG00000041511
aotus_nancymaae ENSANAG00000021562
saimiri_boliviensis_boliviensis ENSSBOG00000033804
colobus_angolensis_palliatus ENSCANG00000006164
carlito_syrichta ENSTSYG00000037417
callithrix_jacchus ENSCJAG00000012450
otolemur_garnettii ENSOGAG00000031518
papio_anubis ENSPANG00000018220
papio_anubis ENSPANG00000010746
macaca_fascicularis ENSMFAG00000039135
macaca_nemestrina ENSMNEG00000033911
cercocebus_atys ENSCATG00000036801
chlorocebus_sabaeus ENSCSAG00000018863
mandrillus_leucophaeus ENSMLEG00000036960
cercocebus_atys ENSCATG00000012653
colobus_angolensis_palliatus ENSCANG00000041975
rhinopithecus_bieti ENSRBIG00000036371
macaca_nemestrina ENSMNEG00000031070
macaca_fascicularis ENSMFAG00000002418
macaca_mulatta ENSMMUG00000019283
theropithecus_gelada ENSTGEG00000023712
papio_anubis ENSPANG00000013425
macaca_fascicularis ENSMFAG00000039196
cercocebus_atys ENSCATG00000037140
macaca_fascicularis ENSMFAG00000043536
macaca_nemestrina ENSMNEG00000041249
macaca_nemestrina ENSMNEG00000041739
colobus_angolensis_palliatus ENSCANG00000033462
macaca_mulatta ENSMMUG00000030465
macaca_nemestrina ENSMNEG00000024182
macaca_fascicularis ENSMFAG00000030655
mandrillus_leucophaeus ENSMLEG00000027544
cercocebus_atys ENSCATG00000039239
piliocolobus_tephrosceles ENSPTEG00000005762
piliocolobus_tephrosceles ENSPTEG00000031396
piliocolobus_tephrosceles ENSPTEG00000011921
piliocolobus_tephrosceles ENSPTEG00000039283
rhinopithecus_bieti ENSRBIG00000025373
mandrillus_leucophaeus ENSMLEG00000041058
piliocolobus_tephrosceles ENSPTEG00000035150
chlorocebus_sabaeus ENSCSAG00000013863
chlorocebus_sabaeus ENSCSAG00000018727
papio_anubis ENSPANG00000022545
papio_anubis ENSPANG00000011763
theropithecus_gelada ENSTGEG00000019778
theropithecus_gelada ENSTGEG00000007542
cercocebus_atys ENSCATG00000001750
rhinopithecus_roxellana ENSRROG00000038076
rhinopithecus_roxellana ENSRROG00000002651
rhinopithecus_bieti ENSRBIG00000024557
rhinopithecus_roxellana ENSRROG00000017023
rhinopithecus_bieti ENSRBIG00000009539
rhinopithecus_roxellana ENSRROG00000000337
colobus_angolensis_palliatus ENSCANG00000016353
rhinopithecus_roxellana ENSRROG00000005759
rhinopithecus_bieti ENSRBIG00000026392
piliocolobus_tephrosceles ENSPTEG00000035860
macaca_mulatta ENSMMUG00000007433
macaca_mulatta ENSMMUG00000000558
macaca_nemestrina ENSMNEG00000028089
macaca_fascicularis ENSMFAG00000002566
macaca_mulatta ENSMMUG00000041725
macaca_fascicularis ENSMFAG00000041093
theropithecus_gelada ENSTGEG00000007281
macaca_fascicularis ENSMFAG00000045921
macaca_fascicularis ENSMFAG00000007818
macaca_nemestrina ENSMNEG00000016649
macaca_mulatta ENSMMUG00000010333
chlorocebus_sabaeus ENSCSAG00000019405
mandrillus_leucophaeus ENSMLEG00000028290
cercocebus_atys ENSCATG00000035215
piliocolobus_tephrosceles ENSPTEG00000032288
piliocolobus_tephrosceles ENSPTEG00000001570
colobus_angolensis_palliatus ENSCANG00000017153
colobus_angolensis_palliatus ENSCANG00000037946
rhinopithecus_roxellana ENSRROG00000013069
piliocolobus_tephrosceles ENSPTEG00000025287
rhinopithecus_roxellana ENSRROG00000011497
rhinopithecus_bieti ENSRBIG00000043049
rhinopithecus_roxellana ENSRROG00000024787
rhinopithecus_roxellana ENSRROG00000035199
rhinopithecus_roxellana ENSRROG00000006707
rhinopithecus_bieti ENSRBIG00000034756
piliocolobus_tephrosceles ENSPTEG00000009367
colobus_angolensis_palliatus ENSCANG00000040326
colobus_angolensis_palliatus ENSCANG00000038334
piliocolobus_tephrosceles ENSPTEG00000009258
colobus_angolensis_palliatus ENSCANG00000003698
rhinopithecus_bieti ENSRBIG00000033533
macaca_mulatta ENSMMUG00000020417
piliocolobus_tephrosceles ENSPTEG00000030427
piliocolobus_tephrosceles ENSPTEG00000038034
theropithecus_gelada ENSTGEG00000008614
nomascus_leucogenys ENSNLEG00000028372
theropithecus_gelada ENSTGEG00000028956
theropithecus_gelada ENSTGEG00000016571
rhinopithecus_roxellana ENSRROG00000037236
rhinopithecus_roxellana ENSRROG00000016223
rhinopithecus_bieti ENSRBIG00000027501
rhinopithecus_roxellana ENSRROG00000043766
colobus_angolensis_palliatus ENSCANG00000036055
nomascus_leucogenys ENSNLEG00000027525
chlorocebus_sabaeus ENSCSAG00000002492
saimiri_boliviensis_boliviensis ENSSBOG00000036238
aotus_nancymaae ENSANAG00000029781
carlito_syrichta ENSTSYG00000035897
rattus_norvegicus ENSRNOG00000043460
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034097
macaca_fascicularis ENSMFAG00000015746
callithrix_jacchus ENSCJAG00000008987
propithecus_coquereli ENSPCOG00000024994
mus_pahari MGP_PahariEiJ_G0024258
equus_caballus ENSECAG00000037722
equus_asinus_asinus ENSEASG00005005404
equus_caballus ENSECAG00000015459
bos_taurus ENSBTAG00000045568
bison_bison_bison ENSBBBG00000021462
capra_hircus ENSCHIG00000013022
microcebus_murinus ENSMICG00000002961
procavia_capensis ENSPCAG00000011940
sorex_araneus ENSSARG00000008768
sarcophilus_harrisii ENSSHAG00000007066
sarcophilus_harrisii ENSSHAG00000007096
phascolarctos_cinereus ENSPCIG00000018873
monodelphis_domestica ENSMODG00000003096
sarcophilus_harrisii ENSSHAG00000008982
sarcophilus_harrisii ENSSHAG00000008369
ornithorhynchus_anatinus ENSOANG00000004808
xenopus_tropicalis ENSXETG00000004304
latimeria_chalumnae ENSLACG00000000137
latimeria_chalumnae ENSLACG00000001543
latimeria_chalumnae ENSLACG00000007120
oryzias_latipes_asm223469v1 ENSORLG00015015492
oryzias_latipes ENSORLG00000002519
oryzias_latipes ENSORLG00000020235
oryzias_latipes_asm223469v1 ENSORLG00015020015
oryzias_latipes ENSORLG00020005807
oryzias_melastigma ENSOMEG00000017595
hippocampus_comes ENSHCOG00000007651
takifugu_rubripes ENSTRUG00000016438
tetraodon_nigroviridis ENSTNIG00000015921
mastacembelus_armatus ENSMAMG00000014219
anabas_testudineus ENSATEG00000020783
seriola_lalandi_dorsalis ENSSLDG00000009577
seriola_dumerili ENSSDUG00000022976
scophthalmus_maximus ENSSMAG00000006381
amphiprion_ocellaris ENSAOCG00000003204
amphiprion_percula ENSAPEG00000017318
acanthochromis_polyacanthus ENSAPOG00000004958
stegastes_partitus ENSSPAG00000015445
astatotilapia_calliptera ENSACLG00000011054
maylandia_zebra ENSMZEG00005009924
pundamilia_nyererei ENSPNYG00000008108
haplochromis_burtoni ENSHBUG00000013655
neolamprologus_brichardi ENSNBRG00000019281
oreochromis_niloticus ENSONIG00000014384
amphilophus_citrinellus ENSACIG00000018214
xiphophorus_maculatus ENSXMAG00000026838
xiphophorus_couchianus ENSXCOG00000002123
gambusia_affinis ENSGAFG00000000478
poecilia_latipinna ENSPLAG00000017306
poecilia_mexicana ENSPMEG00000003836
poecilia_formosa ENSPFOG00000012600
poecilia_reticulata ENSPREG00000011393
cyprinodon_variegatus ENSCVAG00000018272
fundulus_heteroclitus ENSFHEG00000008998
kryptolebias_marmoratus ENSKMAG00000003779
cynoglossus_semilaevis ENSCSEG00000019765
cynoglossus_semilaevis ENSCSEG00000012238
monopterus_albus ENSMALG00000020835
mola_mola ENSMMOG00000012870
labrus_bergylta ENSLBEG00000025101
gasterosteus_aculeatus ENSGACG00000004055
periophthalmus_magnuspinnatus ENSPMGG00000018397
gadus_morhua ENSGMOG00000011557
esox_lucius ENSELUG00000009354
pygocentrus_nattereri ENSPNAG00000007557
astyanax_mexicanus ENSAMXG00000012854
ictalurus_punctatus ENSIPUG00000020213
danio_rerio ENSDARG00000058451
paramormyrops_kingsleyae ENSPKIG00000001407
scleropages_formosus ENSSFOG00015016589
lepisosteus_oculatus ENSLOCG00000007680
eptatretus_burgeri ENSEBUG00000010510
ciona_intestinalis ENSCING00000000730
seriola_lalandi_dorsalis ENSSLDG00000007662
saccharomyces_cerevisiae YML073C
saccharomyces_cerevisiae YLR448W
