gallus_gallus ENSGALG00000026428
hippocampus_comes ENSHCOG00000018947
takifugu_rubripes ENSTRUG00000022820
tetraodon_nigroviridis ENSTNIG00000011883
monopterus_albus ENSMALG00000018761
mastacembelus_armatus ENSMAMG00000009243
anabas_testudineus ENSATEG00000011582
amphiprion_percula ENSAPEG00000012250
amphiprion_ocellaris ENSAOCG00000013915
acanthochromis_polyacanthus ENSAPOG00000020160
stegastes_partitus ENSSPAG00000021917
pundamilia_nyererei ENSPNYG00000019239
haplochromis_burtoni ENSHBUG00000002407
astatotilapia_calliptera ENSACLG00000020417
maylandia_zebra ENSMZEG00005010118
neolamprologus_brichardi ENSNBRG00000024043
oreochromis_niloticus ENSONIG00000018038
seriola_dumerili ENSSDUG00000004419
seriola_lalandi_dorsalis ENSSLDG00000006652
scophthalmus_maximus ENSSMAG00000011962
gasterosteus_aculeatus ENSGACG00000014356
periophthalmus_magnuspinnatus ENSPMGG00000012903
gadus_morhua ENSGMOG00000019493
scleropages_formosus ENSSFOG00015018528
labrus_bergylta ENSLBEG00000021722
gasterosteus_aculeatus ENSGACG00000010865
takifugu_rubripes ENSTRUG00000009575
tetraodon_nigroviridis ENSTNIG00000009793
mola_mola ENSMMOG00000011078
mastacembelus_armatus ENSMAMG00000021102
monopterus_albus ENSMALG00000009529
anabas_testudineus ENSATEG00000024070
seriola_lalandi_dorsalis ENSSLDG00000022615
seriola_dumerili ENSSDUG00000013010
amphiprion_percula ENSAPEG00000004832
amphiprion_ocellaris ENSAOCG00000020715
acanthochromis_polyacanthus ENSAPOG00000010483
stegastes_partitus ENSSPAG00000010311
maylandia_zebra ENSMZEG00005013621
astatotilapia_calliptera ENSACLG00000024030
haplochromis_burtoni ENSHBUG00000003853
pundamilia_nyererei ENSPNYG00000009839
neolamprologus_brichardi ENSNBRG00000021956
oreochromis_niloticus ENSONIG00000005411
amphilophus_citrinellus ENSACIG00000010118
scophthalmus_maximus ENSSMAG00000000934
cynoglossus_semilaevis ENSCSEG00000011114
poecilia_latipinna ENSPLAG00000002233
poecilia_formosa ENSPFOG00000006052
poecilia_mexicana ENSPMEG00000010856
poecilia_reticulata ENSPREG00000003365
xiphophorus_maculatus ENSXMAG00000012739
xiphophorus_couchianus ENSXCOG00000010798
gambusia_affinis ENSGAFG00000004932
fundulus_heteroclitus ENSFHEG00000012920
cyprinodon_variegatus ENSCVAG00000021034
kryptolebias_marmoratus ENSKMAG00000011750
oryzias_latipes ENSORLG00020021252
oryzias_latipes ENSORLG00000007440
oryzias_latipes_asm223469v1 ENSORLG00015011079
oryzias_melastigma ENSOMEG00000007689
periophthalmus_magnuspinnatus ENSPMGG00000007081
gadus_morhua ENSGMOG00000016641
esox_lucius ENSELUG00000012605
esox_lucius ENSELUG00000009973
scleropages_formosus ENSSFOG00015016941
paramormyrops_kingsleyae ENSPKIG00000011562
paramormyrops_kingsleyae ENSPKIG00000017298
pygocentrus_nattereri ENSPNAG00000022889
astyanax_mexicanus ENSAMXG00000042098
ictalurus_punctatus ENSIPUG00000003939
danio_rerio ENSDARG00000097451
lepisosteus_oculatus ENSLOCG00000012913
eptatretus_burgeri ENSEBUG00000001178
ciona_savignyi ENSCSAVG00000004150
ciona_intestinalis ENSCING00000014946
drosophila_melanogaster FBgn0034744
caenorhabditis_elegans_strain_n2 WBGene00022027
