scophthalmus_maximus ENSSMAG00000002998
ictidomys_tridecemlineatus ENSSTOG00000023161
spermophilus_dauricus ENSSDAG00000021377
urocitellus_parryii ENSUPAG00010018503
marmota_marmota_marmota ENSMMMG00000004917
chinchilla_lanigera ENSCLAG00000007283
octodon_degus ENSODEG00000002164
cavia_porcellus ENSCPOG00000026114
cavia_aperea ENSCAPG00000000210
heterocephalus_glaber_female ENSHGLG00000005952
heterocephalus_glaber_male ENSHGLG00100009982
oryctolagus_cuniculus ENSOCUG00000023219
ochotona_princeps ENSOPRG00000008087
pan_paniscus ENSPPAG00000000731
pan_troglodytes ENSPTRG00000006766
gorilla_gorilla ENSGGOG00000003238
homo_sapiens ENSG00000166183
pongo_abelii ENSPPYG00000006181
nomascus_leucogenys ENSNLEG00000016278
piliocolobus_tephrosceles ENSPTEG00000028349
colobus_angolensis_palliatus ENSCANG00000032361
rhinopithecus_roxellana ENSRROG00000043061
rhinopithecus_bieti ENSRBIG00000042436
theropithecus_gelada ENSTGEG00000010778
papio_anubis ENSPANG00000000882
mandrillus_leucophaeus ENSMLEG00000035366
cercocebus_atys ENSCATG00000038024
macaca_fascicularis ENSMFAG00000032841
macaca_mulatta ENSMMUG00000014295
macaca_nemestrina ENSMNEG00000043858
chlorocebus_sabaeus ENSCSAG00000009792
saimiri_boliviensis_boliviensis ENSSBOG00000032975
cebus_capucinus ENSCCAG00000014047
aotus_nancymaae ENSANAG00000025896
carlito_syrichta ENSTSYG00000030076
propithecus_coquereli ENSPCOG00000011247
prolemur_simus ENSPSMG00000011970
microcebus_murinus ENSMICG00000013859
otolemur_garnettii ENSOGAG00000024653
ursus_americanus ENSUAMG00000024273
ursus_maritimus ENSUMAG00000024820
ailuropoda_melanoleuca ENSAMEG00000018086
neovison_vison ENSNVIG00000013540
mustela_putorius_furo ENSMPUG00000002283
canis_lupus_dingo ENSCAFG00020008565
canis_lupus_familiaris ENSCAFG00000018317
vulpes_vulpes ENSVVUG00000002615
panthera_pardus ENSPPRG00000017404
panthera_tigris_altaica ENSPTIG00000016326
felis_catus ENSFCAG00000024828
pteropus_vampyrus ENSPVAG00000001925
equus_caballus ENSECAG00000013195
equus_asinus_asinus ENSEASG00005004249
tursiops_truncatus ENSTTRG00000014228
sus_scrofa ENSSSCG00000039553
bos_taurus ENSBTAG00000017194
bos_mutus ENSBMUG00000026658
bison_bison_bison ENSBBBG00000011673
ovis_aries ENSOARG00000007166
ovis_aries ENSOARG00000007159
capra_hircus ENSCHIG00000025636
ornithorhynchus_anatinus ENSOANG00000000798
danio_rerio ENSDARG00000104037
danio_rerio ENSDARG00000093289
astyanax_mexicanus ENSAMXG00000040724
pygocentrus_nattereri ENSPNAG00000021818
pygocentrus_nattereri ENSPNAG00000021798
lepisosteus_oculatus ENSLOCG00000002430
lepisosteus_oculatus ENSLOCG00000002445
drosophila_melanogaster FBgn0029689
drosophila_melanogaster FBgn0037759
caenorhabditis_elegans_strain_n2 WBGene00007756
