pan_troglodytes ENSPTRG00000050684
oreochromis_niloticus ENSONIG00000019123
neolamprologus_brichardi ENSNBRG00000000564
amphilophus_citrinellus ENSACIG00000008158
amphiprion_ocellaris ENSAOCG00000023926
amphiprion_percula ENSAPEG00000009089
seriola_lalandi ENSSLDG00000012235
seriola_dumerili ENSSDUG00000014625
lates_calcarifer ENSLCAG00010026842
monopterus_albus ENSMALG00000012091
mola_mola ENSMMOG00000009232
oryzias_melastigma ENSOMEG00000015513
scleropages_formosus ENSSFOG00015011995
paramormyrops_kingsleyae ENSPKIG00000019080
lepisosteus_oculatus ENSLOCG00000006145
erpetoichthys_calabaricus ENSECRG00000002864
ciona_intestinalis ENSCING00000014122
ciona_savignyi ENSCSAVG00000010895
caenorhabditis_elegans WBGene00000913
