anas_platyrhynchos_platyrhynchos ENSAPLG00000015373
gorilla_gorilla ENSGGOG00000002843
pongo_abelii ENSPPYG00000011177
nomascus_leucogenys ENSNLEG00000009392
cebus_capucinus ENSCCAG00000026990
aotus_nancymaae ENSANAG00000027590
carlito_syrichta ENSTSYG00000000119
otolemur_garnettii ENSOGAG00000030135
prolemur_simus ENSPSMG00000024055
ailuropoda_melanoleuca ENSAMEG00000012542
canis_lupus_familiaris ENSCAFG00000023756
neovison_vison ENSNVIG00000021887
mustela_putorius_furo ENSMPUG00000006898
panthera_pardus ENSPPRG00000007770
panthera_tigris_altaica ENSPTIG00000013655
felis_catus ENSFCAG00000034898
ursus_americanus ENSUAMG00000020227
ursus_maritimus ENSUMAG00000001226
equus_asinus_asinus ENSEASG00005023238
pteropus_vampyrus ENSPVAG00000011143
myotis_lucifugus ENSMLUG00000007684
erinaceus_europaeus ENSEEUG00000014293
tursiops_truncatus ENSTTRG00000015969
sus_scrofa ENSSSCG00000007520
bos_mutus ENSBMUG00000019511
bison_bison_bison ENSBBBG00000024382
ovis_aries ENSOARG00000016562
fukomys_damarensis ENSFDAG00000018023
heterocephalus_glaber_female ENSHGLG00000005914
cavia_porcellus ENSCPOG00000033190
cavia_aperea ENSCAPG00000008582
octodon_degus ENSODEG00000019444
ochotona_princeps ENSOPRG00000002482
oryctolagus_cuniculus ENSOCUG00000017968
tupaia_belangeri ENSTBEG00000009775
dasypus_novemcinctus ENSDNOG00000038680
monopterus_albus ENSMALG00000010658
mastacembelus_armatus ENSMAMG00000008859
anabas_testudineus ENSATEG00000025037
seriola_lalandi_dorsalis ENSSLDG00000017224
seriola_dumerili ENSSDUG00000019678
scophthalmus_maximus ENSSMAG00000011773
amphiprion_percula ENSAPEG00000009634
amphiprion_ocellaris ENSAOCG00000007024
acanthochromis_polyacanthus ENSAPOG00000020789
stegastes_partitus ENSSPAG00000015190
astatotilapia_calliptera ENSACLG00000019781
maylandia_zebra ENSMZEG00005005634
haplochromis_burtoni ENSHBUG00000008915
oreochromis_niloticus ENSONIG00000011493
neolamprologus_brichardi ENSNBRG00000005102
pundamilia_nyererei ENSPNYG00000013223
amphilophus_citrinellus ENSACIG00000015888
labrus_bergylta ENSLBEG00000012570
mola_mola ENSMMOG00000006204
gasterosteus_aculeatus ENSGACG00000006249
cyprinodon_variegatus ENSCVAG00000008844
fundulus_heteroclitus ENSFHEG00000016449
poecilia_formosa ENSPFOG00000004527
poecilia_latipinna ENSPLAG00000012773
poecilia_mexicana ENSPMEG00000021378
xiphophorus_maculatus ENSXMAG00000021862
poecilia_reticulata ENSPREG00000008899
xiphophorus_couchianus ENSXCOG00000013892
gambusia_affinis ENSGAFG00000014048
kryptolebias_marmoratus ENSKMAG00000013306
oryzias_latipes ENSORLG00000005722
oryzias_latipes_asm223469v1 ENSORLG00015012314
oryzias_latipes ENSORLG00020016565
oryzias_melastigma ENSOMEG00000017665
takifugu_rubripes ENSTRUG00000013102
tetraodon_nigroviridis ENSTNIG00000007045
cynoglossus_semilaevis ENSCSEG00000018764
periophthalmus_magnuspinnatus ENSPMGG00000008540
hippocampus_comes ENSHCOG00000020800
gadus_morhua ENSGMOG00000007896
esox_lucius ENSELUG00000022271
tetraodon_nigroviridis ENSTNIG00000012010
takifugu_rubripes ENSTRUG00000005203
periophthalmus_magnuspinnatus ENSPMGG00000014736
scophthalmus_maximus ENSSMAG00000014944
gasterosteus_aculeatus ENSGACG00000006159
maylandia_zebra ENSMZEG00005020640
astatotilapia_calliptera ENSACLG00000021369
pundamilia_nyererei ENSPNYG00000011156
haplochromis_burtoni ENSHBUG00000011222
neolamprologus_brichardi ENSNBRG00000001953
oreochromis_niloticus ENSONIG00000001943
amphilophus_citrinellus ENSACIG00000023586
seriola_lalandi_dorsalis ENSSLDG00000023252
seriola_dumerili ENSSDUG00000020053
stegastes_partitus ENSSPAG00000002570
mola_mola ENSMMOG00000015445
mastacembelus_armatus ENSMAMG00000017217
monopterus_albus ENSMALG00000003532
anabas_testudineus ENSATEG00000010761
labrus_bergylta ENSLBEG00000006905
fundulus_heteroclitus ENSFHEG00000001783
cyprinodon_variegatus ENSCVAG00000001890
xiphophorus_couchianus ENSXCOG00000003269
xiphophorus_maculatus ENSXMAG00000027573
gambusia_affinis ENSGAFG00000019093
poecilia_formosa ENSPFOG00000006804
poecilia_mexicana ENSPMEG00000005963
poecilia_latipinna ENSPLAG00000009044
poecilia_reticulata ENSPREG00000001309
kryptolebias_marmoratus ENSKMAG00000012045
oryzias_latipes ENSORLG00000003661
oryzias_latipes ENSORLG00020017400
oryzias_latipes_asm223469v1 ENSORLG00015009288
oryzias_melastigma ENSOMEG00000005890
hippocampus_comes ENSHCOG00000002797
amphiprion_percula ENSAPEG00000013251
amphiprion_ocellaris ENSAOCG00000019571
acanthochromis_polyacanthus ENSAPOG00000016518
cynoglossus_semilaevis ENSCSEG00000019721
gadus_morhua ENSGMOG00000016550
esox_lucius ENSELUG00000000504
pygocentrus_nattereri ENSPNAG00000027980
ictalurus_punctatus ENSIPUG00000009061
ictalurus_punctatus ENSIPUG00000010975
pygocentrus_nattereri ENSPNAG00000002006
danio_rerio ENSDARG00000043094
paramormyrops_kingsleyae ENSPKIG00000003758
scleropages_formosus ENSSFOG00015017527
paramormyrops_kingsleyae ENSPKIG00000007077
scleropages_formosus ENSSFOG00015011785
