ciona_savignyi ENSCSAVG00000004637
gambusia_affinis ENSGAFG00000017212
fundulus_heteroclitus ENSFHEG00000008193
cyprinodon_variegatus ENSCVAG00000017662
oryzias_latipes ENSORLG00020000176
oryzias_latipes ENSORLG00000002041
oryzias_latipes_asm223469v1 ENSORLG00015004414
oryzias_melastigma ENSOMEG00000010458
astatotilapia_calliptera ENSACLG00000025847
haplochromis_burtoni ENSHBUG00000012391
pundamilia_nyererei ENSPNYG00000020590
maylandia_zebra ENSMZEG00005009387
neolamprologus_brichardi ENSNBRG00000014708
oreochromis_niloticus ENSONIG00000019281
amphilophus_citrinellus ENSACIG00000006256
mastacembelus_armatus ENSMAMG00000008877
gasterosteus_aculeatus ENSGACG00000004502
tetraodon_nigroviridis ENSTNIG00000003260
takifugu_rubripes ENSTRUG00000011656
mola_mola ENSMMOG00000006862
monopterus_albus ENSMALG00000015331
hippocampus_comes ENSHCOG00000014733
periophthalmus_magnuspinnatus ENSPMGG00000002144
gadus_morhua ENSGMOG00000009868
esox_lucius ENSELUG00000006683
ictalurus_punctatus ENSIPUG00000013714
pygocentrus_nattereri ENSPNAG00000004550
astyanax_mexicanus ENSAMXG00000031927
danio_rerio ENSDARG00000052103
scleropages_formosus ENSSFOG00015018951
paramormyrops_kingsleyae ENSPKIG00000002923
lepisosteus_oculatus ENSLOCG00000006505
poecilia_formosa ENSPFOG00000012030
poecilia_mexicana ENSPMEG00000009173
poecilia_latipinna ENSPLAG00000011574
poecilia_reticulata ENSPREG00000021415
xiphophorus_maculatus ENSXMAG00000008016
xiphophorus_couchianus ENSXCOG00000004025
gambusia_affinis ENSGAFG00000007907
fundulus_heteroclitus ENSFHEG00000012621
cyprinodon_variegatus ENSCVAG00000015515
takifugu_rubripes ENSTRUG00000021495
tetraodon_nigroviridis ENSTNIG00000017305
amphiprion_ocellaris ENSAOCG00000000586
amphiprion_percula ENSAPEG00000020584
acanthochromis_polyacanthus ENSAPOG00000012698
stegastes_partitus ENSSPAG00000019141
haplochromis_burtoni ENSHBUG00000002753
pundamilia_nyererei ENSPNYG00000020756
maylandia_zebra ENSMZEG00005005795
astatotilapia_calliptera ENSACLG00000018300
neolamprologus_brichardi ENSNBRG00000010902
oreochromis_niloticus ENSONIG00000003657
amphilophus_citrinellus ENSACIG00000023607
oryzias_latipes ENSORLG00000025821
oryzias_latipes_asm223469v1 ENSORLG00015010567
oryzias_latipes ENSORLG00020012030
oryzias_melastigma ENSOMEG00000008757
kryptolebias_marmoratus ENSKMAG00000007763
monopterus_albus ENSMALG00000011878
mastacembelus_armatus ENSMAMG00000008329
anabas_testudineus ENSATEG00000014256
seriola_dumerili ENSSDUG00000018105
seriola_lalandi_dorsalis ENSSLDG00000004335
mola_mola ENSMMOG00000011888
labrus_bergylta ENSLBEG00000014178
gasterosteus_aculeatus ENSGACG00000009050
hippocampus_comes ENSHCOG00000016245
gadus_morhua ENSGMOG00000010299
esox_lucius ENSELUG00000013201
pygocentrus_nattereri ENSPNAG00000017162
astyanax_mexicanus ENSAMXG00000030357
ictalurus_punctatus ENSIPUG00000023548
danio_rerio ENSDARG00000031359
scleropages_formosus ENSSFOG00015010604
paramormyrops_kingsleyae ENSPKIG00000020457
lepisosteus_oculatus ENSLOCG00000016807
meleagris_gallopavo ENSMGAG00000013982
coturnix_japonica ENSCJPG00005008614
gallus_gallus ENSGALG00000028982
numida_meleagris ENSNMEG00000021412
anser_brachyrhynchus ENSABRG00000009165
parus_major ENSPMJG00000010562
ficedula_albicollis ENSFALG00000006477
taeniopygia_guttata ENSTGUG00000012989
lonchura_striata_domestica ENSLSDG00000012587
zonotrichia_albicollis ENSZALG00000017258
manacus_vitellinus ENSMVIG00005003368
calidris_pugnax ENSCPUG00000003482
nothoprocta_perdicaria ENSNPEG00000000072
anolis_carolinensis ENSACAG00000007078
chelonoidis_abingdonii ENSCABG00000006340
gopherus_agassizii ENSGAGG00000024951
chrysemys_picta_bellii ENSCPBG00000014149
pelodiscus_sinensis ENSPSIG00000006608
crocodylus_porosus ENSCPRG00005008440
salvator_merianae ENSSMRG00000006467
sphenodon_punctatus ENSSPUG00000010796
loxodonta_africana ENSLAFG00000031856
procavia_capensis ENSPCAG00000004236
pan_troglodytes ENSPTRG00000011627
homo_sapiens ENSG00000134326
pongo_abelii ENSPPYG00000012675
nomascus_leucogenys ENSNLEG00000031381
macaca_nemestrina ENSMNEG00000018646
macaca_fascicularis ENSMFAG00000034601
macaca_mulatta ENSMMUG00000015968
mandrillus_leucophaeus ENSMLEG00000038360
chlorocebus_sabaeus ENSCSAG00000007040
cercocebus_atys ENSCATG00000040689
theropithecus_gelada ENSTGEG00000014047
papio_anubis ENSPANG00000026237
rhinopithecus_bieti ENSRBIG00000042864
rhinopithecus_roxellana ENSRROG00000024876
piliocolobus_tephrosceles ENSPTEG00000025651
saimiri_boliviensis_boliviensis ENSSBOG00000028588
cebus_capucinus ENSCCAG00000033576
callithrix_jacchus ENSCJAG00000010214
aotus_nancymaae ENSANAG00000030809
carlito_syrichta ENSTSYG00000007407
prolemur_simus ENSPSMG00000020579
propithecus_coquereli ENSPCOG00000026777
microcebus_murinus ENSMICG00000035731
otolemur_garnettii ENSOGAG00000032738
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018496
mus_musculus ENSMUSG00000020638
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017654
mus_pahari MGP_PahariEiJ_G0029412
rattus_norvegicus ENSRNOG00000007690
meriones_unguiculatus ENSMUGG00000009363
microtus_ochrogaster ENSMOCG00000000423
peromyscus_maniculatus_bairdii ENSPEMG00000009342
cricetulus_griseus_chok1gshd ENSCGRG00001018716
cricetulus_griseus_crigri ENSCGRG00000010941
cricetulus_griseus_crigri-picr ENSCGRG00015006629
mesocricetus_auratus ENSMAUG00000017501
nannospalax_galili ENSNGAG00000020998
jaculus_jaculus ENSJJAG00000014410
urocitellus_parryii ENSUPAG00010012310
ictidomys_tridecemlineatus ENSSTOG00000019402
marmota_marmota_marmota ENSMMMG00000022812
chinchilla_lanigera ENSCLAG00000002165
octodon_degus ENSODEG00000000539
cavia_porcellus ENSCPOG00000001105
heterocephalus_glaber_male ENSHGLG00100010327
heterocephalus_glaber_female ENSHGLG00000000515
fukomys_damarensis ENSFDAG00000000197
oryctolagus_cuniculus ENSOCUG00000010021
ochotona_princeps ENSOPRG00000016231
tupaia_belangeri ENSTBEG00000014182
ovis_aries ENSOARG00000014636
capra_hircus ENSCHIG00000012790
bos_taurus ENSBTAG00000019979
tursiops_truncatus ENSTTRG00000007274
sus_scrofa ENSSSCG00000008647
ursus_americanus ENSUAMG00000024245
ailuropoda_melanoleuca ENSAMEG00000013345
mustela_putorius_furo ENSMPUG00000013134
canis_lupus_familiaris ENSCAFG00000028873
felis_catus ENSFCAG00000022513
panthera_pardus ENSPPRG00000015716
erinaceus_europaeus ENSEEUG00000000879
pteropus_vampyrus ENSPVAG00000016408
equus_caballus ENSECAG00000012773
equus_asinus_asinus ENSEASG00005022223
mus_spicilegus ENSMSIG00000015069
choloepus_hoffmanni ENSCHOG00000007647
dasypus_novemcinctus ENSDNOG00000004555
phascolarctos_cinereus ENSPCIG00000014961
sarcophilus_harrisii ENSSHAG00000009401
monodelphis_domestica ENSMODG00000014578
ornithorhynchus_anatinus ENSOANG00000019846
notechis_scutatus ENSNSUG00000020464
xenopus_tropicalis ENSXETG00000023437
latimeria_chalumnae ENSLACG00000009272
petromyzon_marinus ENSPMAG00000004390
ciona_intestinalis ENSCING00000012690
eptatretus_burgeri ENSEBUG00000007301
caenorhabditis_elegans_strain_n2 WBGene00011272
piliocolobus_tephrosceles ENSPTEG00000006996
piliocolobus_tephrosceles ENSPTEG00000022627
drosophila_melanogaster FBgn0034299
saccharomyces_cerevisiae YJR057W
