scleropages_formosus ENSSFOG00015020508
dromaius_novaehollandiae ENSDNVG00000004323
nothoprocta_perdicaria ENSNPEG00000008633
apteryx_haastii ENSAHAG00000004467
apteryx_owenii ENSAOWG00000019400
apteryx_rowi ENSARWG00000002515
anser_brachyrhynchus ENSABRG00000022629
anas_platyrhynchos_platyrhynchos ENSAPLG00000021024
meleagris_gallopavo ENSMGAG00000008923
coturnix_japonica ENSCJPG00005009127
gallus_gallus ENSGALG00000039624
numida_meleagris ENSNMEG00000009109
lonchura_striata_domestica ENSLSDG00000009189
junco_hyemalis ENSJHYG00000016800
serinus_canaria ENSSCAG00000000952
taeniopygia_guttata ENSTGUG00000001212
zonotrichia_albicollis ENSZALG00000016579
parus_major ENSPMJG00000011791
cyanistes_caeruleus ENSCCEG00000006521
ficedula_albicollis ENSFALG00000002786
manacus_vitellinus ENSMVIG00005018329
manacus_vitellinus ENSMVIG00005002447
lepidothrix_coronata ENSLCOG00000013025
calidris_pygmaea ENSCPGG00000009065
calidris_pugnax ENSCPUG00000001638
xenopus_tropicalis ENSXETG00000025727
latimeria_chalumnae ENSLACG00000015948
petromyzon_marinus ENSPMAG00000003219
eptatretus_burgeri ENSEBUG00000014540
ciona_savignyi ENSCSAVG00000008740
ciona_intestinalis ENSCING00000009332
drosophila_melanogaster FBgn0016697
caenorhabditis_elegans_strain_n2 WBGene00003926
piliocolobus_tephrosceles ENSPTEG00000013665
piliocolobus_tephrosceles ENSPTEG00000013510
piliocolobus_tephrosceles ENSPTEG00000013433
piliocolobus_tephrosceles ENSPTEG00000012915
piliocolobus_tephrosceles ENSPTEG00000013595
seriola_lalandi_dorsalis ENSSLDG00000003621
seriola_lalandi_dorsalis ENSSLDG00000003694
saccharomyces_cerevisiae YGR253C
