calidris_pugnax ENSCPUG00000005134
cricetulus_griseus_crigri ENSCGRG00000002637
cricetulus_griseus_chok1gshd ENSCGRG00001004871
cricetulus_griseus_crigri-picr ENSCGRG00015021449
mesocricetus_auratus ENSMAUG00000016606
microtus_ochrogaster ENSMOCG00000008125
peromyscus_maniculatus_bairdii ENSPEMG00000011534
mus_spicilegus ENSMSIG00000029434
mus_musculus ENSMUSG00000002732
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024611
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023690
mus_pahari MGP_PahariEiJ_G0025141
rattus_norvegicus ENSRNOG00000011758
meriones_unguiculatus ENSMUGG00000008294
nannospalax_galili ENSNGAG00000022641
jaculus_jaculus ENSJJAG00000012221
heterocephalus_glaber_male ENSHGLG00100012988
heterocephalus_glaber_female ENSHGLG00000019268
fukomys_damarensis ENSFDAG00000014174
octodon_degus ENSODEG00000008149
octodon_degus ENSODEG00000007977
cavia_porcellus ENSCPOG00000037159
oryctolagus_cuniculus ENSOCUG00000024679
ochotona_princeps ENSOPRG00000007597
gorilla_gorilla ENSGGOG00000034906
homo_sapiens ENSG00000079150
pan_troglodytes ENSPTRG00000012689
pan_paniscus ENSPPAG00000043985
pongo_abelii ENSPPYG00000012978
nomascus_leucogenys ENSNLEG00000006149
macaca_fascicularis ENSMFAG00000034329
macaca_nemestrina ENSMNEG00000041715
macaca_mulatta ENSMMUG00000002187
mandrillus_leucophaeus ENSMLEG00000015651
papio_anubis ENSPANG00000019540
cercocebus_atys ENSCATG00000037065
theropithecus_gelada ENSTGEG00000022834
chlorocebus_sabaeus ENSCSAG00000014194
piliocolobus_tephrosceles ENSPTEG00000001344
colobus_angolensis_palliatus ENSCANG00000041030
rhinopithecus_roxellana ENSRROG00000020947
rhinopithecus_bieti ENSRBIG00000040596
saimiri_boliviensis_boliviensis ENSSBOG00000029794
cebus_capucinus ENSCCAG00000023204
callithrix_jacchus ENSCJAG00000021523
aotus_nancymaae ENSANAG00000022671
carlito_syrichta ENSTSYG00000005330
microcebus_murinus ENSMICG00000044765
propithecus_coquereli ENSPCOG00000018941
prolemur_simus ENSPSMG00000006879
otolemur_garnettii ENSOGAG00000002721
tupaia_belangeri ENSTBEG00000007204
erinaceus_europaeus ENSEEUG00000005398
sorex_araneus ENSSARG00000012112
mustela_putorius_furo ENSMPUG00000003155
neovison_vison ENSNVIG00000006271
canis_lupus_dingo ENSCAFG00020007095
canis_lupus_familiaris ENSCAFG00000031859
vulpes_vulpes ENSVVUG00000010027
ursus_maritimus ENSUMAG00000016577
ursus_americanus ENSUAMG00000010641
ailuropoda_melanoleuca ENSAMEG00000000787
panthera_tigris_altaica ENSPTIG00000007245
panthera_pardus ENSPPRG00000011718
felis_catus ENSFCAG00000012540
bos_taurus ENSBTAG00000001097
bos_mutus ENSBMUG00000010534
bison_bison_bison ENSBBBG00000018464
capra_hircus ENSCHIG00000017480
ovis_aries ENSOARG00000017300
tursiops_truncatus ENSTTRG00000009719
vicugna_pacos ENSVPAG00000003488
sus_scrofa ENSSSCG00000015999
pteropus_vampyrus ENSPVAG00000017507
myotis_lucifugus ENSMLUG00000005816
equus_caballus ENSECAG00000008092
equus_asinus_asinus ENSEASG00005022426
dasypus_novemcinctus ENSDNOG00000035521
choloepus_hoffmanni ENSCHOG00000013995
loxodonta_africana ENSLAFG00000016244
procavia_capensis ENSPCAG00000001649
echinops_telfairi ENSETEG00000010363
phascolarctos_cinereus ENSPCIG00000025369
notamacropus_eugenii ENSMEUG00000015313
sarcophilus_harrisii ENSSHAG00000010178
monodelphis_domestica ENSMODG00000009862
xenopus_tropicalis ENSXETG00000015018
latimeria_chalumnae ENSLACG00000004646
gasterosteus_aculeatus ENSGACG00000002654
hippocampus_comes ENSHCOG00000009934
takifugu_rubripes ENSTRUG00000021175
tetraodon_nigroviridis ENSTNIG00000015719
mola_mola ENSMMOG00000019355
labrus_bergylta ENSLBEG00000028184
monopterus_albus ENSMALG00000003706
anabas_testudineus ENSATEG00000008852
oreochromis_niloticus ENSONIG00000016810
neolamprologus_brichardi ENSNBRG00000018221
astatotilapia_calliptera ENSACLG00000001857
maylandia_zebra ENSMZEG00005014215
haplochromis_burtoni ENSHBUG00000023447
pundamilia_nyererei ENSPNYG00000011516
amphilophus_citrinellus ENSACIG00000006316
fundulus_heteroclitus ENSFHEG00000010600
cyprinodon_variegatus ENSCVAG00000004662
xiphophorus_couchianus ENSXCOG00000016152
xiphophorus_maculatus ENSXMAG00000005881
gambusia_affinis ENSGAFG00000010813
poecilia_latipinna ENSPLAG00000013456
poecilia_formosa ENSPFOG00000008039
poecilia_mexicana ENSPMEG00000022821
poecilia_reticulata ENSPREG00000001186
seriola_dumerili ENSSDUG00000007385
seriola_lalandi_dorsalis ENSSLDG00000015200
scophthalmus_maximus ENSSMAG00000016384
amphiprion_percula ENSAPEG00000003880
amphiprion_ocellaris ENSAOCG00000023910
acanthochromis_polyacanthus ENSAPOG00000015563
stegastes_partitus ENSSPAG00000000655
oryzias_latipes ENSORLG00020004704
oryzias_latipes ENSORLG00000015126
oryzias_latipes_asm223469v1 ENSORLG00015006049
oryzias_melastigma ENSOMEG00000022136
mastacembelus_armatus ENSMAMG00000010690
gadus_morhua ENSGMOG00000008272
esox_lucius ENSELUG00000016917
paramormyrops_kingsleyae ENSPKIG00000017833
scleropages_formosus ENSSFOG00015014446
cynoglossus_semilaevis ENSCSEG00000016425
periophthalmus_magnuspinnatus ENSPMGG00000017793
amphilophus_citrinellus ENSACIG00000006305
kryptolebias_marmoratus ENSKMAG00000015761
astyanax_mexicanus ENSAMXG00000005202
astyanax_mexicanus ENSAMXG00000031316
pygocentrus_nattereri ENSPNAG00000022626
ictalurus_punctatus ENSIPUG00000007117
danio_rerio ENSDARG00000010962
lepisosteus_oculatus ENSLOCG00000006276
