pygocentrus_nattereri ENSPNAG00000001285
anser_brachyrhynchus ENSABRG00000012077
anas_platyrhynchos_platyrhynchos ENSAPLG00000001838
gallus_gallus ENSGALG00000028250
coturnix_japonica ENSCJPG00005018903
meleagris_gallopavo ENSMGAG00000008271
numida_meleagris ENSNMEG00000000464
crocodylus_porosus ENSCPRG00005017798
gopherus_agassizii ENSGAGG00000021043
chelonoidis_abingdonii ENSCABG00000018272
chrysemys_picta_bellii ENSCPBG00000026497
pelodiscus_sinensis ENSPSIG00000006757
notamacropus_eugenii ENSMEUG00000013391
phascolarctos_cinereus ENSPCIG00000033168
sarcophilus_harrisii ENSSHAG00000006661
monodelphis_domestica ENSMODG00000016564
pteropus_vampyrus ENSPVAG00000016989
myotis_lucifugus ENSMLUG00000003702
ursus_americanus ENSUAMG00000012033
ursus_maritimus ENSUMAG00000012384
ailuropoda_melanoleuca ENSAMEG00000000870
mustela_putorius_furo ENSMPUG00000006541
neovison_vison ENSNVIG00000024351
canis_lupus_familiaris ENSCAFG00000029297
canis_lupus_dingo ENSCAFG00020026075
vulpes_vulpes ENSVVUG00000022777
panthera_tigris_altaica ENSPTIG00000020961
panthera_pardus ENSPPRG00000013634
felis_catus ENSFCAG00000037283
sorex_araneus ENSSARG00000005663
erinaceus_europaeus ENSEEUG00000014376
capra_hircus ENSCHIG00000007037
ovis_aries ENSOARG00000014657
bos_mutus ENSBMUG00000016528
bos_taurus ENSBTAG00000013368
bison_bison_bison ENSBBBG00000012513
vicugna_pacos ENSVPAG00000005624
tursiops_truncatus ENSTTRG00000004064
sus_scrofa ENSSSCG00000010445
equus_asinus_asinus ENSEASG00005012297
equus_caballus ENSECAG00000022239
papio_anubis ENSPANG00000021742
theropithecus_gelada ENSTGEG00000007022
cercocebus_atys ENSCATG00000030454
mandrillus_leucophaeus ENSMLEG00000007605
macaca_nemestrina ENSMNEG00000039914
macaca_mulatta ENSMMUG00000000470
macaca_fascicularis ENSMFAG00000042098
chlorocebus_sabaeus ENSCSAG00000006799
piliocolobus_tephrosceles ENSPTEG00000037395
colobus_angolensis_palliatus ENSCANG00000002832
rhinopithecus_roxellana ENSRROG00000043022
rhinopithecus_bieti ENSRBIG00000033150
pan_troglodytes ENSPTRG00000002726
pan_paniscus ENSPPAG00000027395
homo_sapiens ENSG00000152766
gorilla_gorilla ENSGGOG00000040380
pongo_abelii ENSPPYG00000002456
nomascus_leucogenys ENSNLEG00000012212
cebus_capucinus ENSCCAG00000021685
callithrix_jacchus ENSCJAG00000005477
saimiri_boliviensis_boliviensis ENSSBOG00000028251
aotus_nancymaae ENSANAG00000022434
carlito_syrichta ENSTSYG00000030907
propithecus_coquereli ENSPCOG00000019553
prolemur_simus ENSPSMG00000002796
microcebus_murinus ENSMICG00000006521
otolemur_garnettii ENSOGAG00000006432
tupaia_belangeri ENSTBEG00000008563
castor_canadensis ENSCCNG00000011052
dipodomys_ordii ENSDORG00000001767
cricetulus_griseus_chok1gshd ENSCGRG00001005731
cricetulus_griseus_crigri ENSCGRG00000008546
cricetulus_griseus_crigri-picr ENSCGRG00015021047
mesocricetus_auratus ENSMAUG00000005961
microtus_ochrogaster ENSMOCG00000022828
peromyscus_maniculatus_bairdii ENSPEMG00000017012
mus_musculus ENSMUSG00000024774
mus_spicilegus ENSMSIG00000005423
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023806
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022886
mus_pahari MGP_PahariEiJ_G0014381
rattus_norvegicus ENSRNOG00000019190
meriones_unguiculatus ENSMUGG00000014160
nannospalax_galili ENSNGAG00000000361
jaculus_jaculus ENSJJAG00000022505
chinchilla_lanigera ENSCLAG00000013284
octodon_degus ENSODEG00000006197
cavia_porcellus ENSCPOG00000040272
cavia_aperea ENSCAPG00000013635
heterocephalus_glaber_female ENSHGLG00000012828
heterocephalus_glaber_male ENSHGLG00100013975
fukomys_damarensis ENSFDAG00000007694
spermophilus_dauricus ENSSDAG00000017038
urocitellus_parryii ENSUPAG00010021360
ictidomys_tridecemlineatus ENSSTOG00000002531
marmota_marmota_marmota ENSMMMG00000018351
oryctolagus_cuniculus ENSOCUG00000004617
loxodonta_africana ENSLAFG00000030797
procavia_capensis ENSPCAG00000015279
echinops_telfairi ENSETEG00000016012
dasypus_novemcinctus ENSDNOG00000037822
ornithorhynchus_anatinus ENSOANG00000000465
xenopus_tropicalis ENSXETG00000030632
latimeria_chalumnae ENSLACG00000001983
