scleropages_formosus ENSSFOG00015001509
anser_brachyrhynchus ENSABRG00000008866
anas_platyrhynchos_platyrhynchos ENSAPLG00000010542
calidris_pygmaea ENSCPGG00000002192
calidris_pugnax ENSCPUG00000004783
zonotrichia_albicollis ENSZALG00000015402
junco_hyemalis ENSJHYG00000009764
taeniopygia_guttata ENSTGUG00000013635
lonchura_striata_domestica ENSLSDG00000002086
serinus_canaria ENSSCAG00000016713
cyanistes_caeruleus ENSCCEG00000015358
parus_major ENSPMJG00000011154
ficedula_albicollis ENSFALG00000005816
manacus_vitellinus ENSMVIG00005011303
lepidothrix_coronata ENSLCOG00000008921
melopsittacus_undulatus ENSMUNG00000005211
apteryx_haastii ENSAHAG00000001799
apteryx_owenii ENSAOWG00000017680
apteryx_rowi ENSARWG00000014176
dromaius_novaehollandiae ENSDNVG00000007692
nothoprocta_perdicaria ENSNPEG00000005367
crocodylus_porosus ENSCPRG00005004470
gopherus_agassizii ENSGAGG00000019861
chelonoidis_abingdonii ENSCABG00000011894
pelodiscus_sinensis ENSPSIG00000003849
phascolarctos_cinereus ENSPCIG00000015656
notamacropus_eugenii ENSMEUG00000014505
sarcophilus_harrisii ENSSHAG00000009321
monodelphis_domestica ENSMODG00000002275
urocitellus_parryii ENSUPAG00010008170
spermophilus_dauricus ENSSDAG00000012879
ictidomys_tridecemlineatus ENSSTOG00000019366
marmota_marmota_marmota ENSMMMG00000015592
dipodomys_ordii ENSDORG00000010461
cricetulus_griseus_crigri ENSCGRG00000006722
cricetulus_griseus_chok1gshd ENSCGRG00001014305
cricetulus_griseus_crigri-picr ENSCGRG00015006883
mesocricetus_auratus ENSMAUG00000020609
peromyscus_maniculatus_bairdii ENSPEMG00000016384
microtus_ochrogaster ENSMOCG00000021937
mus_spicilegus ENSMSIG00000015979
mus_musculus ENSMUSG00000022748
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021724
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020824
mus_pahari MGP_PahariEiJ_G0016524
rattus_norvegicus ENSRNOG00000027888
meriones_unguiculatus ENSMUGG00000017481
nannospalax_galili ENSNGAG00000020316
jaculus_jaculus ENSJJAG00000014894
octodon_degus ENSODEG00000005226
octodon_degus ENSODEG00000001853
octodon_degus ENSODEG00000003558
octodon_degus ENSODEG00000009446
chinchilla_lanigera ENSCLAG00000011241
cavia_porcellus ENSCPOG00000014680
cavia_aperea ENSCAPG00000013584
heterocephalus_glaber_female ENSHGLG00000019481
heterocephalus_glaber_male ENSHGLG00100010314
fukomys_damarensis ENSFDAG00000012577
oryctolagus_cuniculus ENSOCUG00000025366
ochotona_princeps ENSOPRG00000002986
tupaia_belangeri ENSTBEG00000016722
pan_paniscus ENSPPAG00000038515
pan_troglodytes ENSPTRG00000015157
homo_sapiens ENSG00000184220
gorilla_gorilla ENSGGOG00000014125
pongo_abelii ENSPPYG00000013606
nomascus_leucogenys ENSNLEG00000034172
macaca_fascicularis ENSMFAG00000045006
macaca_mulatta ENSMMUG00000002939
macaca_nemestrina ENSMNEG00000031315
cercocebus_atys ENSCATG00000031980
mandrillus_leucophaeus ENSMLEG00000033660
theropithecus_gelada ENSTGEG00000023199
papio_anubis ENSPANG00000019980
chlorocebus_sabaeus ENSCSAG00000006024
colobus_angolensis_palliatus ENSCANG00000031337
piliocolobus_tephrosceles ENSPTEG00000029761
rhinopithecus_bieti ENSRBIG00000037931
rhinopithecus_roxellana ENSRROG00000042910
cebus_capucinus ENSCCAG00000034685
callithrix_jacchus ENSCJAG00000000610
saimiri_boliviensis_boliviensis ENSSBOG00000030980
aotus_nancymaae ENSANAG00000023565
carlito_syrichta ENSTSYG00000009266
propithecus_coquereli ENSPCOG00000020035
microcebus_murinus ENSMICG00000048977
prolemur_simus ENSPSMG00000018329
otolemur_garnettii ENSOGAG00000002045
ursus_americanus ENSUAMG00000024209
ursus_maritimus ENSUMAG00000001983
ailuropoda_melanoleuca ENSAMEG00000004092
neovison_vison ENSNVIG00000016879
mustela_putorius_furo ENSMPUG00000011324
canis_lupus_familiaris ENSCAFG00000009230
canis_lupus_dingo ENSCAFG00020009464
vulpes_vulpes ENSVVUG00000021647
vulpes_vulpes ENSVVUG00000007776
canis_lupus_dingo ENSCAFG00020024156
panthera_pardus ENSPPRG00000016767
panthera_tigris_altaica ENSPTIG00000018274
felis_catus ENSFCAG00000044577
sorex_araneus ENSSARG00000003584
pteropus_vampyrus ENSPVAG00000017031
myotis_lucifugus ENSMLUG00000001131
ovis_aries ENSOARG00000017899
capra_hircus ENSCHIG00000013003
bos_taurus ENSBTAG00000013663
bos_mutus ENSBMUG00000020980
bison_bison_bison ENSBBBG00000021414
tursiops_truncatus ENSTTRG00000001562
sus_scrofa ENSSSCG00000011970
vicugna_pacos ENSVPAG00000000263
erinaceus_europaeus ENSEEUG00000007624
equus_asinus_asinus ENSEASG00005010966
equus_caballus ENSECAG00000015662
castor_canadensis ENSCCNG00000028095
choloepus_hoffmanni ENSCHOG00000012098
dasypus_novemcinctus ENSDNOG00000040418
loxodonta_africana ENSLAFG00000017509
procavia_capensis ENSPCAG00000011681
ornithorhynchus_anatinus ENSOANG00000007529
xenopus_tropicalis ENSXETG00000011858
latimeria_chalumnae ENSLACG00000009293
petromyzon_marinus ENSPMAG00000001146
eptatretus_burgeri ENSEBUG00000002156
ciona_intestinalis ENSCING00000014848
ciona_savignyi ENSCSAVG00000002309
saccharomyces_cerevisiae YLR003C
