mastacembelus_armatus ENSMAMG00000012009
apteryx_rowi ENSARWG00000001051
crocodylus_porosus ENSCPRG00005015292
notechis_scutatus ENSNSUG00000018003
salvator_merianae ENSSMRG00000009859
latimeria_chalumnae ENSLACG00000006860
eptatretus_burgeri ENSEBUG00000010993
anolis_carolinensis ENSACAG00000024299
anolis_carolinensis ENSACAG00000007356
pogona_vitticeps ENSPVIG00000012529
notechis_scutatus ENSNSUG00000018482
salvator_merianae ENSSMRG00000017980
salvator_merianae ENSSMRG00000005038
sphenodon_punctatus ENSSPUG00000007423
meleagris_gallopavo ENSMGAG00000011014
coturnix_japonica ENSCJPG00005018754
gallus_gallus ENSGALG00000030773
numida_meleagris ENSNMEG00000010651
anser_brachyrhynchus ENSABRG00000019333
anas_platyrhynchos_platyrhynchos ENSAPLG00000007796
calidris_pygmaea ENSCPGG00000004962
calidris_pugnax ENSCPUG00000016808
melopsittacus_undulatus ENSMUNG00000002788
lonchura_striata_domestica ENSLSDG00000008585
taeniopygia_guttata ENSTGUG00000011435
serinus_canaria ENSSCAG00000008585
junco_hyemalis ENSJHYG00000000159
zonotrichia_albicollis ENSZALG00000016684
parus_major ENSPMJG00000007149
cyanistes_caeruleus ENSCCEG00000016401
ficedula_albicollis ENSFALG00000005335
manacus_vitellinus ENSMVIG00005016460
lepidothrix_coronata ENSLCOG00000014834
apteryx_haastii ENSAHAG00000014785
apteryx_owenii ENSAOWG00000013629
apteryx_rowi ENSARWG00000002548
dromaius_novaehollandiae ENSDNVG00000007655
nothoprocta_perdicaria ENSNPEG00000000268
crocodylus_porosus ENSCPRG00005006701
gopherus_agassizii ENSGAGG00000019370
chelonoidis_abingdonii ENSCABG00000019807
chrysemys_picta_bellii ENSCPBG00000016084
pelodiscus_sinensis ENSPSIG00000015628
ornithorhynchus_anatinus ENSOANG00000014069
pteropus_vampyrus ENSPVAG00000009497
myotis_lucifugus ENSMLUG00000001678
ovis_aries ENSOARG00000005049
capra_hircus ENSCHIG00000014080
bos_mutus ENSBMUG00000022371
bos_taurus ENSBTAG00000012164
bison_bison_bison ENSBBBG00000017904
tursiops_truncatus ENSTTRG00000004709
sus_scrofa ENSSSCG00000011700
vicugna_pacos ENSVPAG00000009010
ursus_maritimus ENSUMAG00000012358
ursus_americanus ENSUAMG00000007636
ailuropoda_melanoleuca ENSAMEG00000010966
neovison_vison ENSNVIG00000013804
mustela_putorius_furo ENSMPUG00000002450
canis_lupus_familiaris ENSCAFG00000008324
canis_lupus_dingo ENSCAFG00020019195
vulpes_vulpes ENSVVUG00000012074
panthera_tigris_altaica ENSPTIG00000016162
panthera_pardus ENSPPRG00000001396
felis_catus ENSFCAG00000003223
equus_asinus_asinus ENSEASG00005021826
equus_caballus ENSECAG00000012064
pan_troglodytes ENSPTRG00000015513
pan_paniscus ENSPPAG00000034310
gorilla_gorilla ENSGGOG00000009531
homo_sapiens ENSG00000047457
pongo_abelii ENSPPYG00000014195
nomascus_leucogenys ENSNLEG00000002866
papio_anubis ENSPANG00000019531
theropithecus_gelada ENSTGEG00000007107
cercocebus_atys ENSCATG00000044078
mandrillus_leucophaeus ENSMLEG00000027209
macaca_fascicularis ENSMFAG00000044692
macaca_nemestrina ENSMNEG00000044426
macaca_mulatta ENSMMUG00000005529
chlorocebus_sabaeus ENSCSAG00000011475
rhinopithecus_roxellana ENSRROG00000042142
rhinopithecus_bieti ENSRBIG00000040705
colobus_angolensis_palliatus ENSCANG00000030788
piliocolobus_tephrosceles ENSPTEG00000006800
cebus_capucinus ENSCCAG00000029381
saimiri_boliviensis_boliviensis ENSSBOG00000020804
callithrix_jacchus ENSCJAG00000001377
aotus_nancymaae ENSANAG00000030125
carlito_syrichta ENSTSYG00000007058
prolemur_simus ENSPSMG00000007442
microcebus_murinus ENSMICG00000049345
propithecus_coquereli ENSPCOG00000017783
otolemur_garnettii ENSOGAG00000008337
mesocricetus_auratus ENSMAUG00000010960
mesocricetus_auratus ENSMAUG00000018266
chinchilla_lanigera ENSCLAG00000001978
octodon_degus ENSODEG00000014156
heterocephalus_glaber_female ENSHGLG00000014064
heterocephalus_glaber_male ENSHGLG00100007717
fukomys_damarensis ENSFDAG00000005126
cavia_porcellus ENSCPOG00000013015
cavia_aperea ENSCAPG00000009946
mus_spicilegus ENSMSIG00000025481
mus_musculus ENSMUSG00000003617
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025807
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024876
mus_pahari MGP_PahariEiJ_G0026321
rattus_norvegicus ENSRNOG00000011913
meriones_unguiculatus ENSMUGG00000010542
peromyscus_maniculatus_bairdii ENSPEMG00000013146
microtus_ochrogaster ENSMOCG00000016138
cricetulus_griseus_crigri ENSCGRG00000016431
cricetulus_griseus_chok1gshd ENSCGRG00001012365
cricetulus_griseus_crigri-picr ENSCGRG00015028033
nannospalax_galili ENSNGAG00000022941
jaculus_jaculus ENSJJAG00000010698
castor_canadensis ENSCCNG00000025596
dipodomys_ordii ENSDORG00000001212
urocitellus_parryii ENSUPAG00010000478
ictidomys_tridecemlineatus ENSSTOG00000015628
marmota_marmota_marmota ENSMMMG00000016360
spermophilus_dauricus ENSSDAG00000003243
oryctolagus_cuniculus ENSOCUG00000003535
ochotona_princeps ENSOPRG00000009622
tupaia_belangeri ENSTBEG00000005411
choloepus_hoffmanni ENSCHOG00000005037
dasypus_novemcinctus ENSDNOG00000006185
loxodonta_africana ENSLAFG00000001000
procavia_capensis ENSPCAG00000016005
echinops_telfairi ENSETEG00000005449
erinaceus_europaeus ENSEEUG00000007905
sorex_araneus ENSSARG00000001743
phascolarctos_cinereus ENSPCIG00000005553
notamacropus_eugenii ENSMEUG00000000014
sarcophilus_harrisii ENSSHAG00000018952
monodelphis_domestica ENSMODG00000021261
ornithorhynchus_anatinus ENSOANG00000028835
petromyzon_marinus ENSPMAG00000006311
ornithorhynchus_anatinus ENSOANG00000000613
phascolarctos_cinereus ENSPCIG00000005652
sarcophilus_harrisii ENSSHAG00000018951
monodelphis_domestica ENSMODG00000021262
ornithorhynchus_anatinus ENSOANG00000020605
xenopus_tropicalis ENSXETG00000031159
latimeria_chalumnae ENSLACG00000009522
