caenorhabditis_elegans_strain_n2 WBGene00011193
rattus_norvegicus ENSRNOG00000005753
meriones_unguiculatus ENSMUGG00000002564
jaculus_jaculus ENSJJAG00000013741
castor_canadensis ENSCCNG00000014785
heterocephalus_glaber_male ENSHGLG00100005207
heterocephalus_glaber_female ENSHGLG00000001273
fukomys_damarensis ENSFDAG00000014450
heterocephalus_glaber_female ENSHGLG00000018018
chinchilla_lanigera ENSCLAG00000011372
octodon_degus ENSODEG00000018273
marmota_marmota_marmota ENSMMMG00000010265
spermophilus_dauricus ENSSDAG00000023157
oryctolagus_cuniculus ENSOCUG00000000232
dasypus_novemcinctus ENSDNOG00000040599
canis_lupus_familiaris ENSCAFG00000018189
canis_lupus_dingo ENSCAFG00020005241
loxodonta_africana ENSLAFG00000030843
phascolarctos_cinereus ENSPCIG00000018227
monodelphis_domestica ENSMODG00000005175
ornithorhynchus_anatinus ENSOANG00000002403
xenopus_tropicalis ENSXETG00000023418
gasterosteus_aculeatus ENSGACG00000017022
labrus_bergylta ENSLBEG00000007119
takifugu_rubripes ENSTRUG00000025022
tetraodon_nigroviridis ENSTNIG00000016814
pundamilia_nyererei ENSPNYG00000014043
haplochromis_burtoni ENSHBUG00000013198
astatotilapia_calliptera ENSACLG00000018277
maylandia_zebra ENSMZEG00005005235
neolamprologus_brichardi ENSNBRG00000000368
oreochromis_niloticus ENSONIG00000005439
amphilophus_citrinellus ENSACIG00000010105
cyprinodon_variegatus ENSCVAG00000018553
fundulus_heteroclitus ENSFHEG00000015126
xiphophorus_maculatus ENSXMAG00000013102
xiphophorus_couchianus ENSXCOG00000015694
gambusia_affinis ENSGAFG00000019839
poecilia_formosa ENSPFOG00000008711
poecilia_latipinna ENSPLAG00000009486
poecilia_mexicana ENSPMEG00000009453
poecilia_reticulata ENSPREG00000008705
kryptolebias_marmoratus ENSKMAG00000003552
oryzias_latipes_asm223469v1 ENSORLG00015016465
oryzias_latipes ENSORLG00000026335
oryzias_latipes ENSORLG00020019808
oryzias_melastigma ENSOMEG00000017951
mastacembelus_armatus ENSMAMG00000021108
monopterus_albus ENSMALG00000011371
anabas_testudineus ENSATEG00000014907
amphiprion_ocellaris ENSAOCG00000016198
amphiprion_percula ENSAPEG00000009045
acanthochromis_polyacanthus ENSAPOG00000001140
stegastes_partitus ENSSPAG00000006907
seriola_lalandi_dorsalis ENSSLDG00000016885
seriola_dumerili ENSSDUG00000018006
scophthalmus_maximus ENSSMAG00000016772
mola_mola ENSMMOG00000002596
cynoglossus_semilaevis ENSCSEG00000005652
periophthalmus_magnuspinnatus ENSPMGG00000017508
hippocampus_comes ENSHCOG00000003628
gadus_morhua ENSGMOG00000002848
esox_lucius ENSELUG00000002655
astyanax_mexicanus ENSAMXG00000041687
pygocentrus_nattereri ENSPNAG00000007933
ictalurus_punctatus ENSIPUG00000021769
danio_rerio ENSDARG00000011026
scleropages_formosus ENSSFOG00015009045
paramormyrops_kingsleyae ENSPKIG00000021007
lepisosteus_oculatus ENSLOCG00000014897
latimeria_chalumnae ENSLACG00000001097
eptatretus_burgeri ENSEBUG00000009357
eptatretus_burgeri ENSEBUG00000016838
ciona_intestinalis ENSCING00000001274
ciona_intestinalis ENSCING00000021669
ciona_savignyi ENSCSAVG00000009091
saccharomyces_cerevisiae YGL047W
