scleropages_formosus ENSSFOG00015000290
echinops_telfairi ENSETEG00000013038
piliocolobus_tephrosceles ENSPTEG00000028577
homo_sapiens ENSG00000081148
gorilla_gorilla ENSGGOG00000016107
pan_paniscus ENSPPAG00000036700
pan_troglodytes ENSPTRG00000015167
pongo_abelii ENSPPYG00000013595
nomascus_leucogenys ENSNLEG00000003095
colobus_angolensis_palliatus ENSCANG00000042336
piliocolobus_tephrosceles ENSPTEG00000028605
rhinopithecus_roxellana ENSRROG00000032800
rhinopithecus_bieti ENSRBIG00000037261
mandrillus_leucophaeus ENSMLEG00000040415
cercocebus_atys ENSCATG00000006718
chlorocebus_sabaeus ENSCSAG00000006196
theropithecus_gelada ENSTGEG00000025197
papio_anubis ENSPANG00000017183
macaca_fascicularis ENSMFAG00000032185
macaca_mulatta ENSMMUG00000011362
macaca_nemestrina ENSMNEG00000019829
cebus_capucinus ENSCCAG00000032459
saimiri_boliviensis_boliviensis ENSSBOG00000029718
callithrix_jacchus ENSCJAG00000000522
aotus_nancymaae ENSANAG00000035194
carlito_syrichta ENSTSYG00000013476
propithecus_coquereli ENSPCOG00000019074
microcebus_murinus ENSMICG00000049387
prolemur_simus ENSPSMG00000020177
otolemur_garnettii ENSOGAG00000030513
tupaia_belangeri ENSTBEG00000012705
octodon_degus ENSODEG00000006079
chinchilla_lanigera ENSCLAG00000011686
cavia_porcellus ENSCPOG00000008342
cavia_aperea ENSCAPG00000005558
heterocephalus_glaber_male ENSHGLG00100007078
heterocephalus_glaber_female ENSHGLG00000006284
fukomys_damarensis ENSFDAG00000008283
urocitellus_parryii ENSUPAG00010005787
ictidomys_tridecemlineatus ENSSTOG00000001280
spermophilus_dauricus ENSSDAG00000016359
marmota_marmota_marmota ENSMMMG00000012917
castor_canadensis ENSCCNG00000000712
dipodomys_ordii ENSDORG00000014596
mus_spicilegus ENSMSIG00000020220
mus_musculus ENSMUSG00000035270
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021714
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020814
mus_pahari MGP_PahariEiJ_G0016514
rattus_norvegicus ENSRNOG00000001622
meriones_unguiculatus ENSMUGG00000026138
cricetulus_griseus_chok1gshd ENSCGRG00001007680
cricetulus_griseus_crigri ENSCGRG00000011893
cricetulus_griseus_crigri-picr ENSCGRG00015011661
microtus_ochrogaster ENSMOCG00000012977
peromyscus_maniculatus_bairdii ENSPEMG00000008671
nannospalax_galili ENSNGAG00000015480
jaculus_jaculus ENSJJAG00000021040
pteropus_vampyrus ENSPVAG00000009879
myotis_lucifugus ENSMLUG00000008545
bos_taurus ENSBTAG00000015662
bos_mutus ENSBMUG00000009911
bison_bison_bison ENSBBBG00000005651
ovis_aries ENSOARG00000018281
capra_hircus ENSCHIG00000010277
tursiops_truncatus ENSTTRG00000014970
sus_scrofa ENSSSCG00000031273
vicugna_pacos ENSVPAG00000012231
equus_asinus_asinus ENSEASG00005011034
equus_caballus ENSECAG00000021288
erinaceus_europaeus ENSEEUG00000009113
sorex_araneus ENSSARG00000012022
ursus_maritimus ENSUMAG00000002739
ailuropoda_melanoleuca ENSAMEG00000003809
mustela_putorius_furo ENSMPUG00000011680
neovison_vison ENSNVIG00000017469
canis_lupus_familiaris ENSCAFG00000009552
canis_lupus_dingo ENSCAFG00020009220
vulpes_vulpes ENSVVUG00000021721
panthera_pardus ENSPPRG00000002457
panthera_tigris_altaica ENSPTIG00000008303
felis_catus ENSFCAG00000028946
loxodonta_africana ENSLAFG00000030629
procavia_capensis ENSPCAG00000000387
oryctolagus_cuniculus ENSOCUG00000029725
oryctolagus_cuniculus ENSOCUG00000011105
ochotona_princeps ENSOPRG00000004002
choloepus_hoffmanni ENSCHOG00000005399
dasypus_novemcinctus ENSDNOG00000017686
ornithorhynchus_anatinus ENSOANG00000007512
latimeria_chalumnae ENSLACG00000003595
xenopus_tropicalis ENSXETG00000013361
fundulus_heteroclitus ENSFHEG00000010633
cyprinodon_variegatus ENSCVAG00000003988
poecilia_formosa ENSPFOG00000024521
poecilia_latipinna ENSPLAG00000009946
poecilia_mexicana ENSPMEG00000011673
poecilia_reticulata ENSPREG00000010478
xiphophorus_maculatus ENSXMAG00000029304
xiphophorus_couchianus ENSXCOG00000011020
gambusia_affinis ENSGAFG00000000041
oryzias_latipes_asm223469v1 ENSORLG00015011186
oryzias_melastigma ENSOMEG00000006817
tetraodon_nigroviridis ENSTNIG00000006601
maylandia_zebra ENSMZEG00005013249
haplochromis_burtoni ENSHBUG00000022929
astatotilapia_calliptera ENSACLG00000002401
pundamilia_nyererei ENSPNYG00000014958
neolamprologus_brichardi ENSNBRG00000012622
oreochromis_niloticus ENSONIG00000009395
amphilophus_citrinellus ENSACIG00000005738
stegastes_partitus ENSSPAG00000000346
seriola_lalandi_dorsalis ENSSLDG00000015450
scophthalmus_maximus ENSSMAG00000000028
seriola_dumerili ENSSDUG00000003441
cynoglossus_semilaevis ENSCSEG00000008956
amphiprion_percula ENSAPEG00000009113
amphiprion_ocellaris ENSAOCG00000016746
acanthochromis_polyacanthus ENSAPOG00000020962
labrus_bergylta ENSLBEG00000026773
mola_mola ENSMMOG00000013373
takifugu_rubripes ENSTRUG00000000964
gasterosteus_aculeatus ENSGACG00000015420
mastacembelus_armatus ENSMAMG00000022663
monopterus_albus ENSMALG00000004140
gadus_morhua ENSGMOG00000012821
esox_lucius ENSELUG00000023769
pygocentrus_nattereri ENSPNAG00000005606
astyanax_mexicanus ENSAMXG00000038339
ictalurus_punctatus ENSIPUG00000009834
danio_rerio ENSDARG00000100288
danio_rerio ENSDARG00000100105
cynoglossus_semilaevis ENSCSEG00000005045
periophthalmus_magnuspinnatus ENSPMGG00000010259
oryzias_latipes ENSORLG00000011719
oryzias_latipes ENSORLG00020012473
oryzias_latipes_asm223469v1 ENSORLG00015015788
oryzias_melastigma ENSOMEG00000012842
labrus_bergylta ENSLBEG00000005802
anabas_testudineus ENSATEG00000008016
gasterosteus_aculeatus ENSGACG00000002774
gasterosteus_aculeatus ENSGACG00000002771
amphiprion_ocellaris ENSAOCG00000002368
amphiprion_percula ENSAPEG00000005515
acanthochromis_polyacanthus ENSAPOG00000007811
stegastes_partitus ENSSPAG00000006198
seriola_dumerili ENSSDUG00000007920
seriola_lalandi_dorsalis ENSSLDG00000019410
mastacembelus_armatus ENSMAMG00000017324
monopterus_albus ENSMALG00000003981
poecilia_formosa ENSPFOG00000017020
poecilia_mexicana ENSPMEG00000020694
poecilia_formosa ENSPFOG00000008504
poecilia_latipinna ENSPLAG00000008053
poecilia_reticulata ENSPREG00000007386
xiphophorus_couchianus ENSXCOG00000018712
xiphophorus_maculatus ENSXMAG00000022321
gambusia_affinis ENSGAFG00000021212
fundulus_heteroclitus ENSFHEG00000011934
cyprinodon_variegatus ENSCVAG00000014799
kryptolebias_marmoratus ENSKMAG00000002664
haplochromis_burtoni ENSHBUG00000008109
maylandia_zebra ENSMZEG00005021841
pundamilia_nyererei ENSPNYG00000013139
astatotilapia_calliptera ENSACLG00000027149
neolamprologus_brichardi ENSNBRG00000002867
oreochromis_niloticus ENSONIG00000006699
amphilophus_citrinellus ENSACIG00000021687
mola_mola ENSMMOG00000019787
hippocampus_comes ENSHCOG00000021027
takifugu_rubripes ENSTRUG00000015452
tetraodon_nigroviridis ENSTNIG00000015006
scophthalmus_maximus ENSSMAG00000001884
gadus_morhua ENSGMOG00000016572
gadus_morhua ENSGMOG00000016601
esox_lucius ENSELUG00000001447
pygocentrus_nattereri ENSPNAG00000007857
astyanax_mexicanus ENSAMXG00000031902
ictalurus_punctatus ENSIPUG00000011251
danio_rerio ENSDARG00000019782
scleropages_formosus ENSSFOG00015009993
scleropages_formosus ENSSFOG00015001841
paramormyrops_kingsleyae ENSPKIG00000020838
lepisosteus_oculatus ENSLOCG00000009490
gallus_gallus ENSGALG00000044354
eptatretus_burgeri ENSEBUG00000007888
