sarcophilus_harrisii ENSSHAG00000000194
apteryx_rowi ENSARWG00000008440
apteryx_owenii ENSAOWG00000004869
dromaius_novaehollandiae ENSDNVG00000012247
nothoprocta_perdicaria ENSNPEG00000013372
xenopus_tropicalis ENSXETG00000000762
latimeria_chalumnae ENSLACG00000018293
scleropages_formosus ENSSFOG00015020412
paramormyrops_kingsleyae ENSPKIG00000004588
scleropages_formosus ENSSFOG00015010890
paramormyrops_kingsleyae ENSPKIG00000000139
xiphophorus_maculatus ENSXMAG00000005711
gambusia_affinis ENSGAFG00000000352
poecilia_formosa ENSPFOG00000012611
poecilia_latipinna ENSPLAG00000021633
poecilia_mexicana ENSPMEG00000016248
xiphophorus_couchianus ENSXCOG00000003804
poecilia_reticulata ENSPREG00000021100
fundulus_heteroclitus ENSFHEG00000006462
cyprinodon_variegatus ENSCVAG00000009969
kryptolebias_marmoratus ENSKMAG00000013148
oryzias_latipes_asm223469v1 ENSORLG00015017980
oryzias_latipes ENSORLG00020010922
oryzias_latipes ENSORLG00000003417
oryzias_melastigma ENSOMEG00000013528
gasterosteus_aculeatus ENSGACG00000015896
tetraodon_nigroviridis ENSTNIG00000019658
astatotilapia_calliptera ENSACLG00000027456
anabas_testudineus ENSATEG00000011642
monopterus_albus ENSMALG00000011954
seriola_dumerili ENSSDUG00000007875
seriola_lalandi_dorsalis ENSSLDG00000015176
amphiprion_percula ENSAPEG00000023724
amphiprion_ocellaris ENSAOCG00000001370
acanthochromis_polyacanthus ENSAPOG00000005827
stegastes_partitus ENSSPAG00000005130
labrus_bergylta ENSLBEG00000020202
mola_mola ENSMMOG00000004741
periophthalmus_magnuspinnatus ENSPMGG00000016755
pundamilia_nyererei ENSPNYG00000002069
maylandia_zebra ENSMZEG00005004420
haplochromis_burtoni ENSHBUG00000010873
neolamprologus_brichardi ENSNBRG00000009119
oreochromis_niloticus ENSONIG00000011197
amphilophus_citrinellus ENSACIG00000003055
tetraodon_nigroviridis ENSTNIG00000013441
takifugu_rubripes ENSTRUG00000021363
mastacembelus_armatus ENSMAMG00000018793
scophthalmus_maximus ENSSMAG00000011309
cynoglossus_semilaevis ENSCSEG00000014350
hippocampus_comes ENSHCOG00000007849
gadus_morhua ENSGMOG00000007062
esox_lucius ENSELUG00000003173
astyanax_mexicanus ENSAMXG00000037257
pygocentrus_nattereri ENSPNAG00000027684
ictalurus_punctatus ENSIPUG00000021382
danio_rerio ENSDARG00000100657
lepisosteus_oculatus ENSLOCG00000003643
