pygocentrus_nattereri ENSPNAG00000011644
panthera_pardus ENSPPRG00000003143
panthera_tigris_altaica ENSPTIG00000008300
felis_catus ENSFCAG00000012046
equus_caballus ENSECAG00000011917
equus_asinus_asinus ENSEASG00005009734
octodon_degus ENSODEG00000004711
octodon_degus ENSODEG00000004467
octodon_degus ENSODEG00000004602
jaculus_jaculus ENSJJAG00000009646
jaculus_jaculus ENSJJAG00000017231
jaculus_jaculus ENSJJAG00000015498
nannospalax_galili ENSNGAG00000019458
castor_canadensis ENSCCNG00000028661
ornithorhynchus_anatinus ENSOANG00000014450
ornithorhynchus_anatinus ENSOANG00000012520
ornithorhynchus_anatinus ENSOANG00000021038
anas_platyrhynchos_platyrhynchos ENSAPLG00000017480
anas_platyrhynchos_platyrhynchos ENSAPLG00000012724
anser_brachyrhynchus ENSABRG00000011565
meleagris_gallopavo ENSMGAG00000005034
coturnix_japonica ENSCJPG00005002158
gallus_gallus ENSGALG00000010156
numida_meleagris ENSNMEG00000009564
serinus_canaria ENSSCAG00000003379
zonotrichia_albicollis ENSZALG00000016079
taeniopygia_guttata ENSTGUG00000005550
lonchura_striata_domestica ENSLSDG00000013699
ficedula_albicollis ENSFALG00000010346
cyanistes_caeruleus ENSCCEG00000016277
parus_major ENSPMJG00000016190
manacus_vitellinus ENSMVIG00005011157
lepidothrix_coronata ENSLCOG00000000934
calidris_pygmaea ENSCPGG00000006117
calidris_pugnax ENSCPUG00000011467
melopsittacus_undulatus ENSMUNG00000015936
nothoprocta_perdicaria ENSNPEG00000009012
nothoprocta_perdicaria ENSNPEG00000009015
apteryx_haastii ENSAHAG00000019070
apteryx_haastii ENSAHAG00000019068
apteryx_rowi ENSARWG00000002304
apteryx_owenii ENSAOWG00000009602
dromaius_novaehollandiae ENSDNVG00000006811
crocodylus_porosus ENSCPRG00005004968
chelonoidis_abingdonii ENSCABG00000022434
chelonoidis_abingdonii ENSCABG00000022437
gopherus_agassizii ENSGAGG00000007768
chrysemys_picta_bellii ENSCPBG00000025439
pelodiscus_sinensis ENSPSIG00000010032
anolis_carolinensis ENSACAG00000001924
pogona_vitticeps ENSPVIG00000010415
notechis_scutatus ENSNSUG00000018049
salvator_merianae ENSSMRG00000012483
sphenodon_punctatus ENSSPUG00000007091
sphenodon_punctatus ENSSPUG00000007138
sphenodon_punctatus ENSSPUG00000007787
latimeria_chalumnae ENSLACG00000004372
