caenorhabditis_elegans_strain_n2 WBGene00004405
choloepus_hoffmanni ENSCHOG00000009571
dasypus_novemcinctus ENSDNOG00000002157
loxodonta_africana ENSLAFG00000014808
procavia_capensis ENSPCAG00000003959
echinops_telfairi ENSETEG00000018261
ornithorhynchus_anatinus ENSOANG00000002961
calidris_pygmaea ENSCPGG00000004367
calidris_pugnax ENSCPUG00000001064
melopsittacus_undulatus ENSMUNG00000013933
lepidothrix_coronata ENSLCOG00000010554
manacus_vitellinus ENSMVIG00005015291
lonchura_striata_domestica ENSLSDG00000010155
taeniopygia_guttata ENSTGUG00000004126
serinus_canaria ENSSCAG00000011392
junco_hyemalis ENSJHYG00000016439
zonotrichia_albicollis ENSZALG00000015072
ficedula_albicollis ENSFALG00000002913
parus_major ENSPMJG00000019250
cyanistes_caeruleus ENSCCEG00000022393
anas_platyrhynchos_platyrhynchos ENSAPLG00000003121
anser_brachyrhynchus ENSABRG00000022974
gallus_gallus ENSGALG00000002504
coturnix_japonica ENSCJPG00005021204
meleagris_gallopavo ENSMGAG00000005429
numida_meleagris ENSNMEG00000020560
apteryx_haastii ENSAHAG00000014212
apteryx_owenii ENSAOWG00000010918
apteryx_rowi ENSARWG00000003757
dromaius_novaehollandiae ENSDNVG00000013524
nothoprocta_perdicaria ENSNPEG00000004609
crocodylus_porosus ENSCPRG00005000924
gopherus_agassizii ENSGAGG00000017742
chelonoidis_abingdonii ENSCABG00000021107
chrysemys_picta_bellii ENSCPBG00000010558
pelodiscus_sinensis ENSPSIG00000009877
pogona_vitticeps ENSPVIG00000001094
anolis_carolinensis ENSACAG00000008263
notechis_scutatus ENSNSUG00000015912
salvator_merianae ENSSMRG00000014564
sphenodon_punctatus ENSSPUG00000014304
xenopus_tropicalis ENSXETG00000017224
latimeria_chalumnae ENSLACG00000007822
scleropages_formosus ENSSFOG00015011990
paramormyrops_kingsleyae ENSPKIG00000018217
fundulus_heteroclitus ENSFHEG00000016128
cyprinodon_variegatus ENSCVAG00000008160
xiphophorus_maculatus ENSXMAG00000004825
xiphophorus_couchianus ENSXCOG00000007527
gambusia_affinis ENSGAFG00000011806
poecilia_formosa ENSPFOG00000006974
poecilia_latipinna ENSPLAG00000009027
poecilia_mexicana ENSPMEG00000015081
poecilia_reticulata ENSPREG00000005674
kryptolebias_marmoratus ENSKMAG00000004951
takifugu_rubripes ENSTRUG00000009656
tetraodon_nigroviridis ENSTNIG00000007802
cynoglossus_semilaevis ENSCSEG00000009989
hippocampus_comes ENSHCOG00000004153
amphiprion_ocellaris ENSAOCG00000000143
amphiprion_percula ENSAPEG00000003310
acanthochromis_polyacanthus ENSAPOG00000015903
stegastes_partitus ENSSPAG00000003171
amphilophus_citrinellus ENSACIG00000010149
amphilophus_citrinellus ENSACIG00000002080
astatotilapia_calliptera ENSACLG00000012217
pundamilia_nyererei ENSPNYG00000020148
maylandia_zebra ENSMZEG00005008107
haplochromis_burtoni ENSHBUG00000014208
neolamprologus_brichardi ENSNBRG00000005311
oreochromis_niloticus ENSONIG00000018579
seriola_dumerili ENSSDUG00000009083
seriola_lalandi_dorsalis ENSSLDG00000019857
scophthalmus_maximus ENSSMAG00000009058
mastacembelus_armatus ENSMAMG00000002004
monopterus_albus ENSMALG00000007367
anabas_testudineus ENSATEG00000021195
labrus_bergylta ENSLBEG00000009672
mola_mola ENSMMOG00000017049
oryzias_latipes ENSORLG00000010951
oryzias_latipes ENSORLG00020009759
oryzias_latipes_asm223469v1 ENSORLG00015004497
oryzias_melastigma ENSOMEG00000010440
periophthalmus_magnuspinnatus ENSPMGG00000009282
gadus_morhua ENSGMOG00000010318
esox_lucius ENSELUG00000004473
pygocentrus_nattereri ENSPNAG00000024223
astyanax_mexicanus ENSAMXG00000002118
ictalurus_punctatus ENSIPUG00000011780
danio_rerio ENSDARG00000089225
lepisosteus_oculatus ENSLOCG00000007384
tetraodon_nigroviridis ENSTNIG00000004226
ciona_intestinalis ENSCING00000023059
ciona_savignyi ENSCSAVG00000008738
ciona_intestinalis ENSCING00000013754
ciona_savignyi ENSCSAVG00000008732
