ciona_savignyi ENSCSAVG00000005288
junco_hyemalis ENSJHYG00000002489
serinus_canaria ENSSCAG00000006112
ficedula_albicollis ENSFALG00000007009
cyanistes_caeruleus ENSCCEG00000008545
parus_major ENSPMJG00000014116
manacus_vitellinus ENSMVIG00005012388
lepidothrix_coronata ENSLCOG00000015479
calidris_pygmaea ENSCPGG00000018987
calidris_pugnax ENSCPUG00000010496
melopsittacus_undulatus ENSMUNG00000001121
anser_brachyrhynchus ENSABRG00000006408
anas_platyrhynchos_platyrhynchos ENSAPLG00000012937
gallus_gallus ENSGALG00000001350
meleagris_gallopavo ENSMGAG00000002807
coturnix_japonica ENSCJPG00005012012
numida_meleagris ENSNMEG00000013082
pogona_vitticeps ENSPVIG00000014967
anolis_carolinensis ENSACAG00000006680
notechis_scutatus ENSNSUG00000008879
salvator_merianae ENSSMRG00000001379
sphenodon_punctatus ENSSPUG00000004214
notamacropus_eugenii ENSMEUG00000005950
phascolarctos_cinereus ENSPCIG00000026208
sarcophilus_harrisii ENSSHAG00000014318
monodelphis_domestica ENSMODG00000013505
pan_paniscus ENSPPAG00000015599
pan_troglodytes ENSPTRG00000008149
gorilla_gorilla ENSGGOG00000027755
homo_sapiens ENSG00000159579
pongo_abelii ENSPPYG00000007383
nomascus_leucogenys ENSNLEG00000002758
macaca_fascicularis ENSMFAG00000037926
macaca_mulatta ENSMMUG00000020353
macaca_nemestrina ENSMNEG00000041530
chlorocebus_sabaeus ENSCSAG00000004933
theropithecus_gelada ENSTGEG00000025367
cercocebus_atys ENSCATG00000035079
papio_anubis ENSPANG00000007404
mandrillus_leucophaeus ENSMLEG00000029412
rhinopithecus_roxellana ENSRROG00000044877
rhinopithecus_bieti ENSRBIG00000014471
colobus_angolensis_palliatus ENSCANG00000006749
piliocolobus_tephrosceles ENSPTEG00000024184
callithrix_jacchus ENSCJAG00000012138
cebus_capucinus ENSCCAG00000036531
saimiri_boliviensis_boliviensis ENSSBOG00000029049
aotus_nancymaae ENSANAG00000037871
carlito_syrichta ENSTSYG00000013304
prolemur_simus ENSPSMG00000016638
propithecus_coquereli ENSPCOG00000013167
microcebus_murinus ENSMICG00000012454
fukomys_damarensis ENSFDAG00000012377
heterocephalus_glaber_female ENSHGLG00000012748
chinchilla_lanigera ENSCLAG00000004287
octodon_degus ENSODEG00000016547
cavia_porcellus ENSCPOG00000020491
cavia_aperea ENSCAPG00000010513
ictidomys_tridecemlineatus ENSSTOG00000010241
urocitellus_parryii ENSUPAG00010012816
spermophilus_dauricus ENSSDAG00000019418
marmota_marmota_marmota ENSMMMG00000010401
oryctolagus_cuniculus ENSOCUG00000000577
mus_spicilegus ENSMSIG00000003743
mus_musculus ENSMUSG00000050079
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032520
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031401
mus_pahari MGP_PahariEiJ_G0022999
rattus_norvegicus ENSRNOG00000060931
meriones_unguiculatus ENSMUGG00000026858
cricetulus_griseus_chok1gshd ENSCGRG00001018877
cricetulus_griseus_crigri ENSCGRG00000016404
cricetulus_griseus_crigri-picr ENSCGRG00015001121
mesocricetus_auratus ENSMAUG00000009329
microtus_ochrogaster ENSMOCG00000003260
peromyscus_maniculatus_bairdii ENSPEMG00000016275
nannospalax_galili ENSNGAG00000017375
jaculus_jaculus ENSJJAG00000000284
dipodomys_ordii ENSDORG00000016341
ochotona_princeps ENSOPRG00000006915
tupaia_belangeri ENSTBEG00000006188
otolemur_garnettii ENSOGAG00000014532
sorex_araneus ENSSARG00000005425
castor_canadensis ENSCCNG00000011237
ovis_aries ENSOARG00000018931
capra_hircus ENSCHIG00000024302
bos_taurus ENSBTAG00000004842
bos_mutus ENSBMUG00000000606
bison_bison_bison ENSBBBG00000009348
tursiops_truncatus ENSTTRG00000012792
sus_scrofa ENSSSCG00000002820
vicugna_pacos ENSVPAG00000005974
erinaceus_europaeus ENSEEUG00000011170
pteropus_vampyrus ENSPVAG00000001390
myotis_lucifugus ENSMLUG00000003443
ursus_maritimus ENSUMAG00000021706
ailuropoda_melanoleuca ENSAMEG00000016914
neovison_vison ENSNVIG00000015645
mustela_putorius_furo ENSMPUG00000004297
canis_lupus_dingo ENSCAFG00020006903
canis_lupus_familiaris ENSCAFG00000008789
vulpes_vulpes ENSVVUG00000023481
panthera_tigris_altaica ENSPTIG00000021607
panthera_pardus ENSPPRG00000013144
felis_catus ENSFCAG00000002936
equus_asinus_asinus ENSEASG00005005364
equus_caballus ENSECAG00000013632
procavia_capensis ENSPCAG00000005725
echinops_telfairi ENSETEG00000018464
loxodonta_africana ENSLAFG00000008632
dasypus_novemcinctus ENSDNOG00000010134
choloepus_hoffmanni ENSCHOG00000008997
ornithorhynchus_anatinus ENSOANG00000013747
xenopus_tropicalis ENSXETG00000018409
latimeria_chalumnae ENSLACG00000013649
caenorhabditis_elegans_strain_n2 WBGene00008876
