latimeria_chalumnae ENSLACG00000013214
cyanistes_caeruleus ENSCCEG00000007488
lonchura_striata_domestica ENSLSDG00000008208
taeniopygia_guttata ENSTGUG00000000707
junco_hyemalis ENSJHYG00000013411
zonotrichia_albicollis ENSZALG00000016779
serinus_canaria ENSSCAG00000009998
ficedula_albicollis ENSFALG00000005484
lepidothrix_coronata ENSLCOG00000005511
manacus_vitellinus ENSMVIG00005016088
melopsittacus_undulatus ENSMUNG00000004947
calidris_pygmaea ENSCPGG00000005405
calidris_pugnax ENSCPUG00000012406
crocodylus_porosus ENSCPRG00005001528
pan_troglodytes ENSPTRG00000004484
pan_paniscus ENSPPAG00000043992
homo_sapiens ENSG00000166106
gorilla_gorilla ENSGGOG00000007508
pongo_abelii ENSPPYG00000004094
nomascus_leucogenys ENSNLEG00000007494
piliocolobus_tephrosceles ENSPTEG00000037901
colobus_angolensis_palliatus ENSCANG00000032325
rhinopithecus_roxellana ENSRROG00000039522
rhinopithecus_bieti ENSRBIG00000029885
mandrillus_leucophaeus ENSMLEG00000036359
cercocebus_atys ENSCATG00000032278
papio_anubis ENSPANG00000004682
theropithecus_gelada ENSTGEG00000001691
macaca_fascicularis ENSMFAG00000009495
macaca_mulatta ENSMMUG00000003301
macaca_nemestrina ENSMNEG00000028938
chlorocebus_sabaeus ENSCSAG00000002160
saimiri_boliviensis_boliviensis ENSSBOG00000022891
callithrix_jacchus ENSCJAG00000009521
cebus_capucinus ENSCCAG00000025182
aotus_nancymaae ENSANAG00000024754
carlito_syrichta ENSTSYG00000011731
microcebus_murinus ENSMICG00000008524
propithecus_coquereli ENSPCOG00000026027
prolemur_simus ENSPSMG00000005961
otolemur_garnettii ENSOGAG00000002316
castor_canadensis ENSCCNG00000021704
dipodomys_ordii ENSDORG00000003818
cavia_aperea ENSCAPG00000006636
cavia_porcellus ENSCPOG00000007649
octodon_degus ENSODEG00000004492
heterocephalus_glaber_female ENSHGLG00000007880
heterocephalus_glaber_male ENSHGLG00100009431
fukomys_damarensis ENSFDAG00000003873
chinchilla_lanigera ENSCLAG00000015866
urocitellus_parryii ENSUPAG00010018958
ictidomys_tridecemlineatus ENSSTOG00000011942
spermophilus_dauricus ENSSDAG00000016417
marmota_marmota_marmota ENSMMMG00000002549
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033056
mus_musculus ENSMUSG00000033453
mus_spicilegus ENSMSIG00000010946
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031933
mus_pahari MGP_PahariEiJ_G0014798
rattus_norvegicus ENSRNOG00000009892
meriones_unguiculatus ENSMUGG00000002103
peromyscus_maniculatus_bairdii ENSPEMG00000004257
microtus_ochrogaster ENSMOCG00000012118
cricetulus_griseus_chok1gshd ENSCGRG00001000556
cricetulus_griseus_crigri ENSCGRG00000004679
cricetulus_griseus_crigri-picr ENSCGRG00015006502
mesocricetus_auratus ENSMAUG00000014823
nannospalax_galili ENSNGAG00000010393
jaculus_jaculus ENSJJAG00000010504
oryctolagus_cuniculus ENSOCUG00000000374
ochotona_princeps ENSOPRG00000015057
neovison_vison ENSNVIG00000021039
mustela_putorius_furo ENSMPUG00000009032
ursus_americanus ENSUAMG00000006836
ursus_maritimus ENSUMAG00000005954
ailuropoda_melanoleuca ENSAMEG00000002017
panthera_pardus ENSPPRG00000012990
panthera_tigris_altaica ENSPTIG00000011220
felis_catus ENSFCAG00000008344
equus_caballus ENSECAG00000015715
equus_asinus_asinus ENSEASG00005022891
pteropus_vampyrus ENSPVAG00000012790
myotis_lucifugus ENSMLUG00000008495
sorex_araneus ENSSARG00000008258
erinaceus_europaeus ENSEEUG00000006705
canis_lupus_dingo ENSCAFG00020010094
canis_lupus_familiaris ENSCAFG00000009961
vulpes_vulpes ENSVVUG00000019814
capra_hircus ENSCHIG00000021724
ovis_aries ENSOARG00000015132
bos_taurus ENSBTAG00000016857
bos_mutus ENSBMUG00000025533
bison_bison_bison ENSBBBG00000015401
tursiops_truncatus ENSTTRG00000014633
sus_scrofa ENSSSCG00000015250
loxodonta_africana ENSLAFG00000013059
procavia_capensis ENSPCAG00000005017
echinops_telfairi ENSETEG00000009767
choloepus_hoffmanni ENSCHOG00000008976
dasypus_novemcinctus ENSDNOG00000014755
tupaia_belangeri ENSTBEG00000009959
petromyzon_marinus ENSPMAG00000007595
notamacropus_eugenii ENSMEUG00000015301
phascolarctos_cinereus ENSPCIG00000000540
monodelphis_domestica ENSMODG00000005161
sarcophilus_harrisii ENSSHAG00000010797
ornithorhynchus_anatinus ENSOANG00000005803
petromyzon_marinus ENSPMAG00000007653
eptatretus_burgeri ENSEBUG00000002103
petromyzon_marinus ENSPMAG00000007122
ciona_intestinalis ENSCING00000023761
ciona_savignyi ENSCSAVG00000011307
