taeniopygia_guttata ENSTGUG00000014039
nannospalax_galili ENSNGAG00000008981
ochotona_princeps ENSOPRG00000015370
prolemur_simus ENSPSMG00000022500
propithecus_coquereli ENSPCOG00000008623
microcebus_murinus ENSMICG00000034081
otolemur_garnettii ENSOGAG00000026454
tupaia_belangeri ENSTBEG00000007641
echinops_telfairi ENSETEG00000004598
procavia_capensis ENSPCAG00000003941
vulpes_vulpes ENSVVUG00000005806
ursus_maritimus ENSUMAG00000019634
gopherus_agassizii ENSGAGG00000005001
nothoprocta_perdicaria ENSNPEG00000005270
ornithorhynchus_anatinus ENSOANG00000012283
manacus_vitellinus ENSMVIG00005001230
jaculus_jaculus ENSJJAG00000016814
ornithorhynchus_anatinus ENSOANG00000029243
ornithorhynchus_anatinus ENSOANG00000030890
carlito_syrichta ENSTSYG00000034012
dasypus_novemcinctus ENSDNOG00000046051
ornithorhynchus_anatinus ENSOANG00000007739
gallus_gallus ENSGALG00000050125
gallus_gallus ENSGALG00000047019
gallus_gallus ENSGALG00000052747
zonotrichia_albicollis ENSZALG00000005121
zonotrichia_albicollis ENSZALG00000005122
serinus_canaria ENSSCAG00000000979
monodelphis_domestica ENSMODG00000007773
sarcophilus_harrisii ENSSHAG00000000021
phascolarctos_cinereus ENSPCIG00000020967
notamacropus_eugenii ENSMEUG00000010536
ornithorhynchus_anatinus ENSOANG00000031810
gopherus_agassizii ENSGAGG00000011119
chelonoidis_abingdonii ENSCABG00000023170
chrysemys_picta_bellii ENSCPBG00000019985
xenopus_tropicalis ENSXETG00000002566
danio_rerio ENSDARG00000111942
danio_rerio ENSDARG00000092624
oryzias_melastigma ENSOMEG00000023348
oryzias_melastigma ENSOMEG00000023361
amphiprion_ocellaris ENSAOCG00000020297
scophthalmus_maximus ENSSMAG00000019985
gasterosteus_aculeatus ENSGACG00000012524
seriola_dumerili ENSSDUG00000002069
seriola_lalandi_dorsalis ENSSLDG00000002814
amphiprion_percula ENSAPEG00000016312
acanthochromis_polyacanthus ENSAPOG00000000971
xiphophorus_maculatus ENSXMAG00000005963
xiphophorus_couchianus ENSXCOG00000009677
gambusia_affinis ENSGAFG00000002958
poecilia_formosa ENSPFOG00000016533
poecilia_mexicana ENSPMEG00000014249
poecilia_latipinna ENSPLAG00000023684
poecilia_reticulata ENSPREG00000019109
kryptolebias_marmoratus ENSKMAG00000021095
anabas_testudineus ENSATEG00000006069
mola_mola ENSMMOG00000005129
takifugu_rubripes ENSTRUG00000004257
cynoglossus_semilaevis ENSCSEG00000005954
astatotilapia_calliptera ENSACLG00000017958
maylandia_zebra ENSMZEG00005024422
pundamilia_nyererei ENSPNYG00000022129
haplochromis_burtoni ENSHBUG00000002354
oreochromis_niloticus ENSONIG00000007681
amphilophus_citrinellus ENSACIG00000007769
labrus_bergylta ENSLBEG00000008512
mastacembelus_armatus ENSMAMG00000016420
monopterus_albus ENSMALG00000010603
cyprinodon_variegatus ENSCVAG00000014226
cyprinodon_variegatus ENSCVAG00000014211
oryzias_latipes_asm223469v1 ENSORLG00015007048
oryzias_latipes_asm223469v1 ENSORLG00015007021
oryzias_latipes ENSORLG00000025195
oryzias_latipes ENSORLG00000001689
oryzias_latipes ENSORLG00020018466
oryzias_latipes ENSORLG00020018483
neolamprologus_brichardi ENSNBRG00000016630
stegastes_partitus ENSSPAG00000014910
amphiprion_ocellaris ENSAOCG00000008458
hippocampus_comes ENSHCOG00000015225
hippocampus_comes ENSHCOG00000015175
tetraodon_nigroviridis ENSTNIG00000018985
periophthalmus_magnuspinnatus ENSPMGG00000002461
gadus_morhua ENSGMOG00000019018
esox_lucius ENSELUG00000000465
pygocentrus_nattereri ENSPNAG00000018954
astyanax_mexicanus ENSAMXG00000021263
ictalurus_punctatus ENSIPUG00000001782
neolamprologus_brichardi ENSNBRG00000009142
scleropages_formosus ENSSFOG00015003856
paramormyrops_kingsleyae ENSPKIG00000004799
astatotilapia_calliptera ENSACLG00000003723
maylandia_zebra ENSMZEG00005023396
pundamilia_nyererei ENSPNYG00000015839
haplochromis_burtoni ENSHBUG00000006350
neolamprologus_brichardi ENSNBRG00000001644
amphilophus_citrinellus ENSACIG00000005611
mola_mola ENSMMOG00000005936
monopterus_albus ENSMALG00000020256
mastacembelus_armatus ENSMAMG00000021219
anabas_testudineus ENSATEG00000000200
scophthalmus_maximus ENSSMAG00000002709
cynoglossus_semilaevis ENSCSEG00000012188
seriola_dumerili ENSSDUG00000020134
seriola_lalandi_dorsalis ENSSLDG00000006178
amphiprion_ocellaris ENSAOCG00000004924
amphiprion_percula ENSAPEG00000012046
acanthochromis_polyacanthus ENSAPOG00000014078
stegastes_partitus ENSSPAG00000021336
labrus_bergylta ENSLBEG00000010951
gasterosteus_aculeatus ENSGACG00000020162
fundulus_heteroclitus ENSFHEG00000004918
cyprinodon_variegatus ENSCVAG00000018808
xiphophorus_maculatus ENSXMAG00000018695
xiphophorus_couchianus ENSXCOG00000012406
poecilia_formosa ENSPFOG00000017901
poecilia_latipinna ENSPLAG00000015460
poecilia_mexicana ENSPMEG00000016490
poecilia_reticulata ENSPREG00000011736
gambusia_affinis ENSGAFG00000016266
kryptolebias_marmoratus ENSKMAG00000018299
oryzias_latipes ENSORLG00000000510
oryzias_latipes_asm223469v1 ENSORLG00015008616
oryzias_latipes ENSORLG00020004053
oryzias_melastigma ENSOMEG00000016078
takifugu_rubripes ENSTRUG00000001066
tetraodon_nigroviridis ENSTNIG00000003550
hippocampus_comes ENSHCOG00000008634
periophthalmus_magnuspinnatus ENSPMGG00000007837
gadus_morhua ENSGMOG00000008639
esox_lucius ENSELUG00000024274
pygocentrus_nattereri ENSPNAG00000025637
astyanax_mexicanus ENSAMXG00000031650
ictalurus_punctatus ENSIPUG00000018555
lepisosteus_oculatus ENSLOCG00000014564
