anser_brachyrhynchus ENSABRG00000017875
vulpes_vulpes ENSVVUG00000003520
panthera_pardus ENSPPRG00000006667
panthera_tigris_altaica ENSPTIG00000021990
felis_catus ENSFCAG00000000443
equus_caballus ENSECAG00000015493
equus_asinus_asinus ENSEASG00005019916
cavia_porcellus ENSCPOG00000000758
cavia_aperea ENSCAPG00000008123
chinchilla_lanigera ENSCLAG00000014432
octodon_degus ENSODEG00000010759
heterocephalus_glaber_female ENSHGLG00000011311
heterocephalus_glaber_male ENSHGLG00100016671
fukomys_damarensis ENSFDAG00000009212
ictidomys_tridecemlineatus ENSSTOG00000009754
spermophilus_dauricus ENSSDAG00000005304
urocitellus_parryii ENSUPAG00010008863
marmota_marmota_marmota ENSMMMG00000012492
castor_canadensis ENSCCNG00000031560
dipodomys_ordii ENSDORG00000013461
mus_spicilegus ENSMSIG00000016388
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015447
mus_musculus ENSMUSG00000009418
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014640
mus_pahari MGP_PahariEiJ_G0027876
rattus_norvegicus ENSRNOG00000008425
meriones_unguiculatus ENSMUGG00000007784
cricetulus_griseus_chok1gshd ENSCGRG00001003396
cricetulus_griseus_crigri-picr ENSCGRG00015024309
cricetulus_griseus_crigri ENSCGRG00000007930
mesocricetus_auratus ENSMAUG00000001179
microtus_ochrogaster ENSMOCG00000020147
peromyscus_maniculatus_bairdii ENSPEMG00000019267
nannospalax_galili ENSNGAG00000024038
jaculus_jaculus ENSJJAG00000000946
tupaia_belangeri ENSTBEG00000017335
homo_sapiens ENSG00000134369
gorilla_gorilla ENSGGOG00000006773
pan_troglodytes ENSPTRG00000001837
pan_paniscus ENSPPAG00000032938
pongo_abelii ENSPPYG00000000359
nomascus_leucogenys ENSNLEG00000018085
rhinopithecus_bieti ENSRBIG00000040225
rhinopithecus_roxellana ENSRROG00000041885
colobus_angolensis_palliatus ENSCANG00000036240
piliocolobus_tephrosceles ENSPTEG00000027267
macaca_mulatta ENSMMUG00000001908
macaca_fascicularis ENSMFAG00000029861
macaca_nemestrina ENSMNEG00000040347
chlorocebus_sabaeus ENSCSAG00000014015
papio_anubis ENSPANG00000005199
theropithecus_gelada ENSTGEG00000020619
mandrillus_leucophaeus ENSMLEG00000034018
cercocebus_atys ENSCATG00000019102
cebus_capucinus ENSCCAG00000036185
saimiri_boliviensis_boliviensis ENSSBOG00000029966
aotus_nancymaae ENSANAG00000035757
callithrix_jacchus ENSCJAG00000005585
carlito_syrichta ENSTSYG00000014353
propithecus_coquereli ENSPCOG00000019311
microcebus_murinus ENSMICG00000009229
prolemur_simus ENSPSMG00000000424
otolemur_garnettii ENSOGAG00000006152
dasypus_novemcinctus ENSDNOG00000042327
choloepus_hoffmanni ENSCHOG00000013173
loxodonta_africana ENSLAFG00000012549
procavia_capensis ENSPCAG00000008472
echinops_telfairi ENSETEG00000003127
oryctolagus_cuniculus ENSOCUG00000007461
ochotona_princeps ENSOPRG00000007696
notamacropus_eugenii ENSMEUG00000016442
phascolarctos_cinereus ENSPCIG00000030446
sarcophilus_harrisii ENSSHAG00000007215
monodelphis_domestica ENSMODG00000000459
latimeria_chalumnae ENSLACG00000013985
xenopus_tropicalis ENSXETG00000017089
ornithorhynchus_anatinus ENSOANG00000029274
sphenodon_punctatus ENSSPUG00000008163
latimeria_chalumnae ENSLACG00000013429
scleropages_formosus ENSSFOG00015016607
paramormyrops_kingsleyae ENSPKIG00000001588
scleropages_formosus ENSSFOG00015022785
paramormyrops_kingsleyae ENSPKIG00000010793
mastacembelus_armatus ENSMAMG00000004474
monopterus_albus ENSMALG00000000537
anabas_testudineus ENSATEG00000025118
amphiprion_percula ENSAPEG00000022675
amphiprion_ocellaris ENSAOCG00000022044
acanthochromis_polyacanthus ENSAPOG00000000759
stegastes_partitus ENSSPAG00000001711
astatotilapia_calliptera ENSACLG00000000040
maylandia_zebra ENSMZEG00005002646
pundamilia_nyererei ENSPNYG00000005359
haplochromis_burtoni ENSHBUG00000010887
neolamprologus_brichardi ENSNBRG00000008543
oreochromis_niloticus ENSONIG00000014720
amphilophus_citrinellus ENSACIG00000010245
scophthalmus_maximus ENSSMAG00000008681
cynoglossus_semilaevis ENSCSEG00000016086
seriola_dumerili ENSSDUG00000000535
seriola_lalandi_dorsalis ENSSLDG00000009784
labrus_bergylta ENSLBEG00000024475
gasterosteus_aculeatus ENSGACG00000005034
tetraodon_nigroviridis ENSTNIG00000005700
takifugu_rubripes ENSTRUG00000002495
mola_mola ENSMMOG00000013062
poecilia_mexicana ENSPMEG00000002226
poecilia_formosa ENSPFOG00000014306
poecilia_latipinna ENSPLAG00000008572
poecilia_reticulata ENSPREG00000012290
xiphophorus_maculatus ENSXMAG00000018024
xiphophorus_couchianus ENSXCOG00000015929
gambusia_affinis ENSGAFG00000016301
cyprinodon_variegatus ENSCVAG00000015186
fundulus_heteroclitus ENSFHEG00000017293
kryptolebias_marmoratus ENSKMAG00000015887
oryzias_latipes_asm223469v1 ENSORLG00015008587
oryzias_latipes ENSORLG00000007109
oryzias_latipes ENSORLG00020000350
oryzias_melastigma ENSOMEG00000012980
periophthalmus_magnuspinnatus ENSPMGG00000000355
hippocampus_comes ENSHCOG00000001436
gadus_morhua ENSGMOG00000015079
esox_lucius ENSELUG00000021348
astyanax_mexicanus ENSAMXG00000000662
pygocentrus_nattereri ENSPNAG00000000618
ictalurus_punctatus ENSIPUG00000024775
danio_rerio ENSDARG00000058771
pygocentrus_nattereri ENSPNAG00000023081
astyanax_mexicanus ENSAMXG00000002064
danio_rerio ENSDARG00000078011
periophthalmus_magnuspinnatus ENSPMGG00000002760
cynoglossus_semilaevis ENSCSEG00000000720
labrus_bergylta ENSLBEG00000009209
takifugu_rubripes ENSTRUG00000020728
takifugu_rubripes ENSTRUG00000012261
tetraodon_nigroviridis ENSTNIG00000015036
mola_mola ENSMMOG00000008763
gasterosteus_aculeatus ENSGACG00000009691
mastacembelus_armatus ENSMAMG00000008140
monopterus_albus ENSMALG00000012979
anabas_testudineus ENSATEG00000023222
seriola_dumerili ENSSDUG00000014606
seriola_lalandi_dorsalis ENSSLDG00000003183
scophthalmus_maximus ENSSMAG00000005154
amphiprion_ocellaris ENSAOCG00000023262
amphiprion_percula ENSAPEG00000004749
acanthochromis_polyacanthus ENSAPOG00000019258
stegastes_partitus ENSSPAG00000023521
astatotilapia_calliptera ENSACLG00000007688
haplochromis_burtoni ENSHBUG00000006096
pundamilia_nyererei ENSPNYG00000016685
maylandia_zebra ENSMZEG00005027156
oreochromis_niloticus ENSONIG00000012297
neolamprologus_brichardi ENSNBRG00000018924
amphilophus_citrinellus ENSACIG00000002674
fundulus_heteroclitus ENSFHEG00000005605
cyprinodon_variegatus ENSCVAG00000006052
xiphophorus_maculatus ENSXMAG00000008152
xiphophorus_couchianus ENSXCOG00000007408
gambusia_affinis ENSGAFG00000007533
poecilia_mexicana ENSPMEG00000017460
poecilia_latipinna ENSPLAG00000001948
poecilia_formosa ENSPFOG00000001749
poecilia_reticulata ENSPREG00000019950
kryptolebias_marmoratus ENSKMAG00000020493
oryzias_latipes ENSORLG00020005841
oryzias_latipes ENSORLG00000008252
oryzias_latipes_asm223469v1 ENSORLG00015021999
oryzias_melastigma ENSOMEG00000015259
hippocampus_comes ENSHCOG00000002589
gadus_morhua ENSGMOG00000006857
esox_lucius ENSELUG00000015750
lepisosteus_oculatus ENSLOCG00000009769
