gallus_gallus ENSGALG00000037497
pteropus_vampyrus ENSPVAG00000008584
myotis_lucifugus ENSMLUG00000011504
ursus_maritimus ENSUMAG00000013041
ursus_americanus ENSUAMG00000005653
ailuropoda_melanoleuca ENSAMEG00000001006
neovison_vison ENSNVIG00000012930
mustela_putorius_furo ENSMPUG00000003977
vulpes_vulpes ENSVVUG00000010286
canis_lupus_dingo ENSCAFG00020001633
canis_lupus_familiaris ENSCAFG00000011363
panthera_pardus ENSPPRG00000007774
panthera_tigris_altaica ENSPTIG00000017163
felis_catus ENSFCAG00000001754
equus_asinus_asinus ENSEASG00005005950
equus_caballus ENSECAG00000020097
vicugna_pacos ENSVPAG00000006347
tursiops_truncatus ENSTTRG00000013269
capra_hircus ENSCHIG00000009106
ovis_aries ENSOARG00000012874
bos_mutus ENSBMUG00000021781
bos_taurus ENSBTAG00000022209
bison_bison_bison ENSBBBG00000002134
sus_scrofa ENSSSCG00000020764
mus_musculus ENSMUSG00000024857
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023401
mus_spicilegus ENSMSIG00000006735
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022487
mus_pahari MGP_PahariEiJ_G0013983
rattus_norvegicus ENSRNOG00000018339
meriones_unguiculatus ENSMUGG00000013347
peromyscus_maniculatus_bairdii ENSPEMG00000005235
microtus_ochrogaster ENSMOCG00000022563
cricetulus_griseus_crigri ENSCGRG00000015375
cricetulus_griseus_crigri-picr ENSCGRG00015019206
cricetulus_griseus_chok1gshd ENSCGRG00001008642
mesocricetus_auratus ENSMAUG00000017000
nannospalax_galili ENSNGAG00000014616
castor_canadensis ENSCCNG00000003431
heterocephalus_glaber_female ENSHGLG00000006502
heterocephalus_glaber_male ENSHGLG00100012246
fukomys_damarensis ENSFDAG00000007222
cavia_porcellus ENSCPOG00000023151
cavia_aperea ENSCAPG00000017004
chinchilla_lanigera ENSCLAG00000015734
octodon_degus ENSODEG00000017525
jaculus_jaculus ENSJJAG00000018419
ochotona_princeps ENSOPRG00000010520
dipodomys_ordii ENSDORG00000014527
dasypus_novemcinctus ENSDNOG00000046652
echinops_telfairi ENSETEG00000003353
phascolarctos_cinereus ENSPCIG00000022020
notamacropus_eugenii ENSMEUG00000006386
monodelphis_domestica ENSMODG00000021338
sarcophilus_harrisii ENSSHAG00000001734
gasterosteus_aculeatus ENSGACG00000018047
tetraodon_nigroviridis ENSTNIG00000005250
labrus_bergylta ENSLBEG00000027554
anabas_testudineus ENSATEG00000018160
seriola_dumerili ENSSDUG00000000372
seriola_lalandi_dorsalis ENSSLDG00000003609
amphiprion_percula ENSAPEG00000018055
amphiprion_ocellaris ENSAOCG00000009087
acanthochromis_polyacanthus ENSAPOG00000007093
stegastes_partitus ENSSPAG00000001728
astatotilapia_calliptera ENSACLG00000017434
haplochromis_burtoni ENSHBUG00000003710
pundamilia_nyererei ENSPNYG00000022753
maylandia_zebra ENSMZEG00005023642
neolamprologus_brichardi ENSNBRG00000014861
oreochromis_niloticus ENSONIG00000014614
amphilophus_citrinellus ENSACIG00000010009
xiphophorus_maculatus ENSXMAG00000009968
xiphophorus_couchianus ENSXCOG00000000860
poecilia_formosa ENSPFOG00000007477
poecilia_mexicana ENSPMEG00000013249
poecilia_latipinna ENSPLAG00000000035
poecilia_reticulata ENSPREG00000008744
gambusia_affinis ENSGAFG00000020558
fundulus_heteroclitus ENSFHEG00000007692
cyprinodon_variegatus ENSCVAG00000018466
kryptolebias_marmoratus ENSKMAG00000000095
scophthalmus_maximus ENSSMAG00000009562
monopterus_albus ENSMALG00000004828
mastacembelus_armatus ENSMAMG00000018912
oryzias_latipes ENSORLG00000005922
oryzias_latipes ENSORLG00020021969
oryzias_latipes_asm223469v1 ENSORLG00015002406
oryzias_melastigma ENSOMEG00000010328
cynoglossus_semilaevis ENSCSEG00000008864
mola_mola ENSMMOG00000007202
hippocampus_comes ENSHCOG00000001956
periophthalmus_magnuspinnatus ENSPMGG00000001679
takifugu_rubripes ENSTRUG00000004846
gadus_morhua ENSGMOG00000019376
esox_lucius ENSELUG00000023288
pygocentrus_nattereri ENSPNAG00000001666
astyanax_mexicanus ENSAMXG00000032271
ictalurus_punctatus ENSIPUG00000017529
danio_rerio ENSDARG00000008866
amphiprion_ocellaris ENSAOCG00000013737
amphiprion_percula ENSAPEG00000019445
stegastes_partitus ENSSPAG00000021860
acanthochromis_polyacanthus ENSAPOG00000001645
astatotilapia_calliptera ENSACLG00000019576
maylandia_zebra ENSMZEG00005004647
pundamilia_nyererei ENSPNYG00000001603
haplochromis_burtoni ENSHBUG00000011767
neolamprologus_brichardi ENSNBRG00000005706
oreochromis_niloticus ENSONIG00000019918
amphilophus_citrinellus ENSACIG00000014746
cyprinodon_variegatus ENSCVAG00000009035
fundulus_heteroclitus ENSFHEG00000017036
poecilia_formosa ENSPFOG00000004006
poecilia_mexicana ENSPMEG00000001651
poecilia_latipinna ENSPLAG00000016192
poecilia_reticulata ENSPREG00000014755
xiphophorus_maculatus ENSXMAG00000008970
xiphophorus_couchianus ENSXCOG00000006335
gambusia_affinis ENSGAFG00000018425
kryptolebias_marmoratus ENSKMAG00000005766
oryzias_latipes ENSORLG00020017081
oryzias_latipes_asm223469v1 ENSORLG00015014911
oryzias_latipes ENSORLG00000003804
oryzias_melastigma ENSOMEG00000004055
monopterus_albus ENSMALG00000015706
anabas_testudineus ENSATEG00000017161
seriola_lalandi_dorsalis ENSSLDG00000023485
seriola_dumerili ENSSDUG00000022009
scophthalmus_maximus ENSSMAG00000016076
gasterosteus_aculeatus ENSGACG00000019917
mola_mola ENSMMOG00000014124
labrus_bergylta ENSLBEG00000008005
cynoglossus_semilaevis ENSCSEG00000009898
hippocampus_comes ENSHCOG00000003206
takifugu_rubripes ENSTRUG00000005171
tetraodon_nigroviridis ENSTNIG00000007020
periophthalmus_magnuspinnatus ENSPMGG00000016931
gadus_morhua ENSGMOG00000013884
pygocentrus_nattereri ENSPNAG00000019806
astyanax_mexicanus ENSAMXG00000014518
ictalurus_punctatus ENSIPUG00000013149
paramormyrops_kingsleyae ENSPKIG00000005910
scleropages_formosus ENSSFOG00015013021
scleropages_formosus ENSSFOG00015000774
eptatretus_burgeri ENSEBUG00000015426
