latimeria_chalumnae ENSLACG00000016996
nannospalax_galili ENSNGAG00000024284
ictidomys_tridecemlineatus ENSSTOG00000034893
chinchilla_lanigera ENSCLAG00000000244
octodon_degus ENSODEG00000012226
fukomys_damarensis ENSFDAG00000008659
castor_canadensis ENSCCNG00000019640
ochotona_princeps ENSOPRG00000015967
tupaia_belangeri ENSTBEG00000000722
procavia_capensis ENSPCAG00000014993
loxodonta_africana ENSLAFG00000032663
echinops_telfairi ENSETEG00000003700
dasypus_novemcinctus ENSDNOG00000018104
dasypus_novemcinctus ENSDNOG00000034758
dasypus_novemcinctus ENSDNOG00000048387
sarcophilus_harrisii ENSSHAG00000016981
phascolarctos_cinereus ENSPCIG00000035316
monodelphis_domestica ENSMODG00000002124
ornithorhynchus_anatinus ENSOANG00000030069
xenopus_tropicalis ENSXETG00000021705
petromyzon_marinus ENSPMAG00000008984
