tetraodon_nigroviridis ENSTNIG00000002849
amphilophus_citrinellus ENSACIG00000020126
labrus_bergylta ENSLBEG00000014865
seriola_lalandi_dorsalis ENSSLDG00000023496
seriola_dumerili ENSSDUG00000001995
scophthalmus_maximus ENSSMAG00000006951
gasterosteus_aculeatus ENSGACG00000017492
monopterus_albus ENSMALG00000022040
mastacembelus_armatus ENSMAMG00000015685
anabas_testudineus ENSATEG00000015292
mola_mola ENSMMOG00000006356
takifugu_rubripes ENSTRUG00000008227
gadus_morhua ENSGMOG00000017521
esox_lucius ENSELUG00000016817
pygocentrus_nattereri ENSPNAG00000019292
astyanax_mexicanus ENSAMXG00000010245
ictalurus_punctatus ENSIPUG00000008837
danio_rerio ENSDARG00000052520
scleropages_formosus ENSSFOG00015018552
paramormyrops_kingsleyae ENSPKIG00000012756
lepisosteus_oculatus ENSLOCG00000012660
dromaius_novaehollandiae ENSDNVG00000004848
nothoprocta_perdicaria ENSNPEG00000001883
apteryx_haastii ENSAHAG00000002144
apteryx_owenii ENSAOWG00000012424
apteryx_rowi ENSARWG00000000868
anser_brachyrhynchus ENSABRG00000007633
anas_platyrhynchos_platyrhynchos ENSAPLG00000007057
gallus_gallus ENSGALG00000010535
meleagris_gallopavo ENSMGAG00000005865
coturnix_japonica ENSCJPG00005009542
numida_meleagris ENSNMEG00000014457
calidris_pygmaea ENSCPGG00000009616
calidris_pugnax ENSCPUG00000001344
melopsittacus_undulatus ENSMUNG00000002221
taeniopygia_guttata ENSTGUG00000003967
lonchura_striata_domestica ENSLSDG00000012670
serinus_canaria ENSSCAG00000013099
junco_hyemalis ENSJHYG00000004167
zonotrichia_albicollis ENSZALG00000005525
cyanistes_caeruleus ENSCCEG00000011856
parus_major ENSPMJG00000010046
ficedula_albicollis ENSFALG00000012322
manacus_vitellinus ENSMVIG00005015433
lepidothrix_coronata ENSLCOG00000006451
crocodylus_porosus ENSCPRG00005005872
chelonoidis_abingdonii ENSCABG00000003935
gopherus_agassizii ENSGAGG00000018511
chrysemys_picta_bellii ENSCPBG00000004101
pelodiscus_sinensis ENSPSIG00000006475
pogona_vitticeps ENSPVIG00000016380
anolis_carolinensis ENSACAG00000008243
notechis_scutatus ENSNSUG00000003678
salvator_merianae ENSSMRG00000014644
salvator_merianae ENSSMRG00000014645
sphenodon_punctatus ENSSPUG00000006211
phascolarctos_cinereus ENSPCIG00000030524
notamacropus_eugenii ENSMEUG00000004837
sarcophilus_harrisii ENSSHAG00000006786
monodelphis_domestica ENSMODG00000020609
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026593
mus_spicilegus ENSMSIG00000030706
mus_musculus ENSMUSG00000050931
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025640
mus_pahari MGP_PahariEiJ_G0027089
rattus_norvegicus ENSRNOG00000011284
meriones_unguiculatus ENSMUGG00000022539
microtus_ochrogaster ENSMOCG00000008205
peromyscus_maniculatus_bairdii ENSPEMG00000027110
cricetulus_griseus_chok1gshd ENSCGRG00001022561
cricetulus_griseus_crigri ENSCGRG00000001716
cricetulus_griseus_crigri-picr ENSCGRG00015005909
mesocricetus_auratus ENSMAUG00000010473
nannospalax_galili ENSNGAG00000000978
jaculus_jaculus ENSJJAG00000016756
castor_canadensis ENSCCNG00000024709
dipodomys_ordii ENSDORG00000010107
urocitellus_parryii ENSUPAG00010008979
ictidomys_tridecemlineatus ENSSTOG00000001349
spermophilus_dauricus ENSSDAG00000005155
marmota_marmota_marmota ENSMMMG00000010143
oryctolagus_cuniculus ENSOCUG00000009998
ochotona_princeps ENSOPRG00000003410
pan_paniscus ENSPPAG00000041148
pan_troglodytes ENSPTRG00000048675
homo_sapiens ENSG00000164023
gorilla_gorilla ENSGGOG00000012598
pongo_abelii ENSPPYG00000014984
nomascus_leucogenys ENSNLEG00000012986
theropithecus_gelada ENSTGEG00000000902
mandrillus_leucophaeus ENSMLEG00000029374
cercocebus_atys ENSCATG00000044120
macaca_nemestrina ENSMNEG00000034744
macaca_fascicularis ENSMFAG00000041579
macaca_mulatta ENSMMUG00000017834
papio_anubis ENSPANG00000024436
chlorocebus_sabaeus ENSCSAG00000003975
rhinopithecus_bieti ENSRBIG00000037200
rhinopithecus_roxellana ENSRROG00000038614
colobus_angolensis_palliatus ENSCANG00000043255
piliocolobus_tephrosceles ENSPTEG00000034096
cebus_capucinus ENSCCAG00000030558
saimiri_boliviensis_boliviensis ENSSBOG00000025320
callithrix_jacchus ENSCJAG00000015928
aotus_nancymaae ENSANAG00000031769
otolemur_garnettii ENSOGAG00000004363
carlito_syrichta ENSTSYG00000008955
tupaia_belangeri ENSTBEG00000002332
ursus_americanus ENSUAMG00000027145
ursus_maritimus ENSUMAG00000000407
ailuropoda_melanoleuca ENSAMEG00000001890
mustela_putorius_furo ENSMPUG00000008910
neovison_vison ENSNVIG00000006393
canis_lupus_familiaris ENSCAFG00000011200
canis_lupus_dingo ENSCAFG00020010038
vulpes_vulpes ENSVVUG00000017400
panthera_pardus ENSPPRG00000023391
panthera_tigris_altaica ENSPTIG00000014506
felis_catus ENSFCAG00000012289
pteropus_vampyrus ENSPVAG00000016124
choloepus_hoffmanni ENSCHOG00000013014
dasypus_novemcinctus ENSDNOG00000048393
bos_mutus ENSBMUG00000018471
bos_taurus ENSBTAG00000016805
bison_bison_bison ENSBBBG00000023687
capra_hircus ENSCHIG00000017842
ovis_aries ENSOARG00000008597
tursiops_truncatus ENSTTRG00000008049
sus_scrofa ENSSSCG00000009152
vicugna_pacos ENSVPAG00000005945
equus_caballus ENSECAG00000021665
equus_asinus_asinus ENSEASG00005004553
myotis_lucifugus ENSMLUG00000000844
loxodonta_africana ENSLAFG00000016422
procavia_capensis ENSPCAG00000014985
sorex_araneus ENSSARG00000002331
erinaceus_europaeus ENSEEUG00000009293
cavia_aperea ENSCAPG00000014173
cavia_porcellus ENSCPOG00000032233
chinchilla_lanigera ENSCLAG00000002723
octodon_degus ENSODEG00000010387
heterocephalus_glaber_male ENSHGLG00100015528
heterocephalus_glaber_female ENSHGLG00000002040
echinops_telfairi ENSETEG00000000470
microcebus_murinus ENSMICG00000008740
prolemur_simus ENSPSMG00000008741
propithecus_coquereli ENSPCOG00000002586
ornithorhynchus_anatinus ENSOANG00000007747
xenopus_tropicalis ENSXETG00000019854
latimeria_chalumnae ENSLACG00000017178
latimeria_chalumnae ENSLACG00000022657
