ursus_americanus ENSUAMG00000027144
rhinopithecus_roxellana ENSRROG00000033061
rhinopithecus_bieti ENSRBIG00000033282
saimiri_boliviensis_boliviensis ENSSBOG00000021679
callithrix_jacchus ENSCJAG00000044995
cebus_capucinus ENSCCAG00000023216
aotus_nancymaae ENSANAG00000035173
carlito_syrichta ENSTSYG00000032516
prolemur_simus ENSPSMG00000022362
microcebus_murinus ENSMICG00000041920
propithecus_coquereli ENSPCOG00000027824
otolemur_garnettii ENSOGAG00000032235
tupaia_belangeri ENSTBEG00000013670
oryctolagus_cuniculus ENSOCUG00000022258
ochotona_princeps ENSOPRG00000014631
cavia_aperea ENSCAPG00000004049
cavia_porcellus ENSCPOG00000020227
octodon_degus ENSODEG00000003428
chinchilla_lanigera ENSCLAG00000000479
heterocephalus_glaber_female ENSHGLG00000003990
heterocephalus_glaber_male ENSHGLG00100019267
notamacropus_eugenii ENSMEUG00000008797
phascolarctos_cinereus ENSPCIG00000015429
monodelphis_domestica ENSMODG00000007785
sarcophilus_harrisii ENSSHAG00000004122
xenopus_tropicalis ENSXETG00000005582
latimeria_chalumnae ENSLACG00000008239
paramormyrops_kingsleyae ENSPKIG00000008770
scleropages_formosus ENSSFOG00015006065
pygocentrus_nattereri ENSPNAG00000005572
astyanax_mexicanus ENSAMXG00000035900
ictalurus_punctatus ENSIPUG00000002635
danio_rerio ENSDARG00000026926
poecilia_formosa ENSPFOG00000009990
poecilia_latipinna ENSPLAG00000023777
poecilia_mexicana ENSPMEG00000003584
poecilia_reticulata ENSPREG00000015551
xiphophorus_maculatus ENSXMAG00000003086
xiphophorus_couchianus ENSXCOG00000001678
gambusia_affinis ENSGAFG00000000328
fundulus_heteroclitus ENSFHEG00000002541
cyprinodon_variegatus ENSCVAG00000012468
kryptolebias_marmoratus ENSKMAG00000004393
oryzias_latipes ENSORLG00020018763
oryzias_latipes ENSORLG00000002572
oryzias_latipes_asm223469v1 ENSORLG00015017293
oryzias_melastigma ENSOMEG00000018941
monopterus_albus ENSMALG00000012354
mastacembelus_armatus ENSMAMG00000021652
anabas_testudineus ENSATEG00000014262
cynoglossus_semilaevis ENSCSEG00000005886
periophthalmus_magnuspinnatus ENSPMGG00000018164
scophthalmus_maximus ENSSMAG00000017893
seriola_dumerili ENSSDUG00000016738
seriola_lalandi_dorsalis ENSSLDG00000015761
amphiprion_ocellaris ENSAOCG00000016657
amphiprion_percula ENSAPEG00000010106
acanthochromis_polyacanthus ENSAPOG00000013124
stegastes_partitus ENSSPAG00000000837
haplochromis_burtoni ENSHBUG00000000361
pundamilia_nyererei ENSPNYG00000014963
astatotilapia_calliptera ENSACLG00000016752
maylandia_zebra ENSMZEG00005004566
neolamprologus_brichardi ENSNBRG00000001706
oreochromis_niloticus ENSONIG00000005315
amphilophus_citrinellus ENSACIG00000022342
hippocampus_comes ENSHCOG00000007032
labrus_bergylta ENSLBEG00000005414
gasterosteus_aculeatus ENSGACG00000016903
takifugu_rubripes ENSTRUG00000014145
tetraodon_nigroviridis ENSTNIG00000016798
mola_mola ENSMMOG00000002934
gadus_morhua ENSGMOG00000017912
esox_lucius ENSELUG00000007608
seriola_lalandi_dorsalis ENSSLDG00000018692
seriola_dumerili ENSSDUG00000016222
scophthalmus_maximus ENSSMAG00000019729
mola_mola ENSMMOG00000006566
takifugu_rubripes ENSTRUG00000000890
labrus_bergylta ENSLBEG00000002840
gasterosteus_aculeatus ENSGACG00000020277
anabas_testudineus ENSATEG00000007971
mastacembelus_armatus ENSMAMG00000008406
cynoglossus_semilaevis ENSCSEG00000015421
cynoglossus_semilaevis ENSCSEG00000006804
periophthalmus_magnuspinnatus ENSPMGG00000010328
monopterus_albus ENSMALG00000014684
fundulus_heteroclitus ENSFHEG00000000164
cyprinodon_variegatus ENSCVAG00000018523
xiphophorus_maculatus ENSXMAG00000005204
xiphophorus_couchianus ENSXCOG00000005812
poecilia_formosa ENSPFOG00000018935
poecilia_mexicana ENSPMEG00000001301
poecilia_latipinna ENSPLAG00000022194
poecilia_reticulata ENSPREG00000005543
gambusia_affinis ENSGAFG00000013479
kryptolebias_marmoratus ENSKMAG00000011638
oryzias_latipes ENSORLG00020019819
oryzias_latipes ENSORLG00000010774
oryzias_latipes_asm223469v1 ENSORLG00015002487
oryzias_melastigma ENSOMEG00000008296
amphiprion_percula ENSAPEG00000009539
amphiprion_ocellaris ENSAOCG00000022923
acanthochromis_polyacanthus ENSAPOG00000014804
stegastes_partitus ENSSPAG00000023430
haplochromis_burtoni ENSHBUG00000021463
pundamilia_nyererei ENSPNYG00000023110
maylandia_zebra ENSMZEG00005013515
astatotilapia_calliptera ENSACLG00000009739
neolamprologus_brichardi ENSNBRG00000012496
oreochromis_niloticus ENSONIG00000001742
amphilophus_citrinellus ENSACIG00000015205
hippocampus_comes ENSHCOG00000010559
esox_lucius ENSELUG00000016728
pygocentrus_nattereri ENSPNAG00000022789
astyanax_mexicanus ENSAMXG00000035932
ictalurus_punctatus ENSIPUG00000014759
danio_rerio ENSDARG00000019752
gadus_morhua ENSGMOG00000014122
scleropages_formosus ENSSFOG00015002344
paramormyrops_kingsleyae ENSPKIG00000004771
lepisosteus_oculatus ENSLOCG00000001099
