caenorhabditis_elegans_strain_n2 WBGene00016674
oryctolagus_cuniculus ENSOCUG00000012784
ochotona_princeps ENSOPRG00000005394
choloepus_hoffmanni ENSCHOG00000006848
dasypus_novemcinctus ENSDNOG00000030725
loxodonta_africana ENSLAFG00000000968
procavia_capensis ENSPCAG00000012668
echinops_telfairi ENSETEG00000004577
phascolarctos_cinereus ENSPCIG00000005163
notamacropus_eugenii ENSMEUG00000000187
sarcophilus_harrisii ENSSHAG00000012813
monodelphis_domestica ENSMODG00000016361
ornithorhynchus_anatinus ENSOANG00000003179
xenopus_tropicalis ENSXETG00000005925
latimeria_chalumnae ENSLACG00000000451
cynoglossus_semilaevis ENSCSEG00000018179
takifugu_rubripes ENSTRUG00000016285
hippocampus_comes ENSHCOG00000015919
oryzias_latipes_asm223469v1 ENSORLG00015001648
oryzias_latipes ENSORLG00000008306
oryzias_latipes ENSORLG00020020542
oryzias_melastigma ENSOMEG00000017582
kryptolebias_marmoratus ENSKMAG00000013719
gasterosteus_aculeatus ENSGACG00000008772
labrus_bergylta ENSLBEG00000018142
pundamilia_nyererei ENSPNYG00000015730
maylandia_zebra ENSMZEG00005014697
astatotilapia_calliptera ENSACLG00000021844
haplochromis_burtoni ENSHBUG00000015255
neolamprologus_brichardi ENSNBRG00000013582
oreochromis_niloticus ENSONIG00000004993
amphilophus_citrinellus ENSACIG00000017392
seriola_lalandi_dorsalis ENSSLDG00000008740
scophthalmus_maximus ENSSMAG00000018502
mastacembelus_armatus ENSMAMG00000007717
monopterus_albus ENSMALG00000002457
anabas_testudineus ENSATEG00000009040
mola_mola ENSMMOG00000011517
amphiprion_ocellaris ENSAOCG00000007191
amphiprion_percula ENSAPEG00000015296
acanthochromis_polyacanthus ENSAPOG00000015063
stegastes_partitus ENSSPAG00000020826
xiphophorus_maculatus ENSXMAG00000008454
xiphophorus_couchianus ENSXCOG00000012786
gambusia_affinis ENSGAFG00000010054
poecilia_mexicana ENSPMEG00000010911
poecilia_formosa ENSPFOG00000004246
poecilia_latipinna ENSPLAG00000021398
poecilia_reticulata ENSPREG00000021419
fundulus_heteroclitus ENSFHEG00000020124
cyprinodon_variegatus ENSCVAG00000010487
cyprinodon_variegatus ENSCVAG00000018366
seriola_dumerili ENSSDUG00000002389
periophthalmus_magnuspinnatus ENSPMGG00000012731
gadus_morhua ENSGMOG00000001452
esox_lucius ENSELUG00000017740
astyanax_mexicanus ENSAMXG00000032924
pygocentrus_nattereri ENSPNAG00000021961
ictalurus_punctatus ENSIPUG00000014454
danio_rerio ENSDARG00000006567
scleropages_formosus ENSSFOG00015005943
paramormyrops_kingsleyae ENSPKIG00000016429
lepisosteus_oculatus ENSLOCG00000015815
eptatretus_burgeri ENSEBUG00000008924
ciona_savignyi ENSCSAVG00000005308
ciona_intestinalis ENSCING00000001869
junco_hyemalis ENSJHYG00000000646
saccharomyces_cerevisiae YLR405W
