tetraodon_nigroviridis ENSTNIG00000014723
panthera_tigris_altaica ENSPTIG00000019998
panthera_pardus ENSPPRG00000008864
felis_catus ENSFCAG00000031002
erinaceus_europaeus ENSEEUG00000010392
microcebus_murinus ENSMICG00000013310
prolemur_simus ENSPSMG00000010666
propithecus_coquereli ENSPCOG00000021003
otolemur_garnettii ENSOGAG00000016164
pan_troglodytes ENSPTRG00000018088
pan_paniscus ENSPPAG00000040163
gorilla_gorilla ENSGGOG00000005367
homo_sapiens ENSG00000096060
pongo_abelii ENSPPYG00000016532
nomascus_leucogenys ENSNLEG00000008715
macaca_nemestrina ENSMNEG00000044423
macaca_mulatta ENSMMUG00000011520
macaca_fascicularis ENSMFAG00000030158
papio_anubis ENSPANG00000022113
mandrillus_leucophaeus ENSMLEG00000042989
theropithecus_gelada ENSTGEG00000029517
cercocebus_atys ENSCATG00000023586
chlorocebus_sabaeus ENSCSAG00000009994
rhinopithecus_roxellana ENSRROG00000043767
rhinopithecus_bieti ENSRBIG00000018161
colobus_angolensis_palliatus ENSCANG00000039345
piliocolobus_tephrosceles ENSPTEG00000031403
callithrix_jacchus ENSCJAG00000015725
saimiri_boliviensis_boliviensis ENSSBOG00000026900
cebus_capucinus ENSCCAG00000028002
aotus_nancymaae ENSANAG00000030235
ictidomys_tridecemlineatus ENSSTOG00000023914
urocitellus_parryii ENSUPAG00010015333
spermophilus_dauricus ENSSDAG00000016415
marmota_marmota_marmota ENSMMMG00000024335
spermophilus_dauricus ENSSDAG00000002088
carlito_syrichta ENSTSYG00000010566
castor_canadensis ENSCCNG00000001790
dipodomys_ordii ENSDORG00000007823
microtus_ochrogaster ENSMOCG00000015956
peromyscus_maniculatus_bairdii ENSPEMG00000000659
cricetulus_griseus_crigri-picr ENSCGRG00015015454
cricetulus_griseus_chok1gshd ENSCGRG00001018256
cricetulus_griseus_crigri ENSCGRG00000004361
mesocricetus_auratus ENSMAUG00000019727
mus_spicilegus ENSMSIG00000008809
mus_musculus ENSMUSG00000024222
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022234
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021321
mus_pahari MGP_PahariEiJ_G0023639
rattus_norvegicus ENSRNOG00000022523
meriones_unguiculatus ENSMUGG00000019768
nannospalax_galili ENSNGAG00000010012
heterocephalus_glaber_female ENSHGLG00000011702
heterocephalus_glaber_male ENSHGLG00100004831
fukomys_damarensis ENSFDAG00000020200
octodon_degus ENSODEG00000017317
cavia_porcellus ENSCPOG00000000520
cavia_aperea ENSCAPG00000007198
chinchilla_lanigera ENSCLAG00000008953
oryctolagus_cuniculus ENSOCUG00000005513
ochotona_princeps ENSOPRG00000000806
tupaia_belangeri ENSTBEG00000012447
sorex_araneus ENSSARG00000001369
jaculus_jaculus ENSJJAG00000020149
loxodonta_africana ENSLAFG00000004217
echinops_telfairi ENSETEG00000018432
procavia_capensis ENSPCAG00000004935
choloepus_hoffmanni ENSCHOG00000005692
dasypus_novemcinctus ENSDNOG00000004678
peromyscus_maniculatus_bairdii ENSPEMG00000028961
peromyscus_maniculatus_bairdii ENSPEMG00000030692
ornithorhynchus_anatinus ENSOANG00000028456
ornithorhynchus_anatinus ENSOANG00000014270
latimeria_chalumnae ENSLACG00000016751
