pygocentrus_nattereri ENSPNAG00000011676
paramormyrops_kingsleyae ENSPKIG00000012518
lepisosteus_oculatus ENSLOCG00000003725
apteryx_haastii ENSAHAG00000002783
apteryx_rowi ENSARWG00000014915
apteryx_owenii ENSAOWG00000004158
dromaius_novaehollandiae ENSDNVG00000014515
nothoprocta_perdicaria ENSNPEG00000002172
lepidothrix_coronata ENSLCOG00000005693
lepidothrix_coronata ENSLCOG00000005692
manacus_vitellinus ENSMVIG00005014492
cyanistes_caeruleus ENSCCEG00000010420
ficedula_albicollis ENSFALG00000004192
junco_hyemalis ENSJHYG00000009303
zonotrichia_albicollis ENSZALG00000018153
serinus_canaria ENSSCAG00000015632
taeniopygia_guttata ENSTGUG00000007449
lonchura_striata_domestica ENSLSDG00000006370
melopsittacus_undulatus ENSMUNG00000004067
parus_major ENSPMJG00000011284
melopsittacus_undulatus ENSMUNG00000004068
calidris_pygmaea ENSCPGG00000012426
calidris_pugnax ENSCPUG00000013312
anas_platyrhynchos_platyrhynchos ENSAPLG00000011718
anser_brachyrhynchus ENSABRG00000008051
gallus_gallus ENSGALG00000016388
coturnix_japonica ENSCJPG00005017191
numida_meleagris ENSNMEG00000000540
crocodylus_porosus ENSCPRG00005004072
gopherus_agassizii ENSGAGG00000014535
chelonoidis_abingdonii ENSCABG00000010468
chrysemys_picta_bellii ENSCPBG00000006220
pelodiscus_sinensis ENSPSIG00000000986
anolis_carolinensis ENSACAG00000016729
pogona_vitticeps ENSPVIG00000023233
notechis_scutatus ENSNSUG00000011953
salvator_merianae ENSSMRG00000022818
monodelphis_domestica ENSMODG00000025218
sarcophilus_harrisii ENSSHAG00000012986
capra_hircus ENSCHIG00000019743
ovis_aries ENSOARG00000016021
sus_scrofa ENSSSCG00000033979
sorex_araneus ENSSARG00000003636
erinaceus_europaeus ENSEEUG00000010658
equus_caballus ENSECAG00000018669
pteropus_vampyrus ENSPVAG00000017847
ailuropoda_melanoleuca ENSAMEG00000016476
mustela_putorius_furo ENSMPUG00000000136
canis_lupus_familiaris ENSCAFG00000013260
panthera_pardus ENSPPRG00000011348
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034697
mus_musculus ENSMUSG00000047485
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033527
mus_pahari MGP_PahariEiJ_G0032066
rattus_norvegicus ENSRNOG00000024479
meriones_unguiculatus ENSMUGG00000024680
cricetulus_griseus_chok1gshd ENSCGRG00001014357
cricetulus_griseus_crigri ENSCGRG00000019750
cricetulus_griseus_crigri-picr ENSCGRG00015012180
peromyscus_maniculatus_bairdii ENSPEMG00000026377
castor_canadensis ENSCCNG00000010833
marmota_marmota_marmota ENSMMMG00000008160
chinchilla_lanigera ENSCLAG00000017438
cavia_porcellus ENSCPOG00000035985
heterocephalus_glaber_female ENSHGLG00000020474
heterocephalus_glaber_male ENSHGLG00100004234
oryctolagus_cuniculus ENSOCUG00000014678
ochotona_princeps ENSOPRG00000013911
tupaia_belangeri ENSTBEG00000010701
prolemur_simus ENSPSMG00000021666
microcebus_murinus ENSMICG00000028251
otolemur_garnettii ENSOGAG00000027270
pan_paniscus ENSPPAG00000025617
pan_troglodytes ENSPTRG00000021733
homo_sapiens ENSG00000185915
gorilla_gorilla ENSGGOG00000002780
pongo_abelii ENSPPYG00000020179
rhinopithecus_bieti ENSRBIG00000017267
rhinopithecus_roxellana ENSRROG00000023609
colobus_angolensis_palliatus ENSCANG00000019992
piliocolobus_tephrosceles ENSPTEG00000010856
macaca_mulatta ENSMMUG00000007501
macaca_fascicularis ENSMFAG00000028576
macaca_nemestrina ENSMNEG00000004752
cercocebus_atys ENSCATG00000014878
mandrillus_leucophaeus ENSMLEG00000027014
papio_anubis ENSPANG00000012353
chlorocebus_sabaeus ENSCSAG00000019538
aotus_nancymaae ENSANAG00000020210
callithrix_jacchus ENSCJAG00000041270
dasypus_novemcinctus ENSDNOG00000033922
vulpes_vulpes ENSVVUG00000012959
spermophilus_dauricus ENSSDAG00000008670
loxodonta_africana ENSLAFG00000007404
xenopus_tropicalis ENSXETG00000003854
latimeria_chalumnae ENSLACG00000003321
