anas_platyrhynchos_platyrhynchos ENSAPLG00000006960
rattus_norvegicus ENSRNOG00000032085
meriones_unguiculatus ENSMUGG00000012362
jaculus_jaculus ENSJJAG00000022252
chinchilla_lanigera ENSCLAG00000006229
octodon_degus ENSODEG00000004527
cavia_porcellus ENSCPOG00000008859
heterocephalus_glaber_male ENSHGLG00100001053
heterocephalus_glaber_female ENSHGLG00000011950
fukomys_damarensis ENSFDAG00000015780
urocitellus_parryii ENSUPAG00010006279
spermophilus_dauricus ENSSDAG00000006397
marmota_marmota_marmota ENSMMMG00000011038
ochotona_princeps ENSOPRG00000014986
oryctolagus_cuniculus ENSOCUG00000028082
bos_taurus ENSBTAG00000008567
bos_mutus ENSBMUG00000018281
bison_bison_bison ENSBBBG00000020029
capra_hircus ENSCHIG00000021261
ovis_aries ENSOARG00000000853
tursiops_truncatus ENSTTRG00000005459
vicugna_pacos ENSVPAG00000008129
sus_scrofa ENSSSCG00000011249
erinaceus_europaeus ENSEEUG00000007184
sorex_araneus ENSSARG00000005520
pteropus_vampyrus ENSPVAG00000013631
myotis_lucifugus ENSMLUG00000011654
ursus_maritimus ENSUMAG00000005673
ursus_americanus ENSUAMG00000005158
ailuropoda_melanoleuca ENSAMEG00000017793
mustela_putorius_furo ENSMPUG00000002858
mustela_putorius_furo ENSMPUG00000002853
neovison_vison ENSNVIG00000024925
canis_lupus_familiaris ENSCAFG00000004948
canis_lupus_dingo ENSCAFG00020000775
vulpes_vulpes ENSVVUG00000006194
panthera_pardus ENSPPRG00000003062
panthera_tigris_altaica ENSPTIG00000017085
felis_catus ENSFCAG00000012866
equus_asinus_asinus ENSEASG00005007489
equus_caballus ENSECAG00000019602
loxodonta_africana ENSLAFG00000000001
procavia_capensis ENSPCAG00000013818
echinops_telfairi ENSETEG00000000005
choloepus_hoffmanni ENSCHOG00000010500
dasypus_novemcinctus ENSDNOG00000008206
ornithorhynchus_anatinus ENSOANG00000010795
ornithorhynchus_anatinus ENSOANG00000028988
xenopus_tropicalis ENSXETG00000018451
latimeria_chalumnae ENSLACG00000015612
amphiprion_ocellaris ENSAOCG00000008917
amphiprion_percula ENSAPEG00000018173
stegastes_partitus ENSSPAG00000011840
neolamprologus_brichardi ENSNBRG00000018276
maylandia_zebra ENSMZEG00005019661
amphilophus_citrinellus ENSACIG00000020341
gambusia_affinis ENSGAFG00000005133
poecilia_latipinna ENSPLAG00000019166
cyprinodon_variegatus ENSCVAG00000022388
oryzias_latipes ENSORLG00000009723
oryzias_latipes ENSORLG00020012787
anabas_testudineus ENSATEG00000008162
mastacembelus_armatus ENSMAMG00000002142
seriola_lalandi_dorsalis ENSSLDG00000014533
periophthalmus_magnuspinnatus ENSPMGG00000004877
esox_lucius ENSELUG00000003780
pygocentrus_nattereri ENSPNAG00000019824
astyanax_mexicanus ENSAMXG00000002508
ictalurus_punctatus ENSIPUG00000011740
paramormyrops_kingsleyae ENSPKIG00000011528
scleropages_formosus ENSSFOG00015012553
lepisosteus_oculatus ENSLOCG00000009757
