latimeria_chalumnae ENSLACG00000001184
chelonoidis_abingdonii ENSCABG00000020562
gopherus_agassizii ENSGAGG00000002380
pelodiscus_sinensis ENSPSIG00000003362
taeniopygia_guttata ENSTGUG00000014445
lonchura_striata_domestica ENSLSDG00000006678
serinus_canaria ENSSCAG00000000606
zonotrichia_albicollis ENSZALG00000003193
parus_major ENSPMJG00000005889
cyanistes_caeruleus ENSCCEG00000014285
lepidothrix_coronata ENSLCOG00000013386
manacus_vitellinus ENSMVIG00005002389
gallus_gallus ENSGALG00000045788
anolis_carolinensis ENSACAG00000009975
pogona_vitticeps ENSPVIG00000016571
salvator_merianae ENSSMRG00000001015
erinaceus_europaeus ENSEEUG00000002083
sorex_araneus ENSSARG00000006615
capra_hircus ENSCHIG00000000156
bos_mutus ENSBMUG00000019396
capra_hircus ENSCHIG00000012729
ovis_aries ENSOARG00000010297
propithecus_coquereli ENSPCOG00000010878
microcebus_murinus ENSMICG00000029673
prolemur_simus ENSPSMG00000007083
cavia_aperea ENSCAPG00000003362
ursus_americanus ENSUAMG00000005403
echinops_telfairi ENSETEG00000008830
echinops_telfairi ENSETEG00000008334
loxodonta_africana ENSLAFG00000012859
dasypus_novemcinctus ENSDNOG00000041965
echinops_telfairi ENSETEG00000014010
prolemur_simus ENSPSMG00000002957
propithecus_coquereli ENSPCOG00000014949
microcebus_murinus ENSMICG00000014854
microcebus_murinus ENSMICG00000030225
heterocephalus_glaber_female ENSHGLG00000006803
heterocephalus_glaber_male ENSHGLG00100013400
fukomys_damarensis ENSFDAG00000011740
cavia_porcellus ENSCPOG00000001458
octodon_degus ENSODEG00000017220
octodon_degus ENSODEG00000012916
octodon_degus ENSODEG00000003131
chinchilla_lanigera ENSCLAG00000011492
equus_asinus_asinus ENSEASG00005017846
equus_caballus ENSECAG00000016254
myotis_lucifugus ENSMLUG00000015631
ursus_maritimus ENSUMAG00000014437
ailuropoda_melanoleuca ENSAMEG00000016075
mustela_putorius_furo ENSMPUG00000010838
neovison_vison ENSNVIG00000019816
canis_lupus_familiaris ENSCAFG00000015855
canis_lupus_dingo ENSCAFG00020011158
vulpes_vulpes ENSVVUG00000027503
panthera_pardus ENSPPRG00000014422
panthera_tigris_altaica ENSPTIG00000005921
panthera_tigris_altaica ENSPTIG00000013371
felis_catus ENSFCAG00000036218
capra_hircus ENSCHIG00000023176
ovis_aries ENSOARG00000005948
ovis_aries ENSOARG00000014110
capra_hircus ENSCHIG00000009624
bos_taurus ENSBTAG00000013390
bos_mutus ENSBMUG00000005111
bison_bison_bison ENSBBBG00000014083
tursiops_truncatus ENSTTRG00000000566
sus_scrofa ENSSSCG00000017913
pteropus_vampyrus ENSPVAG00000006048
capra_hircus ENSCHIG00000022438
carlito_syrichta ENSTSYG00000035578
otolemur_garnettii ENSOGAG00000009653
nannospalax_galili ENSNGAG00000003013
oryctolagus_cuniculus ENSOCUG00000011848
saimiri_boliviensis_boliviensis ENSSBOG00000024715
saimiri_boliviensis_boliviensis ENSSBOG00000027700
callithrix_jacchus ENSCJAG00000012010
cebus_capucinus ENSCCAG00000019674
aotus_nancymaae ENSANAG00000032934
pan_paniscus ENSPPAG00000043235
pan_troglodytes ENSPTRG00000008609
gorilla_gorilla ENSGGOG00000011472
homo_sapiens ENSG00000142507
pongo_abelii ENSPPYG00000007844
nomascus_leucogenys ENSNLEG00000030897
chlorocebus_sabaeus ENSCSAG00000013029
theropithecus_gelada ENSTGEG00000018991
mandrillus_leucophaeus ENSMLEG00000022458
papio_anubis ENSPANG00000033472
macaca_fascicularis ENSMFAG00000045002
macaca_mulatta ENSMMUG00000012999
macaca_nemestrina ENSMNEG00000035021
cercocebus_atys ENSCATG00000041482
rhinopithecus_bieti ENSRBIG00000031875
rhinopithecus_roxellana ENSRROG00000026923
rhinopithecus_bieti ENSRBIG00000042945
piliocolobus_tephrosceles ENSPTEG00000001782
colobus_angolensis_palliatus ENSCANG00000030429
piliocolobus_tephrosceles ENSPTEG00000037805
piliocolobus_tephrosceles ENSPTEG00000014783
carlito_syrichta ENSTSYG00000010674
cricetulus_griseus_crigri-picr ENSCGRG00015005949
cricetulus_griseus_chok1gshd ENSCGRG00001015427
cricetulus_griseus_crigri ENSCGRG00000011685
mesocricetus_auratus ENSMAUG00000020184
microtus_ochrogaster ENSMOCG00000022357
mus_spicilegus ENSMSIG00000020722
mus_musculus ENSMUSG00000018286
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017473
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016637
mus_pahari MGP_PahariEiJ_G0017768
rattus_norvegicus ENSRNOG00000019551
rattus_norvegicus ENSRNOG00000011827
peromyscus_maniculatus_bairdii ENSPEMG00000008558
meriones_unguiculatus ENSMUGG00000022778
ochotona_princeps ENSOPRG00000015640
marmota_marmota_marmota ENSMMMG00000013349
castor_canadensis ENSCCNG00000001829
cricetulus_griseus_chok1gshd ENSCGRG00001004794
ochotona_princeps ENSOPRG00000010857
carlito_syrichta ENSTSYG00000032276
castor_canadensis ENSCCNG00000031539
dipodomys_ordii ENSDORG00000005851
jaculus_jaculus ENSJJAG00000013428
urocitellus_parryii ENSUPAG00010005789
ictidomys_tridecemlineatus ENSSTOG00000014871
marmota_marmota_marmota ENSMMMG00000017767
spermophilus_dauricus ENSSDAG00000005194
urocitellus_parryii ENSUPAG00010017952
urocitellus_parryii ENSUPAG00010017953
ictidomys_tridecemlineatus ENSSTOG00000029495
vicugna_pacos ENSVPAG00000000595
choloepus_hoffmanni ENSCHOG00000001948
procavia_capensis ENSPCAG00000003396
monodelphis_domestica ENSMODG00000005554
monodelphis_domestica ENSMODG00000005369
phascolarctos_cinereus ENSPCIG00000017349
phascolarctos_cinereus ENSPCIG00000000185
notamacropus_eugenii ENSMEUG00000010676
sarcophilus_harrisii ENSSHAG00000002724
eptatretus_burgeri ENSEBUG00000013943
eptatretus_burgeri ENSEBUG00000016056
