scleropages_formosus ENSSFOG00015011281
mus_musculus ENSMUSG00000042105
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031664
mus_spicilegus ENSMSIG00000007462
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030550
mus_pahari MGP_PahariEiJ_G0013757
rattus_norvegicus ENSRNOG00000020388
meriones_unguiculatus ENSMUGG00000016994
peromyscus_maniculatus_bairdii ENSPEMG00000023406
microtus_ochrogaster ENSMOCG00000015647
cricetulus_griseus_crigri ENSCGRG00000003810
cricetulus_griseus_crigri-picr ENSCGRG00015024885
cricetulus_griseus_crigri-picr ENSCGRG00015022869
cricetulus_griseus_chok1gshd ENSCGRG00001018515
mesocricetus_auratus ENSMAUG00000010345
nannospalax_galili ENSNGAG00000016489
jaculus_jaculus ENSJJAG00000020126
cavia_aperea ENSCAPG00000010993
cavia_porcellus ENSCPOG00000009019
chinchilla_lanigera ENSCLAG00000002847
octodon_degus ENSODEG00000017771
heterocephalus_glaber_male ENSHGLG00100006151
heterocephalus_glaber_male ENSHGLG00100002211
heterocephalus_glaber_female ENSHGLG00000009930
fukomys_damarensis ENSFDAG00000020838
castor_canadensis ENSCCNG00000007570
dipodomys_ordii ENSDORG00000003458
spermophilus_dauricus ENSSDAG00000018576
ictidomys_tridecemlineatus ENSSTOG00000005115
marmota_marmota_marmota ENSMMMG00000000681
urocitellus_parryii ENSUPAG00010006608
tupaia_belangeri ENSTBEG00000011897
pan_paniscus ENSPPAG00000028448
pan_troglodytes ENSPTRG00000022873
homo_sapiens ENSG00000198825
gorilla_gorilla ENSGGOG00000005991
pongo_abelii ENSPPYG00000002706
nomascus_leucogenys ENSNLEG00000016753
theropithecus_gelada ENSTGEG00000027250
papio_anubis ENSPANG00000020522
macaca_mulatta ENSMMUG00000009558
macaca_fascicularis ENSMFAG00000042323
macaca_nemestrina ENSMNEG00000032634
chlorocebus_sabaeus ENSCSAG00000004724
cercocebus_atys ENSCATG00000016832
mandrillus_leucophaeus ENSMLEG00000008038
rhinopithecus_roxellana ENSRROG00000037556
rhinopithecus_bieti ENSRBIG00000029982
colobus_angolensis_palliatus ENSCANG00000031195
piliocolobus_tephrosceles ENSPTEG00000035272
cebus_capucinus ENSCCAG00000007215
saimiri_boliviensis_boliviensis ENSSBOG00000034456
callithrix_jacchus ENSCJAG00000020379
aotus_nancymaae ENSANAG00000022163
carlito_syrichta ENSTSYG00000003826
propithecus_coquereli ENSPCOG00000015152
microcebus_murinus ENSMICG00000007525
prolemur_simus ENSPSMG00000010892
otolemur_garnettii ENSOGAG00000009706
oryctolagus_cuniculus ENSOCUG00000002226
ochotona_princeps ENSOPRG00000017343
erinaceus_europaeus ENSEEUG00000005906
procavia_capensis ENSPCAG00000007498
echinops_telfairi ENSETEG00000008042
loxodonta_africana ENSLAFG00000001684
phascolarctos_cinereus ENSPCIG00000003062
notamacropus_eugenii ENSMEUG00000007663
sarcophilus_harrisii ENSSHAG00000010978
monodelphis_domestica ENSMODG00000008751
ornithorhynchus_anatinus ENSOANG00000001530
ornithorhynchus_anatinus ENSOANG00000028465
sphenodon_punctatus ENSSPUG00000002438
ornithorhynchus_anatinus ENSOANG00000013957
petromyzon_marinus ENSPMAG00000000840
nothoprocta_perdicaria ENSNPEG00000014884
nothoprocta_perdicaria ENSNPEG00000014883
apteryx_owenii ENSAOWG00000005954
apteryx_haastii ENSAHAG00000006535
apteryx_rowi ENSARWG00000000310
dromaius_novaehollandiae ENSDNVG00000007404
meleagris_gallopavo ENSMGAG00000011394
meleagris_gallopavo ENSMGAG00000017041
gallus_gallus ENSGALG00000009445
coturnix_japonica ENSCJPG00005020145
numida_meleagris ENSNMEG00000012826
anas_platyrhynchos_platyrhynchos ENSAPLG00000021626
anas_platyrhynchos_platyrhynchos ENSAPLG00000021679
anser_brachyrhynchus ENSABRG00000000924
calidris_pygmaea ENSCPGG00000011338
calidris_pugnax ENSCPUG00000019464
melopsittacus_undulatus ENSMUNG00000006051
parus_major ENSPMJG00000005637
cyanistes_caeruleus ENSCCEG00000017716
taeniopygia_guttata ENSTGUG00000016361
taeniopygia_guttata ENSTGUG00000011167
lonchura_striata_domestica ENSLSDG00000017856
ficedula_albicollis ENSFALG00000002164
taeniopygia_guttata ENSTGUG00000016229
serinus_canaria ENSSCAG00000014059
junco_hyemalis ENSJHYG00000010409
zonotrichia_albicollis ENSZALG00000012677
lepidothrix_coronata ENSLCOG00000010017
manacus_vitellinus ENSMVIG00005015650
crocodylus_porosus ENSCPRG00005010451
gopherus_agassizii ENSGAGG00000023117
chelonoidis_abingdonii ENSCABG00000018000
chrysemys_picta_bellii ENSCPBG00000002119
pelodiscus_sinensis ENSPSIG00000016807
anolis_carolinensis ENSACAG00000017047
anolis_carolinensis ENSACAG00000023795
pogona_vitticeps ENSPVIG00000014001
salvator_merianae ENSSMRG00000004622
notechis_scutatus ENSNSUG00000001107
