vombatus_ursinus ENSVURG00010019635
colobus_angolensis ENSCANG00000027862
piliocolobus_tephrosceles ENSPTEG00000031085
rhinopithecus_roxellana ENSRROG00000001301
rhinopithecus_bieti ENSRBIG00000029803
macaca_fascicularis ENSMFAG00000034559
macaca_mulatta ENSMMUG00000014138
macaca_nemestrina ENSMNEG00000035486
papio_anubis ENSPANG00000004657
mandrillus_leucophaeus ENSMLEG00000033176
cercocebus_atys ENSCATG00000033279
theropithecus_gelada ENSTGEG00000025109
chlorocebus_sabaeus ENSCSAG00000001162
pongo_abelii ENSPPYG00000001472
nomascus_leucogenys ENSNLEG00000012288
homo_sapiens ENSG00000198815
gorilla_gorilla ENSGGOG00000013618
pan_troglodytes ENSPTRG00000000606
pan_paniscus ENSPPAG00000034767
cebus_capucinus ENSCCAG00000034037
saimiri_boliviensis ENSSBOG00000019519
callithrix_jacchus ENSCJAG00000003088
aotus_nancymaae ENSANAG00000026028
carlito_syrichta ENSTSYG00000028466
prolemur_simus ENSPSMG00000012935
microcebus_murinus ENSMICG00000010441
propithecus_coquereli ENSPCOG00000024504
otolemur_garnettii ENSOGAG00000008237
prolemur_simus ENSPSMG00000020193
spermophilus_dauricus ENSSDAG00000000741
tupaia_belangeri ENSTBEG00000013462
loxodonta_africana ENSLAFG00000017663
echinops_telfairi ENSETEG00000014454
procavia_capensis ENSPCAG00000008581
choloepus_hoffmanni ENSCHOG00000003931
dasypus_novemcinctus ENSDNOG00000008585
ornithorhynchus_anatinus ENSOANG00000009728
ornithorhynchus_anatinus ENSOANG00000005941
xenopus_tropicalis ENSXETG00000016342
latimeria_chalumnae ENSLACG00000008649
hucho_hucho ENSHHUG00000041181
esox_lucius ENSELUG00000023334
poecilia_latipinna ENSPLAG00000005583
poecilia_mexicana ENSPMEG00000019325
fundulus_heteroclitus ENSFHEG00000018600
kryptolebias_marmoratus ENSKMAG00000004935
oryzias_latipes ENSORLG00015016164
oryzias_latipes ENSORLG00000026457
oryzias_latipes ENSORLG00020020356
oryzias_melastigma ENSOMEG00000022208
gouania_willdenowi ENSGWIG00000022756
amphiprion_percula ENSAPEG00000003846
amphiprion_ocellaris ENSAOCG00000016039
acanthochromis_polyacanthus ENSAPOG00000017963
stegastes_partitus ENSSPAG00000007049
parambassis_ranga ENSPRNG00000005455
maylandia_zebra ENSMZEG00005014487
astatotilapia_calliptera ENSACLG00000015068
pundamilia_nyererei ENSPNYG00000017698
haplochromis_burtoni ENSHBUG00000003253
oreochromis_niloticus ENSONIG00000003923
amphilophus_citrinellus ENSACIG00000010869
larimichthys_crocea ENSLCRG00005020904
labrus_bergylta ENSLBEG00000023945
mola_mola ENSMMOG00000010809
takifugu_rubripes ENSTRUG00000014515
cottoperca_gobio ENSCGOG00000000627
gasterosteus_aculeatus ENSGACG00000007398
mastacembelus_armatus ENSMAMG00000015508
monopterus_albus ENSMALG00000003387
anabas_testudineus ENSATEG00000024938
betta_splendens ENSBSLG00000021772
lates_calcarifer ENSLCAG00010024066
scophthalmus_maximus ENSSMAG00000015313
seriola_dumerili ENSSDUG00000014707
seriola_lalandi ENSSLDG00000018520
cynoglossus_semilaevis ENSCSEG00000021704
hippocampus_comes ENSHCOG00000020570
gadus_morhua ENSGMOG00000001764
scleropages_formosus ENSSFOG00015007924
scleropages_formosus ENSSFOG00015011193
paramormyrops_kingsleyae ENSPKIG00000012480
lepisosteus_oculatus ENSLOCG00000001575
erpetoichthys_calabaricus ENSECRG00000007696
astyanax_mexicanus ENSAMXG00005006257
electrophorus_electricus ENSEEEG00000010600
periophthalmus_magnuspinnatus ENSPMGG00000023535
clupea_harengus ENSCHAG00000005424
callorhinchus_milii ENSCMIG00000017540
hucho_hucho ENSHHUG00000034390
ciona_intestinalis ENSCING00000001086
