scleropages_formosus ENSSFOG00015014062
bison_bison_bison ENSBBBG00000021726
ictidomys_tridecemlineatus ENSSTOG00000012937
urocitellus_parryii ENSUPAG00010004443
marmota_marmota_marmota ENSMMMG00000007182
dipodomys_ordii ENSDORG00000025031
erinaceus_europaeus ENSEEUG00000011808
microcebus_murinus ENSMICG00000043210
neovison_vison ENSNVIG00000010939
canis_lupus_familiaris ENSCAFG00000014050
capra_hircus ENSCHIG00000000417
carlito_syrichta ENSTSYG00000036771
oryctolagus_cuniculus ENSOCUG00000003475
echinops_telfairi ENSETEG00000013860
dasypus_novemcinctus ENSDNOG00000010090
pan_troglodytes ENSPTRG00000002590
homo_sapiens ENSG00000148730
gorilla_gorilla ENSGGOG00000036271
nomascus_leucogenys ENSNLEG00000016121
papio_anubis ENSPANG00000022261
macaca_nemestrina ENSMNEG00000032389
theropithecus_gelada ENSTGEG00000028889
chlorocebus_sabaeus ENSCSAG00000008294
piliocolobus_tephrosceles ENSPTEG00000032554
rhinopithecus_bieti ENSRBIG00000044383
pongo_abelii ENSPPYG00000002371
nomascus_leucogenys ENSNLEG00000029057
cercocebus_atys ENSCATG00000032356
macaca_fascicularis ENSMFAG00000000143
rhinopithecus_roxellana ENSRROG00000041447
pan_paniscus ENSPPAG00000038670
nomascus_leucogenys ENSNLEG00000027712
mandrillus_leucophaeus ENSMLEG00000035598
papio_anubis ENSPANG00000034327
macaca_fascicularis ENSMFAG00000002192
macaca_nemestrina ENSMNEG00000033973
cercocebus_atys ENSCATG00000025087
colobus_angolensis_palliatus ENSCANG00000017895
macaca_fascicularis ENSMFAG00000000272
macaca_mulatta ENSMMUG00000045244
papio_anubis ENSPANG00000021392
theropithecus_gelada ENSTGEG00000004939
piliocolobus_tephrosceles ENSPTEG00000022069
piliocolobus_tephrosceles ENSPTEG00000016241
pan_paniscus ENSPPAG00000041572
pan_troglodytes ENSPTRG00000048274
gorilla_gorilla ENSGGOG00000041553
cebus_capucinus ENSCCAG00000037637
callithrix_jacchus ENSCJAG00000040001
aotus_nancymaae ENSANAG00000024340
castor_canadensis ENSCCNG00000030864
jaculus_jaculus ENSJJAG00000017843
octodon_degus ENSODEG00000014467
heterocephalus_glaber_male ENSHGLG00100008743
cricetulus_griseus_crigri-picr ENSCGRG00015006476
macaca_mulatta ENSMMUG00000023169
equus_asinus_asinus ENSEASG00005016053
equus_caballus ENSECAG00000034245
choloepus_hoffmanni ENSCHOG00000009721
ovis_aries ENSOARG00000006063
vicugna_pacos ENSVPAG00000002634
piliocolobus_tephrosceles ENSPTEG00000006781
theropithecus_gelada ENSTGEG00000021690
spermophilus_dauricus ENSSDAG00000014241
loxodonta_africana ENSLAFG00000006809
procavia_capensis ENSPCAG00000014350
ailuropoda_melanoleuca ENSAMEG00000017848
sorex_araneus ENSSARG00000000841
tursiops_truncatus ENSTTRG00000003181
cricetulus_griseus_crigri ENSCGRG00000013786
cricetulus_griseus_chok1gshd ENSCGRG00001010892
mesocricetus_auratus ENSMAUG00000012220
microtus_ochrogaster ENSMOCG00000013203
peromyscus_maniculatus_bairdii ENSPEMG00000020578
mus_musculus ENSMUSG00000020091
mus_spicilegus ENSMSIG00000013532
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016178
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015367
mus_pahari MGP_PahariEiJ_G0030783
rattus_norvegicus ENSRNOG00000055391
meriones_unguiculatus ENSMUGG00000004312
nannospalax_galili ENSNGAG00000021168
pan_paniscus ENSPPAG00000022070
panthera_tigris_altaica ENSPTIG00000014411
panthera_pardus ENSPPRG00000018412
bos_mutus ENSBMUG00000016770
ursus_maritimus ENSUMAG00000007968
tupaia_belangeri ENSTBEG00000003587
heterocephalus_glaber_female ENSHGLG00000009800
heterocephalus_glaber_male ENSHGLG00100006847
cavia_porcellus ENSCPOG00000039594
colobus_angolensis_palliatus ENSCANG00000035781
mandrillus_leucophaeus ENSMLEG00000034679
saimiri_boliviensis_boliviensis ENSSBOG00000021003
pteropus_vampyrus ENSPVAG00000000103
myotis_lucifugus ENSMLUG00000015295
xenopus_tropicalis ENSXETG00000025651
latimeria_chalumnae ENSLACG00000016130
