caenorhabditis_elegans_strain_n2 WBGene00018013
hippocampus_comes ENSHCOG00000013701
gadus_morhua ENSGMOG00000012443
esox_lucius ENSELUG00000014927
pygocentrus_nattereri ENSPNAG00000012074
astyanax_mexicanus ENSAMXG00000015307
ictalurus_punctatus ENSIPUG00000013332
danio_rerio ENSDARG00000070084
paramormyrops_kingsleyae ENSPKIG00000008224
scleropages_formosus ENSSFOG00015015180
lepisosteus_oculatus ENSLOCG00000015494
eptatretus_burgeri ENSEBUG00000005523
ciona_intestinalis ENSCING00000001172
ciona_savignyi ENSCSAVG00000008764
