pteropus_vampyrus ENSPVAG00000001697
loxodonta_africana ENSLAFG00000023014
echinops_telfairi ENSETEG00000013941
choloepus_hoffmanni ENSCHOG00000004808
dasypus_novemcinctus ENSDNOG00000002281
sorex_araneus ENSSARG00000004707
phascolarctos_cinereus ENSPCIG00000011794
notamacropus_eugenii ENSMEUG00000002834
monodelphis_domestica ENSMODG00000018648
ornithorhynchus_anatinus ENSOANG00000007757
calidris_pygmaea ENSCPGG00000007172
calidris_pugnax ENSCPUG00000018867
melopsittacus_undulatus ENSMUNG00000014173
lonchura_striata_domestica ENSLSDG00000001503
taeniopygia_guttata ENSTGUG00000005735
serinus_canaria ENSSCAG00000008766
zonotrichia_albicollis ENSZALG00000000325
junco_hyemalis ENSJHYG00000017540
ficedula_albicollis ENSFALG00000003540
parus_major ENSPMJG00000016460
cyanistes_caeruleus ENSCCEG00000001449
lepidothrix_coronata ENSLCOG00000006237
manacus_vitellinus ENSMVIG00005011414
gallus_gallus ENSGALG00000002070
meleagris_gallopavo ENSMGAG00000001148
coturnix_japonica ENSCJPG00005015652
numida_meleagris ENSNMEG00000017146
anser_brachyrhynchus ENSABRG00000006868
anas_platyrhynchos_platyrhynchos ENSAPLG00000009195
apteryx_haastii ENSAHAG00000016673
apteryx_owenii ENSAOWG00000011819
apteryx_rowi ENSARWG00000002455
dromaius_novaehollandiae ENSDNVG00000000427
nothoprocta_perdicaria ENSNPEG00000013409
crocodylus_porosus ENSCPRG00005008884
gopherus_agassizii ENSGAGG00000021322
chelonoidis_abingdonii ENSCABG00000019164
chrysemys_picta_bellii ENSCPBG00000019138
pelodiscus_sinensis ENSPSIG00000002830
pogona_vitticeps ENSPVIG00000024008
anolis_carolinensis ENSACAG00000005182
notechis_scutatus ENSNSUG00000011767
salvator_merianae ENSSMRG00000021975
sphenodon_punctatus ENSSPUG00000014961
xenopus_tropicalis ENSXETG00000002957
latimeria_chalumnae ENSLACG00000017049
sarcophilus_harrisii ENSSHAG00000014454
pygocentrus_nattereri ENSPNAG00000009963
astyanax_mexicanus ENSAMXG00000005800
ictalurus_punctatus ENSIPUG00000018357
danio_rerio ENSDARG00000079352
esox_lucius ENSELUG00000023100
scleropages_formosus ENSSFOG00015019270
paramormyrops_kingsleyae ENSPKIG00000002565
gasterosteus_aculeatus ENSGACG00000003760
cynoglossus_semilaevis ENSCSEG00000003021
mastacembelus_armatus ENSMAMG00000009735
monopterus_albus ENSMALG00000015999
anabas_testudineus ENSATEG00000010816
seriola_dumerili ENSSDUG00000021838
seriola_lalandi_dorsalis ENSSLDG00000003120
scophthalmus_maximus ENSSMAG00000001505
astatotilapia_calliptera ENSACLG00000024963
maylandia_zebra ENSMZEG00005008912
haplochromis_burtoni ENSHBUG00000013006
pundamilia_nyererei ENSPNYG00000019866
neolamprologus_brichardi ENSNBRG00000013596
oreochromis_niloticus ENSONIG00000019312
amphilophus_citrinellus ENSACIG00000007254
kryptolebias_marmoratus ENSKMAG00000014621
amphiprion_percula ENSAPEG00000020745
amphiprion_ocellaris ENSAOCG00000003997
acanthochromis_polyacanthus ENSAPOG00000019256
stegastes_partitus ENSSPAG00000017173
takifugu_rubripes ENSTRUG00000000628
tetraodon_nigroviridis ENSTNIG00000013766
mola_mola ENSMMOG00000005579
labrus_bergylta ENSLBEG00000026766
xiphophorus_maculatus ENSXMAG00000016556
xiphophorus_couchianus ENSXCOG00000006049
gambusia_affinis ENSGAFG00000017277
poecilia_formosa ENSPFOG00000003244
poecilia_mexicana ENSPMEG00000019392
poecilia_latipinna ENSPLAG00000017026
poecilia_reticulata ENSPREG00000015981
fundulus_heteroclitus ENSFHEG00000009019
cyprinodon_variegatus ENSCVAG00000012972
oryzias_latipes ENSORLG00020020404
oryzias_latipes_asm223469v1 ENSORLG00015016511
oryzias_latipes ENSORLG00000015499
oryzias_melastigma ENSOMEG00000002807
periophthalmus_magnuspinnatus ENSPMGG00000018466
hippocampus_comes ENSHCOG00000014176
gadus_morhua ENSGMOG00000019116
esox_lucius ENSELUG00000007391
pygocentrus_nattereri ENSPNAG00000028207
astyanax_mexicanus ENSAMXG00000004665
ictalurus_punctatus ENSIPUG00000011200
danio_rerio ENSDARG00000056924
scleropages_formosus ENSSFOG00015005716
lepisosteus_oculatus ENSLOCG00000005291
eptatretus_burgeri ENSEBUG00000002629
ciona_intestinalis ENSCING00000003681
drosophila_melanogaster FBgn0262714
