caenorhabditis_elegans_strain_n2 WBGene00008081
manacus_vitellinus ENSMVIG00005009864
lonchura_striata_domestica ENSLSDG00000004269
taeniopygia_guttata ENSTGUG00000006961
serinus_canaria ENSSCAG00000008533
zonotrichia_albicollis ENSZALG00000004597
parus_major ENSPMJG00000006518
cyanistes_caeruleus ENSCCEG00000017019
ficedula_albicollis ENSFALG00000011261
anas_platyrhynchos_platyrhynchos ENSAPLG00000015619
gallus_gallus ENSGALG00000007520
meleagris_gallopavo ENSMGAG00000009772
coturnix_japonica ENSCJPG00005017509
numida_meleagris ENSNMEG00000003450
anser_brachyrhynchus ENSABRG00000001696
calidris_pygmaea ENSCPGG00000003262
calidris_pugnax ENSCPUG00000015234
apteryx_haastii ENSAHAG00000010128
apteryx_owenii ENSAOWG00000009056
apteryx_rowi ENSARWG00000013152
dromaius_novaehollandiae ENSDNVG00000015465
nothoprocta_perdicaria ENSNPEG00000001972
crocodylus_porosus ENSCPRG00005008940
chelonoidis_abingdonii ENSCABG00000010808
gopherus_agassizii ENSGAGG00000019367
chrysemys_picta_bellii ENSCPBG00000016812
pelodiscus_sinensis ENSPSIG00000009805
pogona_vitticeps ENSPVIG00000022935
anolis_carolinensis ENSACAG00000007488
notechis_scutatus ENSNSUG00000017023
salvator_merianae ENSSMRG00000013632
sphenodon_punctatus ENSSPUG00000013326
xenopus_tropicalis ENSXETG00000000781
latimeria_chalumnae ENSLACG00000003529
pygocentrus_nattereri ENSPNAG00000014761
astyanax_mexicanus ENSAMXG00000009750
ictalurus_punctatus ENSIPUG00000013988
danio_rerio ENSDARG00000016994
pygocentrus_nattereri ENSPNAG00000026211
astyanax_mexicanus ENSAMXG00000014826
ictalurus_punctatus ENSIPUG00000015965
danio_rerio ENSDARG00000037397
esox_lucius ENSELUG00000024456
esox_lucius ENSELUG00000020574
poecilia_formosa ENSPFOG00000009045
poecilia_latipinna ENSPLAG00000001792
poecilia_mexicana ENSPMEG00000018123
poecilia_reticulata ENSPREG00000017541
xiphophorus_maculatus ENSXMAG00000009850
xiphophorus_couchianus ENSXCOG00000002224
gambusia_affinis ENSGAFG00000002810
poecilia_latipinna ENSPLAG00000015684
poecilia_mexicana ENSPMEG00000002542
xiphophorus_couchianus ENSXCOG00000002245
cyprinodon_variegatus ENSCVAG00000020346
kryptolebias_marmoratus ENSKMAG00000011732
gasterosteus_aculeatus ENSGACG00000017801
takifugu_rubripes ENSTRUG00000013193
tetraodon_nigroviridis ENSTNIG00000013132
mola_mola ENSMMOG00000003196
cynoglossus_semilaevis ENSCSEG00000008461
amphiprion_ocellaris ENSAOCG00000010924
amphiprion_percula ENSAPEG00000011866
acanthochromis_polyacanthus ENSAPOG00000007456
stegastes_partitus ENSSPAG00000015865
astatotilapia_calliptera ENSACLG00000013862
pundamilia_nyererei ENSPNYG00000017034
maylandia_zebra ENSMZEG00005003098
haplochromis_burtoni ENSHBUG00000010826
oreochromis_niloticus ENSONIG00000005118
neolamprologus_brichardi ENSNBRG00000004925
amphilophus_citrinellus ENSACIG00000006530
oryzias_latipes ENSORLG00020016941
oryzias_latipes_asm223469v1 ENSORLG00015019267
oryzias_latipes ENSORLG00000003532
oryzias_melastigma ENSOMEG00000021085
monopterus_albus ENSMALG00000014070
mastacembelus_armatus ENSMAMG00000001959
anabas_testudineus ENSATEG00000012543
seriola_lalandi_dorsalis ENSSLDG00000001122
seriola_dumerili ENSSDUG00000014680
scophthalmus_maximus ENSSMAG00000019524
labrus_bergylta ENSLBEG00000009669
hippocampus_comes ENSHCOG00000000822
periophthalmus_magnuspinnatus ENSPMGG00000012193
gadus_morhua ENSGMOG00000017646
paramormyrops_kingsleyae ENSPKIG00000007580
scleropages_formosus ENSSFOG00015000824
lepisosteus_oculatus ENSLOCG00000008342
eptatretus_burgeri ENSEBUG00000007799
ciona_savignyi ENSCSAVG00000011755
ciona_intestinalis ENSCING00000000505
