ursus_americanus ENSUAMG00000002091
ornithorhynchus_anatinus ENSOANG00000008792
rhinopithecus_bieti ENSRBIG00000035314
anolis_carolinensis ENSACAG00000001834
pogona_vitticeps ENSPVIG00000010284
notechis_scutatus ENSNSUG00000011909
salvator_merianae ENSSMRG00000001082
sphenodon_punctatus ENSSPUG00000002320
dromaius_novaehollandiae ENSDNVG00000014392
nothoprocta_perdicaria ENSNPEG00000004558
apteryx_haastii ENSAHAG00000017693
apteryx_owenii ENSAOWG00000005154
apteryx_rowi ENSARWG00000000431
apteryx_rowi ENSARWG00000000422
meleagris_gallopavo ENSMGAG00000005909
gallus_gallus ENSGALG00000002692
numida_meleagris ENSNMEG00000001762
anser_brachyrhynchus ENSABRG00000012693
anas_platyrhynchos_platyrhynchos ENSAPLG00000006673
calidris_pugnax ENSCPUG00000017704
calidris_pygmaea ENSCPGG00000018208
crocodylus_porosus ENSCPRG00005014273
gopherus_agassizii ENSGAGG00000023610
chelonoidis_abingdonii ENSCABG00000004676
chrysemys_picta_bellii ENSCPBG00000027163
pelodiscus_sinensis ENSPSIG00000005342
latimeria_chalumnae ENSLACG00000014744
paramormyrops_kingsleyae ENSPKIG00000022271
scleropages_formosus ENSSFOG00015003893
poecilia_formosa ENSPFOG00000015257
poecilia_latipinna ENSPLAG00000008746
poecilia_mexicana ENSPMEG00000010219
poecilia_reticulata ENSPREG00000013075
gambusia_affinis ENSGAFG00000016086
xiphophorus_maculatus ENSXMAG00000017919
fundulus_heteroclitus ENSFHEG00000016622
cyprinodon_variegatus ENSCVAG00000014217
kryptolebias_marmoratus ENSKMAG00000016417
oryzias_latipes ENSORLG00020012497
oryzias_latipes ENSORLG00000007369
oryzias_latipes_asm223469v1 ENSORLG00015007861
oryzias_melastigma ENSOMEG00000011838
labrus_bergylta ENSLBEG00000023772
cynoglossus_semilaevis ENSCSEG00000016767
monopterus_albus ENSMALG00000001297
amphiprion_percula ENSAPEG00000023252
amphiprion_ocellaris ENSAOCG00000005683
acanthochromis_polyacanthus ENSAPOG00000013872
stegastes_partitus ENSSPAG00000000862
mola_mola ENSMMOG00000013167
seriola_dumerili ENSSDUG00000018853
seriola_lalandi_dorsalis ENSSLDG00000004955
gasterosteus_aculeatus ENSGACG00000004880
scophthalmus_maximus ENSSMAG00000007931
astatotilapia_calliptera ENSACLG00000000876
maylandia_zebra ENSMZEG00005002149
haplochromis_burtoni ENSHBUG00000011683
pundamilia_nyererei ENSPNYG00000004783
oreochromis_niloticus ENSONIG00000014761
neolamprologus_brichardi ENSNBRG00000009398
amphilophus_citrinellus ENSACIG00000010922
anabas_testudineus ENSATEG00000025135
mastacembelus_armatus ENSMAMG00000003768
periophthalmus_magnuspinnatus ENSPMGG00000007724
gadus_morhua ENSGMOG00000010859
lepisosteus_oculatus ENSLOCG00000010042
