anser_brachyrhynchus ENSABRG00000023064
otolemur_garnettii ENSOGAG00000012908
tupaia_belangeri ENSTBEG00000010399
heterocephalus_glaber ENSHGLG00000003393
heterocephalus_glaber ENSHGLG00100007432
fukomys_damarensis ENSFDAG00000011709
octodon_degus ENSODEG00000011790
chinchilla_lanigera ENSCLAG00000010299
cavia_porcellus ENSCPOG00000004796
cavia_aperea ENSCAPG00000015384
ictidomys_tridecemlineatus ENSSTOG00000007744
urocitellus_parryii ENSUPAG00010011360
spermophilus_dauricus ENSSDAG00000014976
marmota_marmota ENSMMMG00000006722
mus_spicilegus ENSMSIG00000016975
mus_spretus MGP_SPRETEiJ_G0016980
mus_musculus ENSMUSG00000056342
mus_caroli MGP_CAROLIEiJ_G0016137
mus_pahari MGP_PahariEiJ_G0016753
rattus_norvegicus ENSRNOG00000051889
meriones_unguiculatus ENSMUGG00000005885
cricetulus_griseus ENSCGRG00001006322
cricetulus_griseus ENSCGRG00000007198
cricetulus_griseus ENSCGRG00015027621
mesocricetus_auratus ENSMAUG00000015413
peromyscus_maniculatus ENSPEMG00000013241
microtus_ochrogaster ENSMOCG00000002256
nannospalax_galili ENSNGAG00000023618
jaculus_jaculus ENSJJAG00000012692
dipodomys_ordii ENSDORG00000012062
oryctolagus_cuniculus ENSOCUG00000017819
ochotona_princeps ENSOPRG00000011159
pteropus_vampyrus ENSPVAG00000002525
myotis_lucifugus ENSMLUG00000003414
bos_indicus ENSBIXG00000015698
bos_taurus ENSBTAG00000006027
bos_indicus ENSBIXG00005010569
bos_mutus ENSBMUG00000026397
bison_bison ENSBBBG00000004065
ovis_aries ENSOARG00000020221
capra_hircus ENSCHIG00000015071
tursiops_truncatus ENSTTRG00000013368
sus_scrofa ENSSSCG00000008382
vicugna_pacos ENSVPAG00000011437
ursus_maritimus ENSUMAG00000019333
ursus_americanus ENSUAMG00000017708
ailuropoda_melanoleuca ENSAMEG00000018249
canis_lupus ENSCAFG00000003007
canis_lupus ENSCAFG00020026887
vulpes_vulpes ENSVVUG00000010616
neovison_vison ENSNVIG00000012085
mustela_putorius ENSMPUG00000005248
panthera_pardus ENSPPRG00000024570
panthera_tigris ENSPTIG00000016516
felis_catus ENSFCAG00000009478
equus_caballus ENSECAG00000022272
equus_asinus ENSEASG00005002220
sorex_araneus ENSSARG00000003839
erinaceus_europaeus ENSEEUG00000009008
dasypus_novemcinctus ENSDNOG00000003767
choloepus_hoffmanni ENSCHOG00000005285
loxodonta_africana ENSLAFG00000016317
procavia_capensis ENSPCAG00000015252
echinops_telfairi ENSETEG00000016613
ornithorhynchus_anatinus ENSOANG00000012415
xenopus_tropicalis ENSXETG00000002264
latimeria_chalumnae ENSLACG00000018363
erpetoichthys_calabaricus ENSECRG00000020472
callorhinchus_milii ENSCMIG00000002560
lepisosteus_oculatus ENSLOCG00000016101
eptatretus_burgeri ENSEBUG00000008303
paramormyrops_kingsleyae ENSPKIG00000005774
scleropages_formosus ENSSFOG00015001953
astyanax_mexicanus ENSAMXG00000002913
astyanax_mexicanus ENSAMXG00005012013
pygocentrus_nattereri ENSPNAG00000003107
ictalurus_punctatus ENSIPUG00000024387
danio_rerio ENSDARG00000102252
clupea_harengus ENSCHAG00000003621
mastacembelus_armatus ENSMAMG00000023021
monopterus_albus ENSMALG00000008498
anabas_testudineus ENSATEG00000020612
seriola_dumerili ENSSDUG00000000583
seriola_lalandi ENSSLDG00000017444
lates_calcarifer ENSLCAG00010027723
larimichthys_crocea ENSLCRG00005000282
labrus_bergylta ENSLBEG00000002206
mola_mola ENSMMOG00000018761
cottoperca_gobio ENSCGOG00000000003
gasterosteus_aculeatus ENSGACG00000019735
amphiprion_ocellaris ENSAOCG00000019160
amphiprion_percula ENSAPEG00000006673
acanthochromis_polyacanthus ENSAPOG00000002447
stegastes_partitus ENSSPAG00000016399
stegastes_partitus ENSSPAG00000010186
maylandia_zebra ENSMZEG00005005014
astatotilapia_calliptera ENSACLG00000015410
pundamilia_nyererei ENSPNYG00000023460
haplochromis_burtoni ENSHBUG00000007260
neolamprologus_brichardi ENSNBRG00000003600
oreochromis_niloticus ENSONIG00000012445
amphilophus_citrinellus ENSACIG00000010324
gouania_willdenowi ENSGWIG00000023068
poecilia_reticulata ENSPREG00000020616
poecilia_formosa ENSPFOG00000002074
xiphophorus_maculatus ENSXMAG00000005819
xiphophorus_couchianus ENSXCOG00000011941
fundulus_heteroclitus ENSFHEG00000002359
cyprinodon_variegatus ENSCVAG00000016484
kryptolebias_marmoratus ENSKMAG00000004960
oryzias_latipes ENSORLG00000001605
oryzias_latipes ENSORLG00020015767
oryzias_latipes ENSORLG00015015317
oryzias_melastigma ENSOMEG00000007275
cynoglossus_semilaevis ENSCSEG00000020739
periophthalmus_magnuspinnatus ENSPMGG00000019011
hucho_hucho ENSHHUG00000037082
esox_lucius ENSELUG00000001065
petromyzon_marinus ENSPMAG00000001292
eptatretus_burgeri ENSEBUG00000017025
