xiphophorus_maculatus ENSXMAG00000006361
taeniopygia_guttata ENSTGUG00000000919
cyanistes_caeruleus ENSCCEG00000009906
ficedula_albicollis ENSFALG00000007036
manacus_vitellinus ENSMVIG00005009756
pogona_vitticeps ENSPVIG00000022745
anolis_carolinensis ENSACAG00000000947
notechis_scutatus ENSNSUG00000007060
salvator_merianae ENSSMRG00000014288
chrysemys_picta ENSCPBG00000017034
gopherus_agassizii ENSGAGG00000000847
crocodylus_porosus ENSCPRG00005006937
sphenodon_punctatus ENSSPUG00000018404
sus_scrofa ENSSSCG00000011106
tursiops_truncatus ENSTTRG00000012105
bos_taurus ENSBTAG00000016060
ovis_aries ENSOARG00000016854
erinaceus_europaeus ENSEEUG00000003158
equus_asinus ENSEASG00005010309
sorex_araneus ENSSARG00000005389
pteropus_vampyrus ENSPVAG00000005072
ursus_maritimus ENSUMAG00000016850
ursus_americanus ENSUAMG00000004807
ailuropoda_melanoleuca ENSAMEG00000007902
mustela_putorius ENSMPUG00000005982
canis_lupus ENSCAFG00000003685
microcebus_murinus ENSMICG00000000835
propithecus_coquereli ENSPCOG00000017929
dasypus_novemcinctus ENSDNOG00000000427
procavia_capensis ENSPCAG00000010193
cebus_capucinus ENSCCAG00000020678
saimiri_boliviensis ENSSBOG00000031632
aotus_nancymaae ENSANAG00000036868
macaca_fascicularis ENSMFAG00000044046
macaca_nemestrina ENSMNEG00000027798
macaca_mulatta ENSMMUG00000022508
cercocebus_atys ENSCATG00000036311
mandrillus_leucophaeus ENSMLEG00000032082
papio_anubis ENSPANG00000022744
chlorocebus_sabaeus ENSCSAG00000011357
rhinopithecus_roxellana ENSRROG00000029750
rhinopithecus_bieti ENSRBIG00000043101
pongo_abelii ENSPPYG00000002198
panthera_pardus ENSPPRG00000014042
felis_catus ENSFCAG00000043654
panthera_tigris ENSPTIG00000007677
urocitellus_parryii ENSUPAG00010000548
ochotona_princeps ENSOPRG00000008805
bison_bison ENSBBBG00000006144
microcebus_murinus ENSMICG00000026503
propithecus_coquereli ENSPCOG00000009420
microcebus_murinus ENSMICG00000026518
colobus_angolensis ENSCANG00000001629
octodon_degus ENSODEG00000004461
octodon_degus ENSODEG00000004444
cavia_porcellus ENSCPOG00000015442
cavia_aperea ENSCAPG00000013657
chinchilla_lanigera ENSCLAG00000004793
heterocephalus_glaber ENSHGLG00000006493
heterocephalus_glaber ENSHGLG00100016293
fukomys_damarensis ENSFDAG00000004280
jaculus_jaculus ENSJJAG00000008360
spermophilus_dauricus ENSSDAG00000014692
ictidomys_tridecemlineatus ENSSTOG00000034525
tupaia_belangeri ENSTBEG00000004847
echinops_telfairi ENSETEG00000004357
choloepus_hoffmanni ENSCHOG00000006471
oryctolagus_cuniculus ENSOCUG00000001657
nannospalax_galili ENSNGAG00000021301
vicugna_pacos ENSVPAG00000004447
prolemur_simus ENSPSMG00000004589
microcebus_murinus ENSMICG00000045086
otolemur_garnettii ENSOGAG00000013986
carlito_syrichta ENSTSYG00000012085
carlito_syrichta ENSTSYG00000031174
castor_canadensis ENSCCNG00000009466
dipodomys_ordii ENSDORG00000001162
mus_spicilegus ENSMSIG00000021310
mus_spretus MGP_SPRETEiJ_G0022880
mus_musculus ENSMUSG00000063889
mus_caroli MGP_CAROLIEiJ_G0021964
mus_pahari MGP_PahariEiJ_G0018702
rattus_norvegicus ENSRNOG00000014900
meriones_unguiculatus ENSMUGG00000019001
cricetulus_griseus ENSCGRG00001013907
cricetulus_griseus ENSCGRG00000004681
cricetulus_griseus ENSCGRG00015025201
mesocricetus_auratus ENSMAUG00000008158
microtus_ochrogaster ENSMOCG00000002538
peromyscus_maniculatus ENSPEMG00000010762
ictidomys_tridecemlineatus ENSSTOG00000005403
urocitellus_parryii ENSUPAG00010001719
spermophilus_dauricus ENSSDAG00000007454
marmota_marmota ENSMMMG00000015477
equus_caballus ENSECAG00000011220
myotis_lucifugus ENSMLUG00000015031
vulpes_vulpes ENSVVUG00000000824
canis_lupus ENSCAFG00020000830
neovison_vison ENSNVIG00000013392
piliocolobus_tephrosceles ENSPTEG00000028415
theropithecus_gelada ENSTGEG00000026380
pan_troglodytes ENSPTRG00000002420
pan_paniscus ENSPPAG00000036551
homo_sapiens ENSG00000095794
gorilla_gorilla ENSGGOG00000003999
nomascus_leucogenys ENSNLEG00000018140
callithrix_jacchus ENSCJAG00000014066
bos_mutus ENSBMUG00000002895
bison_bison ENSBBBG00000015988
capra_hircus ENSCHIG00000017312
loxodonta_africana ENSLAFG00000000007
sarcophilus_harrisii ENSSHAG00000017148
phascolarctos_cinereus ENSPCIG00000007139
monodelphis_domestica ENSMODG00000006900
ornithorhynchus_anatinus ENSOANG00000006077
notamacropus_eugenii ENSMEUG00000005351
phascolarctos_cinereus ENSPCIG00000030217
gopherus_agassizii ENSGAGG00000000862
panthera_pardus ENSPPRG00000019205
panthera_tigris ENSPTIG00000011397
felis_catus ENSFCAG00000006017
castor_canadensis ENSCCNG00000001474
nannospalax_galili ENSNGAG00000014926
serinus_canaria ENSSCAG00000008453
lepidothrix_coronata ENSLCOG00000010491
zonotrichia_albicollis ENSZALG00000016887
gopherus_agassizii ENSGAGG00000000868
lonchura_striata ENSLSDG00000001645
lepidothrix_coronata ENSLCOG00000010490
apteryx_owenii ENSAOWG00000001976
apteryx_haastii ENSAHAG00000014042
apteryx_rowi ENSARWG00000000299
chrysemys_picta ENSCPBG00000017037
chrysemys_picta ENSCPBG00000017036
sphenodon_punctatus ENSSPUG00000018400
latimeria_chalumnae ENSLACG00000009100
scleropages_formosus ENSSFOG00015015607
eptatretus_burgeri ENSEBUG00000015790
